#{"t_start": 1730344095.1382172, "env_id": "None"}
r,l,t
312.9179,200,39.988506
295.91953,200,39.988559
302.69647,200,39.988571
313.36804,200,39.98858
305.51477,200,39.988589
300.53796,200,39.988596
294.33182,200,40.295624
294.7722,200,40.29566
303.72775,200,40.295672
323.0298,200,40.295699
298.75177,200,40.295708
296.34744,200,40.295716
286.40912,200,40.625373
297.6619,200,40.625411
303.3962,200,40.625439
304.3033,200,40.625448
297.38068,200,40.625457
298.27377,200,40.625465
299.5069,200,40.939556
302.56924,200,40.939594
294.02005,200,40.939605
302.80515,200,40.939614
307.77374,200,40.939621
303.0932,200,40.93963
287.2822,200,41.246852
308.23438,200,41.246888
301.125,200,41.246915
297.20782,200,41.246924
298.3771,200,41.246932
302.36224,200,41.24694
294.81833,200,41.553146
310.09473,200,41.553184
294.93857,200,41.553195
300.2239,200,41.553204
307.77588,200,41.553212
296.20712,200,41.55322
286.06207,200,41.891917
301.32272,200,41.891955
297.18546,200,41.891983
300.2105,200,41.891992
304.41263,200,41.892
295.30292,200,41.892009
303.02258,200,48.05209
301.92044,200,48.052128
304.7145,200,48.05214
301.2101,200,48.052149
299.17468,200,48.052157
301.9934,200,48.052165
301.25778,200,48.359366
301.36368,200,48.359403
310.30173,200,48.35943
301.10416,200,48.359439
301.46375,200,48.359448
309.44336,200,48.359456
299.73563,200,48.694222
300.24493,200,48.694281
294.20554,200,48.694296
307.86078,200,48.694304
296.2494,200,48.694313
295.10397,200,48.694322
311.36102,200,49.008419
301.89227,200,49.008458
302.6378,200,49.008471
307.09644,200,49.008479
310.18213,200,49.008487
306.08237,200,49.008495
302.05557,200,49.319225
310.79858,200,49.319263
307.0409,200,49.319274
310.18204,200,49.319283
307.4517,200,49.319291
303.85587,200,49.319312
311.0163,200,49.644479
296.5784,200,49.644516
297.24484,200,49.644528
309.34424,200,49.644542
315.64395,200,49.644557
310.80658,200,49.644567
296.15366,200,49.967172
301.59607,200,49.967211
311.4041,200,49.967222
314.7737,200,49.967231
308.21738,200,49.967239
308.79657,200,49.967247
299.88855,200,50.277921
300.89804,200,50.277958
308.63986,200,50.277971
303.31067,200,50.277979
302.24713,200,50.277987
310.44952,200,50.277996
308.55338,200,50.588796
312.94675,200,50.588834
301.19617,200,50.588845
304.94684,200,50.588855
303.2773,200,50.588863
306.67795,200,50.588871
292.92923,200,51.577321
306.08298,200,51.57736
295.91434,200,51.577373
303.5435,200,51.577382
307.316,200,51.57739
316.84677,200,51.577398
313.10794,200,57.766014
309.95895,200,57.766053
309.50912,200,57.766066
313.68463,200,57.766075
309.02133,200,57.766084
313.62335,200,57.766093
310.11194,200,58.079963
300.04346,200,58.080002
315.69333,200,58.080014
303.47656,200,58.080022
308.91635,200,58.080031
316.94644,200,58.080039
300.35797,200,58.391081
314.52338,200,58.391119
305.65628,200,58.391147
294.6724,200,58.391156
309.6728,200,58.391164
311.53198,200,58.391172
308.6468,200,58.729293
315.6791,200,58.729331
317.34628,200,58.729343
308.11395,200,58.729352
302.3989,200,58.72936
307.75235,200,58.729369
307.45682,200,59.046467
310.29886,200,59.046505
306.3069,200,59.046517
305.46982,200,59.046526
308.57437,200,59.046534
313.2963,200,59.046541
314.59613,200,59.358975
296.98303,200,59.359012
296.2879,200,59.35904
313.77567,200,59.359049
316.04846,200,59.359058
306.0158,200,59.359066
308.6033,200,59.682098
314.1545,200,59.682137
306.9522,200,59.682149
316.76926,200,59.682159
312.56863,200,59.682167
313.3878,200,59.682175
311.7718,200,60.008312
305.83945,200,60.008366
306.3643,200,60.008394
313.47232,200,60.008403
302.43243,200,60.008412
313.7585,200,60.00842
309.3178,200,60.321195
311.53748,200,60.321233
316.07312,200,60.321288
312.06067,200,60.321297
317.38678,200,60.321306
306.4599,200,60.321328
304.37973,200,60.634343
313.1476,200,60.634382
308.7507,200,60.634394
312.78915,200,60.634403
302.9155,200,60.634411
308.5994,200,60.634419
307.69574,200,66.784061
311.3395,200,66.784101
310.7246,200,66.784114
308.90207,200,66.784123
315.4809,200,66.784132
308.99365,200,66.784141
307.9622,200,67.099359
311.40125,200,67.099397
308.95453,200,67.09941
305.61905,200,67.099419
311.465,200,67.099427
304.30234,200,67.099435
317.9262,200,67.408864
319.04025,200,67.4089
310.9334,200,67.408944
321.86905,200,67.408953
310.97308,200,67.408962
315.4832,200,67.408971
313.40524,200,67.752896
309.49423,200,67.752935
313.70956,200,67.752948
316.27643,200,67.752957
315.9669,200,67.752966
312.13364,200,67.752974
302.7233,200,68.07022
315.16153,200,68.070259
314.40024,200,68.070271
312.1859,200,68.070281
306.47235,200,68.070289
312.02817,200,68.070297
306.864,200,68.380043
309.12607,200,68.380082
313.91513,200,68.380094
305.27994,200,68.380103
307.2367,200,68.380134
306.13107,200,68.380143
314.72903,200,68.691767
306.9257,200,68.691804
310.27008,200,68.691833
317.1645,200,68.691843
319.23648,200,68.691851
305.84528,200,68.69186
311.91858,200,69.032259
312.6671,200,69.032297
317.69995,200,69.032309
315.25427,200,69.032318
311.82416,200,69.032326
307.52808,200,69.032334
314.35593,200,69.340716
308.44644,200,69.340754
312.6305,200,69.340765
306.77985,200,69.340774
300.7616,200,69.340783
303.49292,200,69.34079
304.71182,200,70.327052
313.0527,200,70.327091
304.0796,200,70.327105
305.0219,200,70.327115
315.98886,200,70.327123
312.406,200,70.327132
318.07922,200,76.468589
303.89523,200,76.468625
301.12305,200,76.468642
299.78787,200,76.468655
307.10556,200,76.468668
303.25665,200,76.468679
303.6105,200,76.803714
313.1993,200,76.803751
315.5875,200,76.803767
311.67703,200,76.803781
314.00787,200,76.803794
309.60492,200,76.803806
315.1321,200,77.11342
310.8927,200,77.113457
310.66367,200,77.113474
315.91223,200,77.113583
307.85764,200,77.1136
305.03937,200,77.113614
312.81625,200,77.419707
308.40164,200,77.419745
312.96582,200,77.419761
300.63034,200,77.419775
306.7528,200,77.419788
311.1199,200,77.4198
308.2493,200,77.726754
305.1514,200,77.726809
304.36066,200,77.726826
307.6944,200,77.72684
308.21945,200,77.726853
301.92712,200,77.726866
301.33047,200,78.064207
307.15027,200,78.064247
313.7302,200,78.064263
313.55875,200,78.064276
312.39136,200,78.064289
313.47202,200,78.064301
297.14758,200,78.368919
309.10858,200,78.368958
312.88092,200,78.368991
299.78812,200,78.369006
310.84863,200,78.369019
310.17404,200,78.369032
312.41727,200,78.676236
307.68164,200,78.676275
298.01736,200,78.676291
318.29025,200,78.676305
302.88245,200,78.676317
303.91486,200,78.676329
311.8751,200,79.016521
300.06107,200,79.016561
305.84946,200,79.016577
301.95834,200,79.016592
314.0309,200,79.016604
309.51678,200,79.016616
309.2187,200,79.323798
308.07495,200,79.323836
312.35846,200,79.323853
301.47098,200,79.323868
317.15683,200,79.32388
313.71255,200,79.323892
306.14105,200,79.634923
308.38635,200,79.634961
309.63535,200,79.634978
302.35138,200,79.634991
300.73593,200,79.635005
314.3018,200,79.635017
311.11215,200,85.797179
305.2226,200,85.797235
311.82672,200,85.797268
312.0881,200,85.797282
316.78146,200,85.797296
311.14792,200,85.797312
313.527,200,86.115492
313.7516,200,86.115531
316.0475,200,86.115547
308.60663,200,86.115561
314.18973,200,86.115576
308.36807,200,86.115591
317.215,200,86.422012
318.59048,200,86.422052
308.41702,200,86.422068
311.63696,200,86.42208
308.37164,200,86.422095
321.23907,200,86.422111
309.66833,200,86.728285
318.65665,200,86.728323
319.228,200,86.728354
317.60025,200,86.728367
307.25842,200,86.728381
310.50037,200,86.728397
304.8877,200,87.066538
310.05414,200,87.06658
313.666,200,87.066597
311.52115,200,87.06661
310.4073,200,87.066625
308.239,200,87.066641
310.64993,200,87.375049
310.55136,200,87.375088
316.12256,200,87.375119
313.75797,200,87.375133
305.64117,200,87.375148
314.46234,200,87.375164
309.65878,200,87.686039
305.91446,200,87.686077
309.97018,200,87.686109
312.99008,200,87.686122
311.9029,200,87.686137
312.0734,200,87.686154
315.28018,200,88.0259
316.19235,200,88.025939
315.32758,200,88.025955
302.35928,200,88.025968
312.72876,200,88.025983
307.6766,200,88.025998
314.17755,200,89.006818
313.00098,200,89.006857
310.80554,200,89.006873
311.98166,200,89.006886
310.56387,200,89.0069
306.99564,200,89.006915
306.94073,200,89.316235
309.9805,200,89.316273
305.48996,200,89.316289
305.87262,200,89.316302
306.5817,200,89.316317
314.02307,200,89.316332
317.539,200,95.452176
309.5562,200,95.452216
304.16168,200,95.452232
309.77682,200,95.452246
315.47052,200,95.452261
316.61066,200,95.452277
312.5071,200,95.761341
316.65753,200,95.761379
312.5587,200,95.76141
314.85638,200,95.761423
317.48077,200,95.761438
318.20764,200,95.761454
316.68372,200,96.101389
319.85376,200,96.101428
303.7813,200,96.101443
315.25452,200,96.101456
317.3138,200,96.101471
306.0626,200,96.101486
313.54492,200,96.407505
319.1105,200,96.407542
319.6779,200,96.407573
318.947,200,96.407587
324.6199,200,96.407602
319.85275,200,96.407616
312.40182,200,96.717313
315.11798,200,96.717352
317.28534,200,96.717367
323.4128,200,96.717381
315.3164,200,96.717393
308.1375,200,96.717405
317.09637,200,97.056777
317.31274,200,97.056816
319.13113,200,97.056831
315.39706,200,97.056844
311.95334,200,97.056858
317.5799,200,97.056873
321.12204,200,97.360045
306.518,200,97.360083
315.0902,200,97.360114
316.48572,200,97.360127
307.7599,200,97.360143
319.2318,200,97.360158
315.3911,200,97.664807
323.55905,200,97.664844
321.0174,200,97.664875
318.83682,200,97.664888
307.2221,200,97.664902
310.76837,200,97.664917
313.6688,200,98.006978
317.72983,200,98.007018
321.5286,200,98.00703
310.86533,200,98.00704
316.1555,200,98.007048
308.52924,200,98.007056
308.8591,200,98.315961
312.0036,200,98.316002
325.81488,200,98.316045
315.89322,200,98.316056
316.7001,200,98.316065
324.6139,200,98.316073
314.31683,200,104.438544
309.55035,200,104.438583
305.66864,200,104.438596
312.53833,200,104.438605
317.74725,200,104.438613
312.00958,200,104.438622
315.1467,200,104.74572
320.14136,200,104.745758
317.31732,200,104.745801
308.88223,200,104.74581
319.39456,200,104.745819
320.97037,200,104.745827
314.89246,200,105.085759
316.504,200,105.085799
316.8353,200,105.085811
310.59097,200,105.085844
309.07025,200,105.085852
318.9786,200,105.085861
315.06027,200,105.397457
316.41113,200,105.397495
318.65375,200,105.397507
315.97937,200,105.397516
322.1227,200,105.397543
316.6277,200,105.397551
311.69467,200,105.706974
317.1385,200,105.707027
322.0109,200,105.707055
326.092,200,105.707065
315.2269,200,105.707073
308.85492,200,105.707081
316.88855,200,106.051085
327.6888,200,106.051127
318.73163,200,106.05114
323.1819,200,106.051149
329.05258,200,106.051157
314.22562,200,106.051165
318.645,200,106.359841
316.58093,200,106.359879
316.07236,200,106.35991
310.54123,200,106.359919
312.97903,200,106.359928
314.5622,200,106.359936
318.7687,200,106.66977
318.86948,200,106.669808
308.6404,200,106.669851
318.0676,200,106.66986
321.23062,200,106.669868
315.583,200,106.669876
318.79825,200,107.654738
313.13306,200,107.654778
317.6656,200,107.654791
316.14917,200,107.654823
316.00143,200,107.654832
315.7935,200,107.65484
323.50388,200,107.992219
327.94122,200,107.992259
323.47018,200,107.992272
314.55386,200,107.992281
322.95813,200,107.992289
314.54617,200,107.992297
318.81827,200,114.113273
315.03375,200,114.113312
321.79382,200,114.113324
309.08057,200,114.113333
315.5552,200,114.113342
315.41934,200,114.11335
309.18512,200,114.422619
308.1928,200,114.422656
307.81244,200,114.422684
303.5704,200,114.422693
309.39728,200,114.422702
308.88687,200,114.42271
301.8961,200,114.73184
301.4363,200,114.731879
311.6066,200,114.731891
311.63434,200,114.731918
308.02005,200,114.731926
313.6049,200,114.731935
304.55453,200,115.070904
295.06454,200,115.070943
308.48865,200,115.070955
310.16202,200,115.070965
312.06436,200,115.070973
307.52808,200,115.070981
307.92975,200,115.379473
302.0998,200,115.379511
306.71667,200,115.379553
307.29828,200,115.379562
302.92664,200,115.379571
302.2423,200,115.379579
303.1602,200,115.687764
308.9741,200,115.687802
301.03915,200,115.687814
307.5564,200,115.687823
305.98422,200,115.687855
313.81152,200,115.687863
304.41254,200,116.026209
306.57526,200,116.026248
311.37192,200,116.026261
310.42197,200,116.02627
308.1369,200,116.026279
307.52203,200,116.026287
315.31976,200,116.338464
307.1955,200,116.338504
305.62683,200,116.338516
310.9543,200,116.338525
305.55548,200,116.338557
295.44522,200,116.338565
307.59482,200,116.648058
316.0369,200,116.648095
311.09036,200,116.648138
311.57208,200,116.648147
299.12662,200,116.648155
307.62653,200,116.648164
306.29532,200,116.986678
308.18344,200,116.986717
301.5538,200,116.986729
311.18817,200,116.986738
310.49716,200,116.986747
305.4669,200,116.986755
309.85757,200,117.298722
304.70813,200,117.298759
312.1421,200,117.29877
300.87305,200,117.298797
306.43488,200,117.298806
304.85345,200,117.298814
317.7606,200,123.407058
307.52008,200,123.407095
301.87146,200,123.407138
318.5477,200,123.407148
313.0082,200,123.407156
323.64252,200,123.407166
321.75494,200,123.713215
318.64243,200,123.713251
308.5349,200,123.713263
320.39206,200,123.713272
303.12363,200,123.713305
316.09262,200,123.713313
316.21616,200,124.050265
311.79852,200,124.050304
304.76044,200,124.050317
314.56348,200,124.050326
317.42526,200,124.050334
312.3215,200,124.050342
313.51794,200,124.358909
314.19778,200,124.358947
315.23016,200,124.358989
316.71313,200,124.358999
317.3496,200,124.359008
314.86777,200,124.359018
317.1906,200,124.664023
313.29303,200,124.664061
315.60513,200,124.664104
316.94495,200,124.664113
313.38312,200,124.664122
316.62198,200,124.664132
314.07187,200,124.996958
310.67212,200,124.996997
307.22058,200,124.99701
318.42062,200,124.997019
312.90982,200,124.997027
304.47354,200,124.997035
315.89102,200,125.309017
316.31607,200,125.309055
307.89316,200,125.309067
311.59555,200,125.309076
314.6521,200,125.309108
310.56125,200,125.309116
323.03802,200,126.327124
307.71982,200,126.327164
310.50412,200,126.327177
321.09048,200,126.327186
313.13995,200,126.327195
317.41953,200,126.327203
319.3144,200,126.644024
