#{"t_start": 1732831796.8032212, "env_id": "None"}
r,l,t
-75.693695,13,19.844296
-86.66705,9,19.846035
-94.778015,3,19.849354
-76.78926,13,19.851114
-54.52325,21,19.856039
-92.74337,6,19.859469
-84.27049,8,19.859491
-65.26426,13,19.864392
-55.034344,19,19.866148
-76.21092,11,19.869628
-86.15292,6,19.86965
-78.860146,10,19.87311
-92.725586,5,19.874911
-92.395935,5,19.878491
-98.24951,2,19.878514
-85.31373,8,19.878526
-93.49202,4,19.880405
-71.15107,12,19.880427
-88.6977,8,19.885453
-90.421936,5,19.88876
-88.46338,6,19.892094
-72.35401,14,19.903937
-68.31724,12,19.905698
-63.99178,15,19.907455
-97.74372,3,19.910897
-95.18106,3,19.912799
-70.23617,19,19.912822
-90.63838,6,19.914557
-60.55742,19,19.921218
-90.192856,5,19.92124
-85.409904,9,19.927864
-86.04268,8,19.927886
-64.623985,14,19.934438
-89.30878,9,19.936186
-82.173004,9,19.942749
-96.000946,3,19.947789
-92.49854,8,19.947811
-98.118965,2,19.951273
-88.53529,9,19.951295
-97.91362,3,19.953101
-45.291958,21,19.956552
-57.236763,17,19.956573
-87.28394,7,19.963154
-89.21059,7,19.968113
-95.2064,5,19.976374
31.158005,51,19.978138
-57.6988,17,19.981509
-44.79627,21,19.988323
-70.361885,14,19.988347
-91.03612,5,19.991676
-84.56744,9,19.993583
-50.34991,21,19.993605
-93.76888,3,19.997272
-77.96188,11,19.99903
-85.037094,7,20.000785
-88.294205,7,20.005822
-97.828835,3,20.005845
-88.56986,6,20.015702
-80.36929,10,20.015724
-74.90716,10,20.022194
-61.85954,16,20.024087
-58.81939,18,20.024109
-85.63928,6,20.025854
-91.67599,5,20.030828
-89.275406,6,20.034218
-89.72223,6,20.03598
-78.084236,9,20.039329
-97.12034,3,20.0411
-98.118965,2,20.042867
-86.114655,8,20.044626
-63.311325,18,20.046499
-94.02325,3,20.046521
-79.816345,8,20.048273
-97.817024,2,20.050262
-94.932205,4,20.050285
-97.39424,3,20.050297
-98.118965,2,20.053778
-30.800041,38,20.053799
-92.15082,6,20.058699
-87.517456,6,20.060572
-82.60033,8,20.060594
-98.06434,2,20.063924
-83.9032,8,20.067272
-86.5023,13,20.072173
-77.67845,9,20.074091
-94.56244,5,20.075894
-97.53098,3,20.077834
-78.348564,10,20.077856
-81.83869,10,20.081213
-94.05134,3,20.082982
-52.00041,18,20.084862
-90.37112,6,20.084883
-96.91879,3,20.088367
-97.032845,3,20.090276
-88.753265,6,20.090298
-95.96757,4,20.093603
-86.326866,7,20.100289
-95.928024,4,20.100312
-80.243996,14,20.102173
-86.71192,7,20.102196
-76.07086,11,20.108924
-89.22484,5,20.108952
-65.91704,14,20.111006
-91.19191,7,20.112967
-98.24951,2,20.113029
-97.34103,3,20.114814
-94.10629,5,20.119744
-85.57884,6,20.124678
-89.82251,6,20.129556
-65.769516,17,20.1313
-55.858315,19,20.134647
-93.05464,4,20.138108
-87.23993,5,20.138131
-94.01526,3,20.143036
-57.506954,19,20.1449
-87.3129,6,20.144922
-73.05931,13,20.146656
-93.22078,4,20.151659
-36.202763,24,20.153534
-95.67264,4,20.153557
-96.12868,3,20.156895
-69.28764,12,20.158658
-94.7784,6,20.163566
-74.48761,13,20.16531
-88.2492,8,20.167046
-79.595345,8,20.170379
-97.64423,4,20.172128
-92.96379,6,20.177368
-84.37626,8,20.177396
-86.67425,6,20.180743
-88.67604,7,20.190552
-30.218979,27,20.192318
-80.37865,10,20.198872
-94.02217,4,20.205584
-36.860897,27,20.205607
-54.654617,20,20.207373
-96.38931,3,20.212974
-90.85163,4,20.212997
-87.482796,6,20.216616
-36.682564,22,20.216638
-60.21911,15,20.216651
-95.96301,3,20.218374
-92.46705,4,20.22333
-98.118965,2,20.226679
-50.528324,21,20.228416
-84.73238,10,20.230217
-91.61866,5,20.235149
-64.80287,13,20.238501
-69.465935,15,20.241836
-84.89909,9,20.243597
-81.15182,9,20.245336
-91.57745,5,20.247087
-95.51264,3,20.251991
-91.25866,5,20.25375
-74.60729,12,20.255512
-80.59985,8,20.257266
-88.91031,5,20.265579
-84.53755,7,20.2656
-68.087494,14,20.265613
-85.33523,10,20.268974
-32.394516,31,20.27073
-95.85243,4,20.272586
-91.249695,4,20.272608
-90.542404,11,20.274518
-91.29832,4,20.276435
-97.9194,3,20.27819
-88.35061,6,20.28152
-94.88498,4,20.285075
-85.73455,7,20.285097
-96.47169,5,20.285109
-79.34021,9,20.291717
-93.335686,4,20.293483
-90.80325,7,20.295239
-59.95268,17,20.297033
-87.03503,7,20.303614
-87.07306,6,20.306936
-72.81405,11,20.314051
-90.63841,4,20.314075
-63.934395,14,20.317395
-96.63919,3,20.319126
-39.54366,25,20.328822
-81.87649,8,20.330601
-85.62533,8,20.332334
-38.516254,28,20.33409
-96.33994,3,20.335814
-44.79251,21,20.339273
-92.18415,4,20.339294
-90.380615,7,20.341039
-90.02543,5,20.344366
-97.77032,3,20.346108
-89.608955,5,20.347862
-80.88884,9,20.34959
-31.800636,24,20.35458
-77.890175,8,20.358027
-84.72149,6,20.35805
-79.16119,8,20.359807
-92.19369,7,20.361555
-63.860054,15,20.364878
-78.57486,10,20.371384
-63.292587,16,20.384582
-73.46658,16,20.384612
-75.529076,11,20.389714
-59.99581,15,20.389737
-66.164856,18,20.391506
-97.727844,2,20.396601
-47.498005,22,20.398359
-77.63325,8,20.400234
-78.43152,8,20.400257
-91.46806,5,20.405306
-90.845085,5,20.407082
-85.267914,6,20.41117
-83.55749,11,20.411202
-93.91553,3,20.416456
-88.60545,6,20.416479
-68.57843,16,20.419786
-95.84611,3,20.42153
-95.49323,4,20.42344
-66.96282,13,20.423462
-78.577126,9,20.426918
-96.915215,4,20.42694
-84.84385,7,20.435086
-85.405396,6,20.436825
-71.564316,11,20.441702
-65.593094,15,20.446642
-81.65842,9,20.450009
-79.572075,11,20.455099
-90.69796,5,20.455122
-27.598976,30,20.458951
-88.75518,7,20.464594
-94.800545,3,20.468223
-63.731274,15,20.476249
-29.187218,24,20.476293
-72.94134,14,20.506799
-85.68412,7,20.506836
-98.24951,2,20.511996
-74.85259,12,20.517325
-96.93897,3,20.51735
-65.6292,16,20.520719
-96.25101,3,20.525947
-92.478745,5,20.52597
-37.470642,26,20.529398
-84.002655,9,20.53285
-69.608154,15,20.534659
-80.631134,8,20.542995
-86.10138,8,20.54803
-71.552055,14,20.549837
-88.96753,6,20.553315
-53.32937,18,20.556712
-91.03996,6,20.558509
-90.49991,4,20.563582
-7.8926544,43,20.565519
-56.744236,19,20.565541
-86.457924,6,20.569037
-95.77803,3,20.569059
-83.52001,11,20.572496
-89.20364,5,20.574707
-71.27008,14,20.574734
-97.24966,3,20.574747
-98.24951,2,20.576733
-85.538605,6,20.576757
-97.305,3,20.581794
-94.36999,4,20.583599
-91.28759,8,20.588849
-94.84207,4,20.588871
-84.12443,8,20.588883
-59.416447,14,20.593907
-91.50259,5,20.597408
-62.95618,15,20.602653
-68.06199,14,20.609302
-91.73652,5,20.611224
-78.20126,12,20.611247
-77.77885,10,20.613302
-97.07113,3,20.615274
-78.944275,9,20.615298
-96.584496,4,20.620321
-49.506958,18,20.622119
-93.78914,5,20.628656
-83.25549,9,20.630556
-98.24951,2,20.634016
-73.89587,13,20.634038
-97.83165,2,20.637372
-73.85341,12,20.642263
-97.51044,4,20.644116
-88.81009,6,20.644137
-64.98918,18,20.645967
-80.72658,10,20.645989
-98.118965,2,20.647723
-94.46434,4,20.649488
-98.118965,2,20.651364
-37.578945,23,20.651386
-89.47973,5,20.654737
-96.1934,3,20.656587
-85.585236,8,20.658342
-88.721146,5,20.664825
-88.459625,6,20.668254
-82.09068,8,20.668287
-72.92658,11,20.670046
-74.86354,13,20.672023
-93.02047,4,20.672045
-64.7104,15,20.672057
-91.80845,5,20.680435
-86.33566,7,20.682212
-86.48045,7,20.684079
-94.85505,7,20.6841
-81.64216,11,20.687445
-97.9449,3,20.689193
-85.8102,7,20.692583
-92.723335,4,20.694361
-84.053734,9,20.697734
-86.50711,8,20.704445
-49.56656,22,20.707909
-89.620575,5,20.707932
-81.73979,8,20.709677
-78.42918,10,20.711415
-91.235344,5,20.716608
-92.066315,5,20.71663
-65.81615,19,20.718385
-88.18535,9,20.72015
-94.09329,3,20.723511
-90.461975,5,20.725268
-91.50054,4,20.730637
-93.40157,5,20.734203
-85.647446,8,20.734226
-82.11641,14,20.734238
-95.41067,3,20.739175
-62.75206,15,20.742617
-83.5381,7,20.742639
-98.10408,3,20.744503
-54.42025,19,20.744525
-83.067635,8,20.747869
-88.99459,6,20.752923
-69.46966,11,20.752949
-91.556274,7,20.754917
-91.3667,6,20.754939
-97.850174,4,20.754951
-96.84034,3,20.75832
-78.723335,9,20.760205
-96.97651,3,20.760227
-98.09971,2,20.76367
-87.28575,6,20.763693
-95.485565,4,20.765439
-93.99335,3,20.770365
-75.00284,10,20.772113
-86.96195,8,20.777188
-75.70551,11,20.782127
-62.993557,17,20.783888
-98.24951,2,20.785629
-68.881966,20,20.793928
-73.47369,14,20.793951
-77.83229,10,20.802046
-83.870895,8,20.808689
-54.132496,19,20.810454
-95.707306,3,20.815527
-38.516014,25,20.815549
-93.73324,5,20.817415
-97.810524,2,20.819165
-97.086975,3,20.820923
-98.118965,2,20.82268
-98.24951,2,20.824558
-95.451515,4,20.82458
-89.381485,6,20.833071
-24.65451,26,20.839825
-79.366325,9,20.839848
-31.646484,32,20.83986
-75.575485,13,20.846384
-83.26753,9,20.848146
-43.17673,27,20.849902
-94.60448,4,20.853245
-73.21441,11,20.858322
-80.9163,11,20.858345
-85.15872,8,20.861656
-68.04856,15,20.864995
-90.618546,5,20.866733
-89.442116,6,20.868467
-94.70381,4,20.871782
-94.69096,4,20.875189
-67.143326,14,20.87706
-94.206894,4,20.881979
-93.57022,5,20.885288
-64.63393,13,20.888633
-62.611454,21,20.896949
-45.32594,28,20.896971
-65.75834,16,20.89871
-73.549545,12,20.902154
-82.713394,10,20.902176
-93.977776,5,20.905491
-87.01481,7,20.910948
-80.3253,8,20.914365
-69.62479,13,20.926024
-73.08003,10,20.927868
-61.92805,14,20.93137
-43.68463,26,20.935018
-89.779106,5,20.93504
-57.911266,18,20.935053
-63.584152,14,20.938515
-84.38287,6,20.938538
-90.00814,6,20.945064
-94.164894,5,20.946807
-84.86098,8,20.948541
-79.1794,9,20.950403
-97.345566,2,20.950425
-66.32839,13,20.953776
-96.48642,3,20.95553
-86.81529,7,20.960534
-65.88942,14,20.962284
-88.92304,7,20.967227
-80.28718,9,20.975569
-64.05777,18,20.975597
-64.30655,14,20.977365
-98.118965,2,20.979322
-84.86185,7,20.979345
-58.800755,17,20.979357
-95.3143,3,20.982698
-96.533966,3,20.984446
-96.97406,4,20.986196
-81.53206,7,20.987955
-98.11354,2,20.98971
-88.157425,7,20.994626
-92.580284,4,20.996397
-72.28743,11,20.998133
-44.483902,22,20.999913
-92.32018,4,21.001672
-85.278046,10,21.005361
-91.69157,5,21.005384
-98.17659,2,21.005396
-94.5099,4,21.005406
-79.41012,14,21.010436
-77.09147,10,21.023549
-71.503075,12,21.027133
-72.381485,13,21.028992
-93.5981,3,21.032414
-60.92287,16,21.034195
-95.88414,4,21.035938
-54.233162,19,21.042495
-91.41151,7,21.044265
-33.74224,26,21.046031
-83.517334,8,21.047782
-78.675705,9,21.051226
-98.24951,2,21.051248
-95.41204,4,21.052999
-39.258976,21,21.059651
-94.1644,5,21.059674
-83.14838,7,21.063023
-76.29486,13,21.066372
-83.534065,9,21.068241
-91.62668,5,21.068263
-86.91171,6,21.073219
-91.80103,5,21.075168
-46.99304,20,21.077054
-88.60138,8,21.082162
-71.114,13,21.082185
-86.42042,7,21.087204
-85.95619,8,21.090665
-78.58298,10,21.090688
-73.646454,14,21.09265
-87.47534,6,21.092672
-96.37658,3,21.092685
-97.88938,2,21.094439
-98.118965,2,21.096186
-95.84624,3,21.097952
-94.63029,3,21.101338
-84.17817,8,21.104681
-95.119286,5,21.106675
-90.37587,7,21.106697
-64.80794,14,21.10671
-93.76877,4,21.108439
-91.5738,5,21.116682
-92.84242,7,21.118451
-91.95648,5,21.125156
-75.54572,10,21.125191
-74.40993,13,21.132185
-41.333477,24,21.135573
-86.14146,7,21.137333
-51.316208,19,21.140786
-89.65134,5,21.140807
-89.236115,12,21.145712
-53.713703,18,21.149041
-77.49043,10,21.15246
-93.99679,4,21.152482
-72.2238,10,21.154221
-95.54424,3,21.157604
-71.770325,11,21.159337
-89.637924,6,21.162689
-93.76877,4,21.166157
-84.76926,7,21.166178
-97.760994,3,21.16795
-98.107895,2,21.169719
-67.84988,13,21.171446
-97.40286,3,21.174901
-47.41777,21,21.176851
-89.4176,6,21.178603
-87.89022,6,21.181973
-75.26483,12,21.186907
-97.466515,3,21.191811
-64.306915,14,21.200396
-93.79758,5,21.200421
-66.38641,13,21.200433
-68.341644,13,21.203826
-24.489967,29,21.207223
-61.37138,20,21.209103
-91.34761,5,21.209125
-89.07536,7,21.214175
-96.839294,3,21.215919
-98.118965,2,21.217671
-97.23393,3,21.222615
-74.80544,11,21.224514
-81.358055,13,21.224536
-91.48246,5,21.231532
-83.13426,7,21.23658
-84.00689,7,21.236602
-54.133663,17,21.239975
-93.22177,6,21.241732
-88.59028,5,21.245088
-87.515625,6,21.246959
-49.12323,22,21.24698
-91.082275,4,21.252045
-93.8714,3,21.252067
-89.67618,7,21.253934
-48.229553,22,21.253955
-91.027855,5,21.260613
-90.17174,5,21.260635
-92.78842,6,21.264207
-83.48339,6,21.264229
-86.55635,10,21.264241
-94.0803,3,21.265971
-94.205864,3,21.26944
-96.492455,3,21.269462
-89.629555,7,21.276038
-81.322426,7,21.27787
-41.36007,23,21.279666
-77.84828,12,21.28144
-80.059616,9,21.284948
-94.602005,4,21.28497
-77.22904,10,21.286721
-93.17766,5,21.288463
-94.15578,3,21.290267
-80.51903,9,21.292025
-90.74699,4,21.297118
-96.819046,3,21.297139
-80.73576,7,21.298883
-82.21949,7,21.300651
-77.105194,13,21.304015
-95.44719,3,21.30905
-82.714455,7,21.309072
-80.13582,11,21.31722
-57.857628,14,21.32373
-61.18886,17,21.330923
-27.295692,26,21.330948
-97.41391,3,21.335992
-62.034607,15,21.336014
-57.08108,15,21.342538
-69.00289,12,21.344291
-94.618454,3,21.349256
-35.334488,24,21.351137
-80.475975,9,21.351159
-88.55643,7,21.354486
-58.080917,16,21.357842
-96.60363,4,21.364392
-78.27661,10,21.367858
-80.52236,8,21.36788
-98.118965,2,21.371218
-42.533203,23,21.374703
-95.65831,3,21.379954
-64.36096,18,21.38172
-45.37337,27,21.394637
-56.363342,20,21.397994
-73.368,12,21.401355
-46.997124,23,21.406323
-83.585884,8,21.408087
-82.19139,8,21.411809
-98.24951,2,21.415613
-43.809826,21,21.415637
-78.769684,9,21.419116
-92.31743,5,21.425868
-14.546928,31,21.425891
-87.07718,7,21.429708
-78.907166,11,21.429733
-83.92973,7,21.43791
-81.570305,10,21.442978
-86.83861,8,21.443
-61.7528,15,21.444952
-44.759777,21,21.444974
-93.76877,4,21.444986
-97.70483,3,21.45005
-68.98167,14,21.453378
-85.473724,7,21.455407
-93.68884,6,21.455429
-85.05284,7,21.455441
-81.36922,8,21.45877
-83.87839,7,21.462585
-76.254074,9,21.476521
-84.617516,9,21.481039
-87.66174,7,21.481489
-98.24951,2,21.488603
-67.3203,14,21.499994
-69.79329,14,21.500021
-94.113304,4,21.503572
-71.62566,14,21.512693
-97.48391,4,21.512717
-98.17752,3,21.517782
-63.096443,16,21.524782
-83.86049,7,21.526697
-82.772064,10,21.52672
-82.46173,7,21.532017
-96.69547,3,21.53204
-64.12192,15,21.533848
-87.29052,6,21.535652
-85.60797,6,21.542624
-44.112602,26,21.54462
-88.72877,5,21.544642
-91.67545,4,21.549759
-52.220383,17,21.556436
-77.24107,15,21.558233
-85.85678,9,21.560151
-81.86043,9,21.560174
-68.86221,16,21.561967
-65.58201,12,21.570265
-86.30431,7,21.572069
-76.66402,10,21.577295
-94.607834,4,21.583995
-72.21654,16,21.585792
-75.26659,15,21.587714
-76.63736,9,21.587737
-74.72658,11,21.589514
-95.97261,3,21.591442
-91.879135,4,21.591465
-45.329163,23,21.596544
-93.71943,4,21.598475
-92.84537,6,21.598498
-98.118965,2,21.601926
-89.806435,7,21.603724
-93.49096,6,21.608912
-96.41386,3,21.608936
-61.62233,13,21.612477
-85.05231,6,21.612499
-66.89681,16,21.615956
-98.24951,2,21.619512
-76.24995,13,21.619535
-87.05693,8,21.627837
-88.847946,5,21.62959
-94.976944,3,21.634579
-46.756332,18,21.641012
-73.976875,19,21.642908
-55.954494,19,21.646584
-96.63297,3,21.646606
-87.09549,8,21.648398
-95.34527,3,21.653335
-45.05874,21,21.656661
-62.17897,18,21.658401
-79.53826,11,21.665024
-83.96544,6,21.666765
-96.99323,4,21.671685
-70.2697,14,21.676789
-51.858223,21,21.678717
-49.48503,19,21.67874
-94.206894,4,21.685302
-78.55293,12,21.687034
-53.86812,19,21.690391
-94.206894,4,21.692259
-79.855545,8,21.692281
-97.64518,3,21.697249
-61.08905,18,21.702144
-93.34563,5,21.705477
-78.60167,12,21.712057
-94.60965,6,21.712079
-98.24951,2,21.715416
-66.170944,18,21.717159
-87.853836,6,21.722185
-21.911972,29,21.727505
-73.257225,12,21.727529
-98.118965,2,21.727541
-42.067062,22,21.729392
-87.053795,7,21.729414
-98.118965,2,21.731197
-94.42894,3,21.732933
-82.10585,11,21.737859
-88.410446,6,21.739586
-81.61439,8,21.741431
-91.84334,5,21.741453
-78.1391,9,21.745269
-95.778244,3,21.745291
-76.8487,10,21.748732
-91.18468,6,21.752019
-97.57043,3,21.753745
-74.81468,9,21.75711
-81.36224,9,21.760491
-93.19691,6,21.762249
-83.5484,9,21.768744
-77.55676,11,21.778618
-43.883133,22,21.78212
-34.131187,26,21.782143
-83.93848,9,21.783906
-60.035995,17,21.785663
-93.09534,5,21.787433
-90.06013,6,21.792364
-56.29184,20,21.795848
-98.118965,2,21.795871
-79.127205,9,21.800841
-78.52349,12,21.804297
-88.95419,5,21.804319
-77.150665,14,21.806196
-86.40335,6,21.806218
-76.599464,8,21.814343
-88.76272,6,21.816318
-61.919064,17,21.816339
-90.95257,7,21.816353
-93.14185,4,21.822973
-96.62609,4,21.822995
-79.52251,8,21.829632
-80.69538,9,21.83298
-59.671253,17,21.836313
-97.669945,3,21.838196
-91.651924,8,21.838218
-98.118965,2,21.841803
-97.14068,2,21.841825
-58.52075,22,21.844013
-98.118965,2,21.845896
-83.16438,9,21.852519
-90.83095,6,21.854278
-66.16496,18,21.856037
-85.26713,8,21.859601
-93.75671,3,21.859627
-97.24485,4,21.859638
-48.591705,21,21.866178
-85.770294,6,21.869523
-90.796165,7,21.871269
-90.61052,5,21.874625
-95.50494,3,21.876648
-76.15233,10,21.876671
-79.456345,12,21.876683
-45.82526,22,21.880293
-98.118965,2,21.880318
-92.4204,5,21.883799
-97.541245,2,21.883821
-96.38567,5,21.885671
-93.11725,5,21.885693
-96.18582,4,21.887472
-96.00517,3,21.889231
-89.9759,6,21.895912
-88.730804,6,21.895935
-54.96839,16,21.897706
-97.21481,3,21.90108
-90.72412,4,21.904428
-62.7236,15,21.916265
-49.267216,22,21.931405
-77.96929,12,21.937517
-96.81824,3,21.946333
-47.438698,20,21.946401
-75.33609,10,21.948638
-42.764034,19,21.950531
-97.99425,3,21.953932
-25.161644,30,21.955699
-80.60701,8,21.960624
-81.75716,8,21.964096
-93.35527,6,21.964118
-68.59354,16,21.965992
-82.41394,11,21.966014
-93.82355,4,21.970955
-96.62509,3,21.975899
-98.24951,2,21.979406
-61.663338,15,21.981206
-76.25978,12,21.986369
-72.66524,15,21.986391
-94.5572,4,21.988251
-91.15207,5,21.988273
-96.63148,3,21.991651
-64.805374,18,21.996634
-60.664524,20,21.998481
-91.26446,4,21.998503
-81.72049,8,22.001888
-86.53223,5,22.005228
-94.74434,3,22.007001
-70.6474,14,22.011966
-92.523285,5,22.013732
-94.324776,5,22.015596
-71.56834,10,22.015618
-72.02939,12,22.019101
-98.24951,2,22.019123
-92.97455,5,22.022473
-90.162476,5,22.024247
-80.12523,8,22.026035
-45.828003,24,22.027915
-91.194824,5,22.027937
-98.118965,2,22.02997
-95.274826,6,22.029993
-92.3277,5,22.034922
-79.21183,9,22.039952
-86.211784,7,22.041829
-82.11554,7,22.041852
-85.98442,9,22.047228
-89.074005,8,22.048981
-74.34337,11,22.0509
-88.81996,6,22.050922
-96.67548,3,22.052674
-98.24951,2,22.056002
-94.916016,4,22.057755
-74.16188,15,22.067418
-77.87082,9,22.070798
-71.06639,14,22.074181
-97.141464,3,22.079335
-67.7029,14,22.081286
-61.844128,19,22.081309
-96.75196,3,22.086413
-52.429462,26,22.086435
-57.423355,15,22.096245
-61.843136,17,22.096267
-85.02394,7,22.098023
-82.02864,8,22.099779
-94.36773,3,22.10312
-65.5968,14,22.10487
-85.303925,7,22.111403
-86.62166,6,22.114757
-75.9946,12,22.11653
-97.7188,2,22.119899
-95.18376,3,22.124814
-91.99722,5,22.134759
-19.162361,32,22.134782
-62.07459,18,22.134807
-69.087776,12,22.136574
-97.91852,2,22.139917
-96.818344,4,22.141678
-44.00702,27,22.143444
-77.87522,10,22.151702
-43.081512,25,22.155088
-83.85617,8,22.156941
-94.586525,3,22.156963
-73.42185,10,22.158716
-63.173122,15,22.160473
-97.82061,3,22.162218
-95.279526,4,22.167288
-96.26254,3,22.167311
-80.111374,9,22.172218
-95.55153,4,22.173948
-87.58978,6,22.177472
-39.947746,22,22.177494
-68.15603,15,22.181023
-85.786194,6,22.184397
-94.217606,3,22.186142
-84.073,6,22.187945
-93.75088,5,22.196087
-82.427086,12,22.197959
-86.06856,8,22.19798
-44.827335,24,22.199734
-95.98482,4,22.203069
-71.26207,12,22.206544
-95.47404,5,22.206566
-96.15509,3,22.208304
-37.230946,23,22.211691
-94.53912,5,22.216637
-74.047806,12,22.220097
-83.614075,8,22.220119
-92.61529,4,22.223563
-73.124794,15,22.223585
-66.632416,15,22.23194
-74.11134,12,22.231963
-91.93888,5,22.231975
-87.71079,9,22.236993
-90.599205,5,22.241912
-71.602356,11,22.243681
-88.96921,7,22.245535
-98.24951,2,22.245557
-87.158676,7,22.249028
-93.275955,5,22.252356
-91.03611,7,22.257497
-67.99283,14,22.25752
-84.29973,7,22.257532
-92.69596,4,22.25928
-41.011654,23,22.261108
-97.11811,3,22.262988
-88.45018,8,22.26301
-95.82959,4,22.264803
-97.52288,3,22.266568
-97.686844,3,22.26844
-88.20603,6,22.268462
-97.923744,2,22.270216
-98.22838,3,22.27368
-86.01092,6,22.273702
-79.96432,10,22.277035
-83.83461,7,22.282207
-89.50826,6,22.283969
-78.0744,8,22.287356
-71.69673,11,22.295422
-78.78908,9,22.298802
-52.591873,19,22.300555
-96.41776,5,22.303921
-97.06048,3,22.305697
-51.755997,25,22.30744
-94.506485,4,22.310778
-96.60556,3,22.312535
-84.86205,10,22.315909
-89.539764,5,22.319391
-94.33273,4,22.319413
-90.74515,5,22.324532
-33.089874,25,22.324554
-97.021706,3,22.329517
-33.993805,27,22.333017
-57.133564,16,22.333039
-88.35346,9,22.334774
-87.43623,6,22.344608
-81.29208,7,22.347958
-61.80145,17,22.350007
-79.07907,9,22.350029
-94.88359,3,22.350042
-98.24951,2,22.353384
-50.549656,21,22.361629
-73.95006,10,22.365094
-95.593704,4,22.368472
-95.414566,4,22.371833
-68.41764,13,22.37523
-69.32969,17,22.37885
-43.76391,20,22.383941
-14.551842,34,22.388959
-83.85689,7,22.390761
-66.98027,14,22.398899
-87.91998,7,22.400676
-97.11779,4,22.405775
-57.480133,20,22.405797
-52.02439,24,22.409221
-71.37359,12,22.411335
-94.97607,3,22.411358
-65.65006,16,22.411371
-80.95824,8,22.41484
-87.58577,5,22.419778
-95.18979,4,22.421714
-79.26309,8,22.423644
-88.77353,10,22.423666
-97.5183,3,22.428665
-85.69704,7,22.433643
-76.7711,10,22.436989
-59.453342,17,22.442088
-92.54492,5,22.443856
-43.806576,23,22.452047
-88.03905,6,22.45384
-95.18967,3,22.457291
-80.80285,10,22.45914
-48.86402,20,22.459181
-58.245842,18,22.461872
-91.31238,5,22.463725
-98.118965,2,22.470482
-93.89084,4,22.47051
-55.295815,19,22.481638
-87.73192,6,22.481693
-95.56513,5,22.489718
-80.037346,10,22.493319
-88.54016,5,22.500782
-68.039474,14,22.504792
-86.28804,7,22.508804
-96.87815,3,22.514089
-89.21128,5,22.515843
-62.472057,15,22.519257
-94.58926,6,22.521061
-87.51993,7,22.528103
-61.509506,15,22.528137
-97.71728,2,22.531617
-55.432755,17,22.533455
-93.617195,5,22.536905
-83.76853,7,22.545317
-75.38738,15,22.547148
-60.986584,19,22.549064
-59.707375,15,22.549087
-94.8909,3,22.55087
-93.487816,3,22.552751
-93.161095,4,22.557842
-96.93264,3,22.562988
-65.5419,16,22.566711
-81.94109,10,22.566734
-76.49341,10,22.566746
-98.24951,2,22.570166
-95.14008,3,22.57536
-92.401276,5,22.575382
-34.65676,25,22.578838
-71.35351,12,22.583982
-52.117775,19,22.585904
-93.05767,4,22.585927
-96.70121,3,22.591026
-79.62578,11,22.594687
-72.38892,11,22.59471
-94.41399,6,22.594722
-54.457508,17,22.596512
-89.17225,7,22.598308
-91.41151,6,22.605008
-87.23828,7,22.607038
-77.79029,9,22.60706
-84.673096,7,22.607072
-96.44311,4,22.613903
-74.49707,9,22.613926
-94.12764,3,22.618999
-87.74779,8,22.62081
-82.711525,10,22.622608
-90.10748,7,22.632314
-82.3503,7,22.634078
-84.06463,6,22.645492
-47.867393,20,22.648892
-23.714401,33,22.654005
-49.780293,20,22.654027
-96.80197,4,22.655956
-41.95366,28,22.655978
-97.72764,2,22.65776
-88.83082,5,22.662867
-94.206894,4,22.66289
-95.043465,4,22.664714
-93.25427,6,22.666477
-98.24951,2,22.669949
-42.316948,21,22.669971
-93.42972,5,22.67857
-89.93802,5,22.678613
-50.09685,19,22.678626
-83.40169,9,22.678636
-81.482185,11,22.682276
-97.408195,2,22.6823
-93.74613,4,22.685764
-85.70329,6,22.689143
-98.24951,2,22.692477
-74.092224,10,22.699021
-45.537502,21,22.700774
-68.15201,13,22.707327
-79.12814,12,22.712391
-89.99614,7,22.712413
-49.722767,21,22.71417
-73.91755,14,22.722356
-37.06165,27,22.727631
-83.692245,9,22.727654
-63.729927,14,22.731158
-89.71359,5,22.73118
-95.313095,3,22.733195
-98.02737,3,22.733217
-76.70276,12,22.733229
-92.61057,4,22.738258
-74.06357,14,22.738279
-89.04221,5,22.741677
-91.5123,5,22.748384
-86.5369,6,22.750121
-77.28159,11,22.753472
-68.014435,14,22.756943
-69.88091,15,22.760544
-92.87036,4,22.76417
-77.266205,9,22.764192
-86.65516,6,22.770715
-55.949738,17,22.77258
-78.57846,11,22.772601
-85.20176,6,22.774439
-66.36695,14,22.774461
-94.1153,4,22.777764
-92.85812,4,22.779578
-92.149254,5,22.783294
-91.09992,5,22.792181
-64.45828,16,22.792222
-86.30287,11,22.792253
-72.988914,12,22.799046
-86.53448,5,22.80093
-92.511024,6,22.802784
-95.36326,4,22.806373
-94.33572,4,22.810073
-72.81299,10,22.810106
-46.00582,25,22.818705
-85.55398,6,22.820597
-85.20082,12,22.822479
-84.50071,10,22.824453
-44.470932,25,22.824476
-98.112366,2,22.827791
-95.344345,5,22.832727
-73.25898,10,22.837908
-69.739655,16,22.83793
-78.89822,11,22.837942
-92.98747,4,22.839685
-97.60559,2,22.841457
-88.09863,5,22.848237
-89.77815,5,22.848259
-89.36319,5,22.851714
-71.18411,13,22.851736
-57.46053,18,22.855113
-88.07569,6,22.858461
-79.9196,11,22.860655
-93.59548,5,22.860678
