#{"t_start": 1732830348.7129197, "env_id": "None"}
r,l,t
-48.329727,15,75.064745
-70.4498,10,75.071452
-70.73021,10,75.07649
-1.3384094,29,75.078307
-61.539696,11,75.089827
-55.340084,14,75.099524
-16.369156,27,75.10289
-18.736794,26,75.107903
-66.02635,12,75.109667
-2.454605,29,75.111531
-26.002197,24,75.118265
-68.267746,11,75.121629
-34.023247,21,75.134536
-65.05384,12,75.137906
-45.046246,20,75.141277
-38.93308,24,75.152749
-89.54228,7,75.154515
6.983284,30,75.161267
-55.681667,13,75.161291
-12.06675,30,75.17276
-58.90493,14,75.17778
-19.720787,26,75.179587
-57.04767,18,75.182948
-86.065834,6,75.192617
-73.849594,9,75.194365
-34.43763,24,75.200886
-29.000374,27,75.205842
-12.355003,28,75.223346
9.76799,34,75.228294
-27.92939,24,75.233227
-25.083412,23,75.238145
-9.365807,30,75.24143
-73.00876,9,75.243148
-25.43438,28,75.252824
-49.754105,15,75.259229
-30.434174,25,75.265697
-74.87153,9,75.267492
-74.982635,8,75.272369
-24.713707,24,75.278812
-81.62348,7,75.283733
-5.1575165,27,75.288557
-8.603729,29,75.290298
-73.927505,10,75.299816
-56.743088,16,75.304776
-72.05204,9,75.304798
-27.883865,26,75.308105
-62.7508,14,75.311399
-4.3697968,35,75.324384
-61.46824,13,75.326114
-54.32366,13,75.3294
-41.950153,19,75.33581
-28.073105,24,75.339155
-54.57246,13,75.345587
-59.81029,15,75.355578
-9.996559,26,75.35561
-49.120235,20,75.37032
-7.370186,30,75.376795
-20.032036,27,75.384886
-37.38806,20,75.388184
-13.415619,27,75.39149
-25.877144,24,75.394779
-42.493847,19,75.407352
-84.98047,12,75.410631
-42.02902,23,75.42197
-34.946144,23,75.425292
7.7733917,35,75.427017
-33.387848,25,75.435105
-80.68641,7,75.436855
-53.157578,17,75.438566
-64.58307,11,75.440287
-71.073746,12,75.446757
-74.65573,10,75.454813
-26.778458,29,75.456532
-76.85413,9,75.462878
-64.60289,12,75.475727
-19.455612,27,75.480641
-20.678825,26,75.482372
-51.231567,16,75.488759
-17.032196,30,75.490496
-8.89579,32,75.506137
-31.8656,21,75.509398
-37.420982,22,75.517662
-73.596756,8,75.519401
-23.276505,26,75.522676
-23.131554,25,75.52915
-11.877289,28,75.535618
-67.675415,11,75.537351
-23.035423,24,75.548468
-64.59714,16,75.548491
-19.559929,26,75.56116
-36.93053,21,75.57103
-24.199913,27,75.574319
-67.452446,11,75.579353
2.056717,30,75.587447
-19.115463,26,75.592346
-32.079773,28,75.595624
-82.116714,6,75.597454
-67.3551,11,75.597476
-53.587936,15,75.599219
-75.77021,8,75.608714
-73.139,9,75.612065
-16.950844,27,75.615707
-80.311295,10,75.615733
-24.735214,26,75.634691
-18.01007,25,75.63803
-30.405853,22,75.650773
-71.843735,10,75.650795
-15.484169,26,75.654113
-33.362915,25,75.65586
-12.965622,30,75.659334
-25.664879,25,75.679891
-47.14402,17,75.683172
-43.726593,22,75.688143
-22.162674,25,75.692991
-42.30097,25,75.699431
-4.631706,28,75.702717
-77.15424,13,75.704438
-82.68335,7,75.714205
-57.46319,14,75.716066
-79.4813,7,75.716088
-25.438751,24,75.719402
-79.19707,8,75.727478
-55.87425,17,75.7275
-25.355019,26,75.730797
-93.96688,5,75.735612
-20.969254,25,75.755888
-32.241592,26,75.757629
-28.043488,25,75.761023
-21.691696,24,75.767468
-57.520393,20,75.769174
-7.9459,29,75.778817
-42.716293,18,75.788685
-68.916405,12,75.788709
-36.722008,21,75.791983
-43.862827,17,75.795274
-25.067482,27,75.80483
-20.798683,27,75.822281
-83.25848,7,75.833707
-21.978851,26,75.83373
-45.291103,18,75.833743
-12.166153,29,75.835476
-12.042618,29,75.841965
-82.83205,6,75.851479
-50.5501,16,75.859442
-53.13634,16,75.862921
44.037766,45,75.862944
-47.533985,19,75.866227
-70.72104,10,75.869503
-83.54576,6,75.871234
-23.292603,25,75.87615
-80.713,7,75.877865
-55.438263,15,75.894
-53.52633,18,75.900426
-41.177124,24,75.902142
-7.1262054,30,75.911749
-49.16387,15,75.91845
-11.273666,30,75.924984
-16.178215,30,75.926704
-41.213726,21,75.934697
-35.053566,19,75.942727
-80.251175,7,75.946047
-14.599266,28,75.947808
-52.39447,14,75.949525
-19.936508,25,75.959041
-66.997955,16,75.974815
-27.347237,24,75.982858
8.904999,36,75.984665
-2.5457535,29,75.994361
-14.891449,29,75.997673
-20.180153,24,75.999388
-48.28858,17,76.002657
-50.412243,16,76.011086
-61.13333,12,76.026039
-59.354633,15,76.03034
-80.501434,7,76.03788
-10.563271,28,76.052619
-86.28306,5,76.056318
-64.217834,13,76.071115
-20.58258,25,76.071142
-54.798485,15,76.072895
-85.57951,6,76.081196
8.370819,35,76.0908
-32.58956,22,76.095685
-46.53727,19,76.103944
-23.249405,26,76.103966
-26.217972,26,76.113792
-28.846,21,76.115595
-73.40261,9,76.119098
-63.273647,14,76.119121
-76.45885,8,76.127251
-74.97418,9,76.130635
-43.63564,17,76.132395
-23.393013,26,76.134149
-90.15772,5,76.135892
-76.766396,8,76.145599
-62.841457,13,76.155185
-32.95578,24,76.158592
-24.5895,26,76.161953
-71.15263,10,76.173368
-17.08303,26,76.179971
-0.21646118,30,76.181925
-74.00582,11,76.181948
-81.10385,8,76.187297
-10.403198,25,76.189074
-74.45734,8,76.195678
-26.99237,25,76.202242
-80.131775,7,76.207178
-64.08267,14,76.212108
-51.79463,18,76.212131
-85.8352,7,76.218716
-7.818344,30,76.229849
-13.912788,26,76.229873
-43.22807,22,76.247176
-15.933479,29,76.248914
-20.285027,27,76.255344
-45.76483,19,76.263537
-20.19001,27,76.265292
-69.24835,11,76.268574
-50.09152,15,76.27843
-78.22222,8,76.278454
-76.39474,9,76.281797
4.027405,33,76.288829
-76.366425,8,76.292103
-75.426155,8,76.295376
-38.609283,22,76.297102
-58.004868,13,76.312864
-62.848206,15,76.312888
-1.2932281,29,76.318008
-25.39949,28,76.324435
-26.733582,22,76.33083
-27.173027,22,76.332553
-68.61485,10,76.33427
-76.97514,9,76.339098
-25.078072,23,76.350105
-57.745712,15,76.358188
6.662964,33,76.366076
-21.32006,25,76.372643
-16.191124,27,76.377549
-22.840858,24,76.379341
-67.423355,11,76.390894
-28.767738,25,76.392622
-44.9424,18,76.397459
-81.73865,6,76.402309
-27.608467,23,76.415024
-26.009033,27,76.423031
-90.05806,6,76.424759
-56.690315,16,76.428061
-15.065041,27,76.434592
49.041504,47,76.436346
-20.476181,25,76.43806
-71.727844,9,76.439777
-48.67452,17,76.45082
-46.10701,17,76.455631
-64.14368,13,76.460467
-26.482826,22,76.469851
-35.07454,23,76.476452
-14.9626465,27,76.481355
-23.36734,24,76.490896
-60.03236,14,76.494191
-20.452293,24,76.495919
-9.764572,31,76.512161
-66.55815,11,76.512185
-69.77623,11,76.514062
-15.356232,26,76.519003
-29.764679,24,76.520728
-74.426544,8,76.525702
-35.722763,21,76.525724
-78.26773,9,76.533628
-59.04847,13,76.546174
-65.333176,12,76.55252
-41.844807,20,76.55739
-28.305183,28,76.559121
-73.67392,9,76.560866
-22.52414,27,76.564175
2.2578888,34,76.567479
-70.460884,9,76.580605
-51.40815,18,76.583931
-61.109646,16,76.588836
-49.897953,19,76.599898
-74.08733,8,76.601715
-19.366959,30,76.608341
-3.3874512,29,76.608364
-54.137512,16,76.610088
-25.322968,26,76.623079
-75.34805,10,76.624842
-26.689415,26,76.643633
-19.049713,28,76.645433
-31.222206,24,76.647171
-28.20597,25,76.65046
-47.530952,17,76.652174
-86.261986,5,76.660142
-18.873177,27,76.666651
-65.17776,14,76.666674
-42.08981,17,76.673078
-55.854507,17,76.677921
-36.773834,19,76.692319
-52.89455,15,76.692345
-68.895035,12,76.694054
-6.7147827,30,76.697337
-30.741386,24,76.707252
-52.004818,16,76.718488
-68.79474,14,76.720222
-4.092186,29,76.726642
-29.584717,23,76.729971
-35.52961,26,76.736432
-33.054,20,76.739721
-71.55748,10,76.74613
-88.26129,5,76.747843
-8.831436,27,76.761932
-13.660561,27,76.763678
-15.345306,24,76.765404
-56.89718,14,76.768696
-48.585518,19,76.778196
-15.737312,30,76.786356
-41.144188,18,76.794474
-45.652885,17,76.794498
-42.044693,20,76.796211
-38.75948,25,76.810542
-34.85946,22,76.815779
-61.037178,12,76.815809
-19.448914,26,76.828506
-63.110943,12,76.835013
-13.85157,26,76.836743
-27.293655,28,76.840033
-90.428665,6,76.844886
-11.7250595,28,76.856001
-88.690285,9,76.859292
-18.66159,28,76.861033
-92.37638,4,76.862868
-16.26191,26,76.870848
-69.22722,11,76.877247
-85.089836,6,76.88846
-1.920105,32,76.890172
-4.813751,31,76.891884
-25.96186,24,76.901825
-20.343918,24,76.903708
-80.083275,10,76.908534
-6.068344,27,76.916875
-73.55511,8,76.916905
-22.386223,26,76.931092
-12.210556,27,76.934396
-58.047634,13,76.951825
-18.024513,27,76.951847
-23.688995,24,76.955253
-2.6950302,33,76.955275
-16.29892,26,76.958546
-75.38486,8,76.964887
-60.691345,12,76.977529
-17.731697,27,76.977551
-62.945805,12,76.984016
-82.93146,6,76.995086
-18.801636,25,76.996812
-19.356743,26,76.998594
-42.30858,29,77.000673
-55.008244,16,77.005656
-80.88587,7,77.008935
-64.45615,11,77.023724
-64.51585,13,77.027297
-11.544838,26,77.031433
-43.476715,18,77.038931
-54.682186,19,77.063472
-51.514027,15,77.07525
-24.665527,28,77.083621
-88.31926,5,77.083653
-46.7479,22,77.08537
-62.783638,14,77.090385
-20.985542,26,77.092093
-32.205307,23,77.093856
-78.186295,7,77.098831
-73.39412,8,77.098854
-56.11814,13,77.113209
-28.924522,25,77.126157
-19.210258,25,77.131191
-18.159805,25,77.139442
-15.206406,29,77.141245
-68.69581,11,77.144644
-9.479858,30,77.148073
-93.32182,4,77.151451
-79.14627,8,77.153221
-4.8578873,30,77.162956
-83.53023,7,77.164727
-50.31638,16,77.174516
-19.394684,27,77.176296
-80.533936,8,77.178065
-59.001266,18,77.181511
-23.379066,25,77.183293
-95.9984,5,77.191567
-54.76215,15,77.201298
-68.51253,11,77.203428
-28.326431,26,77.221054
2.3246841,34,77.221084
-48.90738,19,77.222813
-12.425888,27,77.224583
-55.516697,15,77.227859
-75.43177,8,77.23742
-36.49622,24,77.240714
-45.602432,17,77.250221
-24.505058,26,77.262755
-14.562141,28,77.266075
-22.446648,26,77.269382
-33.2677,28,77.282154
-1.9549942,31,77.290157
-80.64153,7,77.295167
-24.03907,29,77.298465
-17.596275,27,77.308198
-10.998711,28,77.313204
-14.676399,27,77.31517
-88.56207,5,77.321992
-47.916283,17,77.323715
-27.389557,25,77.333204
-27.663795,24,77.338054
-63.07802,17,77.342908
-89.12538,6,77.347844
-36.168995,25,77.349569
-23.875565,22,77.359156
-75.82851,10,77.364018
9.174507,33,77.37508
-63.669285,12,77.378382
-26.132973,29,77.380115
-13.556252,25,77.383458
-81.53368,6,77.385162
-29.539833,25,77.389984
-72.26724,12,77.401106
-74.328735,9,77.406086
-23.419975,27,77.409409
-41.26956,21,77.414479
-30.792404,22,77.422909
-82.55674,6,77.424637
-31.98211,26,77.42793
-22.399895,24,77.448269
-6.881958,28,77.451582
-16.524246,32,77.453295
-23.941307,26,77.465897
-61.015053,12,77.467745
-13.287643,28,77.467767
-16.26867,26,77.469485
-48.059906,16,77.479012
-74.25326,12,77.485356
11.080688,33,77.505714
-20.583626,24,77.50754
-18.160904,26,77.510864
-42.84589,21,77.514406
-35.32827,28,77.516153
-83.554665,6,77.524247
-18.81121,24,77.525963
-54.041172,16,77.533845
-83.09875,6,77.543266
-67.62429,14,77.54688
-14.06842,26,77.548621
-51.809082,15,77.550323
-14.952209,26,77.55361
-44.35065,24,77.555317
-89.15461,6,77.557031
-88.45043,5,77.56339
-74.07469,10,77.569713
-63.336708,11,77.574512
-81.60989,6,77.584326
-61.97898,13,77.584356
-24.380173,25,77.584368
-64.20547,11,77.58767
-33.785614,27,77.59253
-24.298271,27,77.594247
-95.13848,3,77.600773
-68.814224,11,77.61177
-53.024456,18,77.615216
-60.071316,13,77.622237
-28.798523,26,77.631869
-66.79552,11,77.633657
-1.0367126,32,77.638712
-3.5604858,32,77.638734
-84.85992,7,77.643631
-85.50928,6,77.648543
-24.683556,25,77.65341
-28.02105,26,77.664411
-36.82962,20,77.670764
-21.41629,24,77.672489
-55.682995,19,77.674207
-41.346626,19,77.679084
-58.480843,13,77.685456
-76.2516,8,77.68716
-68.076935,10,77.695105
-15.757622,27,77.696834
-42.997528,23,77.711105
-65.35054,11,77.714633
-50.737625,16,77.714661
-59.465782,14,77.721745
-18.821342,30,77.721772
-69.85008,10,77.728208
-8.17627,28,83.213886
-54.680058,14,83.218806
-55.661057,14,83.231573
-20.213097,24,83.24112
-16.766693,25,83.24289
3.3783798,30,83.244653
-77.51783,7,83.252675
-21.84114,25,83.254463
-13.482491,26,83.260957
-5.7940598,26,83.273669
-63.329304,12,83.280169
-5.460579,28,83.28822
-68.286644,10,83.289969
-12.541466,29,83.29181
-71.77381,9,83.295257
-38.206608,26,83.295279
-2.3662872,29,83.301798
-64.45547,13,83.317725
-56.80366,13,83.324717
-14.255737,26,83.332776
-13.02066,28,83.339308
-17.668274,27,83.341061
-48.993633,18,83.347533
5.3734055,35,83.349274
-76.339676,9,83.355697
-51.48872,16,83.359014
-82.891464,6,83.365421
-13.102669,26,83.36717
-75.798676,8,83.372032
-83.24557,6,83.3753
-82.559555,6,83.377036
-15.764023,26,83.381889
-26.860512,23,83.386806
-20.773712,25,83.388561
-74.30133,9,83.396535
-18.171677,26,83.415587
-13.416138,27,83.420511
-9.798004,30,83.427336
-20.598145,24,83.427367
-25.67189,24,83.429117
-20.378067,24,83.437584
-49.008038,16,83.447147
-46.088146,16,83.45529
-63.41541,11,83.455312
-21.24762,25,83.457062
-79.57142,8,83.460365
-27.26445,24,83.466855
-71.12822,9,83.470205
0.87472534,30,83.476681
-48.876656,16,83.492518
-33.529457,24,83.495863
-7.2500916,26,83.497613
-11.059807,27,83.5041
-21.828804,23,83.507553
-83.31272,6,83.507575
-22.730515,25,83.519032
-77.01852,8,83.519057
-42.893375,16,83.524214
-71.41982,9,83.524245
-41.269184,21,83.529167
-85.91963,5,83.532507
-21.052444,24,83.548562
-53.15909,18,83.548589
-34.545082,21,83.558304
-51.37081,16,83.558327
-26.61174,21,83.563212
-1.9173889,29,83.566527
-23.387154,24,83.587309
-15.481667,25,83.589059
-28.740356,21,83.592368
-33.14888,22,83.594094
-19.457726,25,83.603729
-17.243027,24,83.605449
-95.53641,3,83.610315
-61.01367,13,83.615382
-35.98623,23,83.628467
-77.62894,8,83.628498
-57.69201,12,83.631843
-11.647133,31,83.640388
-86.90902,5,83.640411
-15.253365,26,83.648718
-1.5677185,32,83.648741
-33.792374,21,83.663124
-54.203167,14,83.663147
-24.661705,29,83.675932
-10.820305,26,83.682455
-18.868385,25,83.688992
-15.499847,26,83.690741
-87.069336,6,83.700381
-12.726112,27,83.706858
-24.867577,28,83.708605
-44.605442,17,83.718404
-29.996101,28,83.723531
-74.93944,8,83.723593
-15.089546,27,83.728861
-52.21449,14,83.74691
-66.60707,11,83.746936
-2.2880936,30,83.752038
-15.9783325,26,83.75206
-82.909325,6,83.756938
-29.890144,23,83.761865
-78.43505,7,83.763613
-67.35633,12,83.766936
-78.506485,9,83.776671
-2.1033783,35,83.776694
-60.66963,14,83.789443
-26.215118,28,83.797492
-10.068329,26,83.799223
-28.717484,23,83.801092
-63.935635,15,83.801115
-65.686646,12,83.818715
-62.334084,12,83.820472
-16.747742,27,83.822215
-23.939926,24,83.830563
-75.64476,9,83.834342
-80.41476,7,83.834366
-21.855782,24,83.842481
-59.52713,12,83.853719
8.209724,32,83.855566
-40.503197,21,83.855588
-78.092575,9,83.857319
-52.625153,17,83.862204
-90.15761,4,83.868644
-6.042351,28,83.876625
-49.353577,17,83.881534
-13.98365,25,83.897326
-20.579514,27,83.899065
-23.261429,28,83.900793
-1.0225143,29,83.915142
-18.605652,28,83.923522
-21.1269,25,83.923548
-50.346336,17,83.928616
-73.67584,8,83.930383
-69.816734,10,83.9404
-73.92505,8,83.942262
-15.659607,26,83.942284
-63.391273,12,83.94413
-28.643272,25,83.944153
-81.299866,7,83.955353
-44.468906,17,83.958891
-68.905685,10,83.958914
-70.19103,9,83.958926
-70.1751,14,83.980931
-9.513046,29,83.98745
-34.813522,20,83.987472
-9.7211685,31,83.992387
-23.880798,26,84.000472
-51.962948,15,84.005356
10.553162,31,84.008703
-56.35978,15,84.012034
-72.278595,11,84.018477
-62.722794,11,84.028444
-26.697075,24,84.028477
-23.657532,27,84.046066
-60.36023,13,84.070641
-15.039818,27,84.074647
-17.941315,25,84.082097
-21.42871,26,84.09451
-87.31319,5,84.10272
-24.266296,27,84.104483
-11.249817,27,84.114403
-17.279625,24,84.121176
-73.201324,10,84.121202
-8.070358,26,84.128127
-74.11573,9,84.131717
-35.105225,26,84.131741
-74.30349,9,84.143169
-31.191895,24,84.144942
-25.888878,21,84.158063
-45.045406,16,84.158087
-6.207741,28,84.169513
-25.843971,26,84.174558
-58.67041,16,84.184439
-8.93634,27,84.189578
-20.514717,28,84.189601
-18.00579,26,84.201072
-53.659714,17,84.202854
-56.22231,14,84.212569
-18.157875,27,84.214308
-32.3976,21,84.223962
-14.251923,26,84.229412
-36.57943,23,84.240695
-69.921425,9,84.244112
-26.495773,25,84.245859
-76.50938,8,84.257381
-13.81559,28,84.260824
-23.200516,27,84.260846
-17.182388,25,84.26732
-32.53031,24,84.279991
-10.654823,31,84.295745
-61.597588,11,84.297614
-14.6790695,25,84.297636
-5.7031555,28,84.305757
-23.51886,25,84.307512
-0.17357635,33,84.314071
-76.17003,10,84.332074
-18.672775,24,84.33858
-13.877594,27,84.343844
-20.309586,28,84.343866
-26.795052,26,84.352444
0.6264343,29,84.355862
-47.841564,16,84.35921
-52.399723,15,84.364086
-39.94546,18,84.373755
-63.151875,11,84.373778
-18.29512,25,84.384936
-68.31104,10,84.389801
-6.9485245,29,84.399377
-21.46482,27,84.402725
-25.15844,25,84.404464
-6.7813416,27,84.417286
-24.955055,24,84.423763
-30.764214,24,84.428834
-38.86024,20,84.437051
-84.29324,6,84.440404
-1.7234116,31,84.451948
-4.8291855,32,84.458534
-14.332565,25,84.460269
-4.36042,30,84.474587
-16.517014,25,84.477916
-25.216408,24,84.479666
-17.961922,28,84.497101
-84.27554,12,84.498838
-12.131943,27,84.50388
-18.41513,28,84.503902
-23.081238,23,84.51195
-71.644875,9,84.513704
-79.71335,7,84.515444
-29.648056,25,84.518775
-74.02365,8,84.525226
-57.85552,13,84.53828
-22.461288,26,84.541632
-98.626144,4,84.548374
-18.255035,26,84.548398
-44.814327,16,84.553966
-19.999565,24,84.560592
-15.905594,27,84.560615
-52.759327,14,84.562344
-64.15596,11,84.571957
-75.48432,8,84.575259
-66.32512,10,84.577018
-22.741058,23,84.586834
-59.197018,14,84.594956
-74.790504,8,84.599849
-6.623085,28,84.606444
18.19867,35,84.606466
-19.117577,26,84.619297
-41.81675,17,84.622639
-12.426857,31,84.625983
-80.62488,7,84.631058
-27.784279,25,84.642441
-79.4514,9,84.642466
-68.60623,10,84.649456
-22.705406,27,84.652922
-11.765282,28,84.654726
-71.36156,9,84.658041
-80.29799,8,84.670772
-3.281845,29,84.672513
-42.323006,17,84.680589
-22.04329,24,84.68233
-26.11869,26,84.691965
-6.1381836,27,84.698476
-70.41005,11,84.700213
-24.597,21,84.706676
-35.779953,19,84.711595
-18.545868,28,84.716554
-56.971615,14,84.723119
-46.882263,19,84.723142
-44.421555,22,84.744067
4.5732193,31,84.751274
-6.1055603,27,84.75791
-17.83825,25,84.766102
-17.48346,31,84.76943
-29.303696,28,84.771173
-46.712215,15,84.776062
-65.07263,11,84.788777
-57.106625,13,84.79051
-5.587105,27,84.801709
20.369827,38,84.806657
-66.96448,13,84.810011
-0.94659424,29,84.813396
-88.05822,5,84.818274
-9.479477,27,84.820014
-61.634693,12,84.821804
-78.13372,7,84.825141
-91.35643,4,84.826884
-77.988945,9,84.833575
-46.362225,17,84.83537
-5.6070786,29,84.840531
-28.39132,26,84.866362
-31.455223,24,84.866391
-15.662262,25,84.869693
-37.832554,20,84.873025
-18.872612,28,84.882707
-2.7182083,30,84.88444
-38.700577,20,84.898633
-14.006767,25,84.90668
-31.568237,25,84.91002
-22.457428,25,84.913403
-38.59023,24,84.923115
-53.475025,16,84.924917
-71.97894,9,84.928477
-19.66259,29,84.930398
-59.361237,13,84.932199
-72.00388,9,84.942182
-70.74132,9,84.945552
-21.655647,25,84.950661
-56.687263,15,84.950684
-69.89331,10,84.967183
-70.56511,11,84.969028
-48.06379,16,84.972611
-22.621605,25,84.974447
-20.422745,25,84.976249
-76.45517,8,84.98143
-20.42176,24,84.983246
-76.23908,8,84.989841
-55.411716,17,85.001248
-52.337543,14,85.006415
-52.551266,15,85.006458
-89.365166,5,85.009855
-21.347534,25,85.011742
-89.14614,7,85.02193
-28.33432,21,85.025643
-4.805435,30,85.025679
-81.62225,6,85.033236
-37.37758,19,85.048216
-27.060745,23,85.074334
-33.72711,29,85.085768
-63.282276,12,85.092311
-77.27776,7,85.095723
-33.36743,27,85.104054
-22.188026,27,85.104077
-26.314209,24,85.105831
-65.967575,11,85.110859
-53.911686,14,85.112657
-47.491707,15,85.128856
-40.059345,21,85.130691
-44.670517,16,85.132468
-88.39481,5,85.137461
-18.279984,24,85.144097
-23.306839,23,85.152465
-6.9993744,28,85.159218
-61.46654,12,85.172591
-12.820366,25,85.1744
-17.82724,25,85.181148
-82.16294,6,85.182894
-3.2371674,32,85.187932
-10.929054,28,85.192953
-30.063873,25,85.201154
-85.5246,5,85.209229
-24.344994,26,85.217263
-19.699272,26,85.225312
-7.477745,28,85.227049
-80.3257,7,85.228953
-16.868378,26,85.230855
-55.863506,15,85.234249
-14.738808,26,85.236002
-70.914185,11,85.244092
-66.49623,11,85.245989
-72.072556,10,85.246011
-84.4914,6,85.257268
-40.663326,17,85.265538
-22.408485,23,85.2707
-23.228035,27,85.280378
-4.3103714,27,85.289996
-15.906944,27,85.291753
4.1222687,31,85.307801
-15.868721,26,85.307823
-61.874203,13,85.312878
-22.659569,26,85.312901
-18.095184,24,85.319375
-63.149662,12,85.327434
-82.76942,7,85.330839
-64.18353,12,85.332598
-17.018463,27,85.334339
-31.479095,23,85.345577
-27.481438,22,85.348894
-62.125084,12,85.353877
-73.28473,8,85.367012
-8.610954,28,85.375311
-28.095428,24,85.375335
-2.3229828,30,85.381887
-33.24134,24,85.386915
-82.87964,7,85.386937
-34.555695,23,85.388676
-65.46045,12,85.406007
-10.967194,30,85.41565
-73.04666,9,85.420585
-22.195213,23,85.424283
-10.113686,26,85.424305
-34.429184,22,85.424317
-13.069244,30,85.424327
-54.21022,16,85.44197
-64.01161,14,85.447155
-56.25809,14,85.447179
-41.74023,19,85.456994
-80.02553,7,85.460321
-16.515121,24,85.462179
-23.252563,22,85.462202
-67.276794,12,85.469306
-63.31688,11,85.475859
-73.41965,9,85.483923
-40.20048,17,85.488799
-6.462677,29,85.492119
-20.131203,26,85.504991
-11.856796,26,85.505014
-81.488495,6,85.514668
-81.37701,7,85.516404
-16.568817,26,85.518159
-32.881218,24,85.523061
-9.370575,26,85.531416
-87.25615,5,85.531444
-23.770432,25,85.533303
-91.13568,4,85.538235
-19.527351,25,85.557261
-34.7265,24,85.559025
-6.6640244,32,85.570921
-80.23641,9,85.574287
-14.3259735,26,85.576059
-24.616058,24,85.579456
-6.41214,29,85.582957
-38.888023,22,85.594347
-47.563614,16,85.602468
-64.254814,11,85.612072
-16.937065,25,85.615483
-3.9880753,29,85.618944
-70.30382,10,85.618967
-14.716309,25,85.620712
-34.847908,25,85.624163
-78.55736,7,85.624185
-79.8407,7,85.627492
-80.86838,8,85.637135
-52.956367,16,85.646776
-52.227726,17,85.651631
-56.159386,14,85.661399
-15.464081,27,85.664749
-7.6469955,29,85.668297
0.7294159,29,85.676476
-31.921211,20,85.681437
-45.489616,24,85.692561
-25.196457,25,85.702162
-2.5493622,28,85.710356
-13.505562,26,85.710379
-14.715492,25,85.716904
-18.27169,28,85.737483
11.583839,36,85.739247
-46.993763,19,85.741
-13.205261,26,85.744335
-16.537048,25,85.757172
-72.51773,9,85.760577
-7.834564,31,85.762314
-70.67911,9,85.773537
-41.01969,21,85.775272
-31.843208,23,85.777012
-22.350807,26,85.785636
-36.38044,21,85.795297
-17.09816,32,85.814458
-18.124657,23,85.814482
-20.374268,27,85.819507
-63.20764,15,85.81953
-21.058228,29,85.821286
-16.85566,27,85.829354
-82.28526,6,85.831095
-46.474747,16,85.845502
-14.98082,26,85.856773
-21.776855,26,85.856798
-39.756454,24,85.858532
-70.64732,10,85.863554
-35.692657,25,85.871666
-8.28479,30,85.881473
-60.255558,13,85.881496
-66.529015,12,85.891537
-38.767303,20,85.896514
-42.17977,23,85.896536
-18.422768,28,85.99645
-59.280003,14,85.996477
-56.121456,14,85.996491
-59.833946,12,86.004212
-78.052376,8,86.010707
-52.542404,15,86.014012
-79.91035,7,86.01579
-39.386497,19,86.020691
-75.80664,8,86.024014
-44.588562,19,86.029026
-85.484856,5,86.029049
-89.44253,6,86.034641
-78.34184,7,86.045954
-21.927032,26,86.045984
-28.244362,24,86.081238
-15.950737,26,86.085277
-52.861053,16,86.089656
-51.946125,15,86.09462
-30.001068,24,86.098025
-70.95306,9,86.09976
-83.872284,6,86.10796
-2.1109467,30,86.119331
-13.586273,26,86.129152
-24.476639,22,86.130937
-9.930672,26,86.132761
-89.30393,5,86.139558
-37.653736,19,86.139583
-16.785583,26,86.143007
-15.309006,27,86.163995
-42.885513,20,86.165777
-33.244232,20,86.174272
-84.88709,5,86.174296
-24.599083,27,86.176067
-31.218765,22,86.181159
-37.55393,27,86.186683
-78.09622,10,86.191684
-59.55757,13,86.203166
-46.37324,16,86.203194
-27.494308,23,86.206621
-89.83996,4,86.210055
-70.76765,11,86.21008
-9.975136,29,86.222996
-24.33612,23,86.22487
-76.03735,9,86.224892
-48.539524,18,86.232945
-69.30295,9,86.237881
-49.860256,14,86.247652
-18.697678,25,86.247675
-70.05881,11,86.250985
-8.334938,29,86.257531
-19.408974,26,86.267608
-56.175957,14,86.272718
-66.47977,12,86.279262
-23.150352,25,86.281015
-30.863663,21,86.287152
-38.500313,21,86.29075
-52.74036,14,86.298777
-26.741714,25,86.313023
-34.561424,20,86.316319
-29.798271,23,86.324411
-5.4725723,29,86.329346
12.518745,35,86.34693
-8.230331,31,86.348677
-21.34565,25,86.353605
-8.106056,28,86.361845
-78.91957,9,86.361868
-24.555122,23,86.366797
-61.258373,12,86.368528
-6.3339844,30,86.37518
-53.388878,14,86.378484
-20.615166,24,86.402496
-13.876068,27,86.407465
-42.38307,19,86.409218
-16.415794,26,86.412727
-26.740417,23,86.41275
-6.8658752,32,86.420824
-76.419846,9,86.427276
-88.129814,8,86.433813
-38.679413,20,86.435565
-35.48736,20,86.44519
-4.389473,29,86.454879
-13.42395,29,86.456624
-17.100662,25,86.477381
-22.01381,27,86.479182
1.3206177,33,86.482538
-77.77396,7,86.489204
-9.965347,30,86.495699
-8.595421,30,86.505784
15.52977,35,86.515528
-19.840385,26,86.522043
-18.940735,25,86.523786
-0.13580322,31,86.539782
-12.504364,26,86.54793
9.206352,33,86.549673
-43.785316,17,86.551403
-94.114044,3,86.556292
-18.549316,26,86.558083
-74.742966,8,86.562995
-16.405273,29,86.569472
-86.903206,5,86.579325
-60.972908,15,86.58275
-17.509254,25,86.582774
-43.009064,17,86.592932
-12.92421,26,86.592962
-71.264824,9,86.594707
-8.592682,26,86.603271
-57.081276,14,86.616002
-16.778587,24,86.622473
-32.787476,27,86.627403
-22.963432,23,86.632365
