#{"t_start": 1732834778.5374675, "env_id": "None"}
r,l,t
-24.0,20,40.917616
-40.0,16,40.919417
-96.0,2,40.923009
-28.0,19,40.923031
-88.0,4,40.926584
-64.0,10,40.926606
-8.0,24,40.930133
-92.0,3,40.930156
-92.0,3,40.935394
-80.0,6,40.935416
-40.0,16,40.935428
-72.0,8,40.948875
-56.0,12,40.955525
-80.0,6,40.959028
-36.0,17,40.959051
-16.0,22,40.964301
-84.0,5,40.964324
-32.0,18,40.966241
-12.0,23,40.966263
-92.0,3,40.969651
-92.0,3,40.971435
-80.0,6,40.974858
-64.0,10,40.976748
-80.0,6,40.97677
-56.0,12,40.98019
-92.0,3,40.982096
-72.0,8,40.985597
-80.0,6,40.987528
-92.0,3,40.98755
-68.0,9,41.000866
-56.0,12,41.000889
-72.0,8,41.000901
-20.0,21,41.005945
-88.0,4,41.012588
-68.0,9,41.015936
-4.0,25,41.017717
-60.0,11,41.019494
-4.0,25,41.031107
-72.0,8,41.032883
-92.0,3,41.037894
-52.0,13,41.039732
0.0,26,41.046875
-68.0,9,41.046899
-72.0,8,41.052098
-32.0,18,41.05212
-12.0,23,41.053886
-76.0,7,41.063687
-96.0,2,41.067218
-40.0,16,41.06724
-60.0,11,41.07063
-44.0,15,41.072404
-88.0,4,41.074156
-24.0,20,41.080993
-64.0,10,41.084528
-56.0,12,41.094439
-4.0,25,41.096266
-60.0,11,41.103069
-84.0,5,41.104846
-88.0,4,41.109964
-68.0,9,41.109986
-4.0,25,41.11342
-88.0,4,41.120245
-80.0,6,41.120268
-60.0,11,41.123743
0.0,26,41.12555
36.0,35,41.133916
-48.0,14,41.135847
-80.0,6,41.137695
-48.0,14,41.157544
-24.0,20,41.159338
-8.0,24,41.162806
4.0,27,41.167925
-16.0,22,41.174544
-52.0,13,41.181386
4.0,27,41.181411
-40.0,16,41.184958
-92.0,3,41.186756
-72.0,8,41.188552
-92.0,3,41.191993
-84.0,5,41.193772
-24.0,20,41.197182
-80.0,6,41.202394
-84.0,5,41.202417
-16.0,22,41.205833
-60.0,11,41.207585
-88.0,4,41.209508
-76.0,7,41.209531
-36.0,17,41.211524
-84.0,5,41.211546
-92.0,3,41.211558
-96.0,2,41.214925
-92.0,3,41.220005
-76.0,7,41.220027
-68.0,9,41.225055
-68.0,9,41.226834
-84.0,5,41.228611
-72.0,8,41.235291
-36.0,17,41.24024
-72.0,8,41.242285
-36.0,17,41.242307
-88.0,4,41.242319
-96.0,2,41.245805
-52.0,13,41.249298
-44.0,15,41.255967
-64.0,10,41.257735
-68.0,9,41.264328
-80.0,6,41.267701
-68.0,9,41.271064
-92.0,3,41.2729
-84.0,5,41.281352
-12.0,23,41.281379
-80.0,6,41.281391
12.0,29,41.294646
28.0,33,41.29808
-56.0,12,41.301471
-92.0,3,41.303257
-80.0,6,41.313112
20.0,31,41.31645
-4.0,25,41.323474
-4.0,25,41.323496
-88.0,4,41.323508
-76.0,7,41.325278
-96.0,2,41.327155
-44.0,15,41.327177
-88.0,4,41.330562
-92.0,3,41.334041
-8.0,24,41.337602
-84.0,5,41.337624
-76.0,7,41.33954
-72.0,8,41.339562
-76.0,7,41.344686
-84.0,5,41.348895
-68.0,9,41.350726
-96.0,2,41.352503
-56.0,12,41.359211
-52.0,13,41.360991
-64.0,10,41.367732
-84.0,5,41.367755
-52.0,13,41.374309
-68.0,9,41.376093
-4.0,25,41.383011
-88.0,4,41.383039
-48.0,14,41.39146
-60.0,11,41.393244
-40.0,16,41.395026
-92.0,3,41.396865
20.0,31,41.398773
-92.0,3,41.398795
-92.0,3,41.400562
-60.0,11,41.402344
-52.0,13,41.405734
-80.0,6,41.409137
-76.0,7,41.414149
-56.0,12,41.420758
-40.0,16,41.424275
-44.0,15,41.424298
-68.0,9,41.429342
-80.0,6,41.431123
-28.0,19,41.442575
-72.0,8,41.446018
-8.0,24,41.447943
-48.0,14,41.449829
-80.0,6,41.453218
-48.0,14,41.455074
-80.0,6,41.456901
-88.0,4,41.463991
-8.0,24,41.471214
-88.0,4,41.478839
-56.0,12,41.478863
-48.0,14,41.483046
-56.0,12,41.487314
-88.0,4,41.498878
-92.0,3,41.498903
-72.0,8,41.503157
-80.0,6,41.503181
-40.0,16,41.507296
-80.0,6,41.520786
-76.0,7,41.524295
-92.0,3,41.526121
-60.0,11,41.529577
-24.0,20,41.536538
-76.0,7,41.53882
-40.0,16,41.538849
-88.0,4,41.538862
-24.0,20,41.545865
-60.0,11,41.547787
-80.0,6,41.550051
-76.0,7,41.551975
-84.0,5,41.558927
-72.0,8,41.560745
-48.0,14,41.562585
-60.0,11,41.567986
-40.0,16,41.568008
-80.0,6,41.571464
-56.0,12,41.579998
-48.0,14,41.592127
-36.0,17,41.592165
-12.0,23,41.592178
-92.0,3,41.597382
-36.0,17,41.597405
-96.0,2,41.600976
-80.0,6,41.607781
-60.0,11,41.611241
-20.0,21,41.616256
12.0,29,41.621281
-84.0,5,41.624703
-48.0,14,41.631307
-52.0,13,41.633164
-24.0,20,41.634972
-68.0,9,41.642811
-84.0,5,41.642843
-84.0,5,41.646285
-72.0,8,41.649731
-76.0,7,41.654978
-80.0,6,41.656907
-28.0,19,41.656929
48.0,38,41.660359
-52.0,13,41.66588
-80.0,6,41.665904
-64.0,10,41.667685
-96.0,2,41.669586
-84.0,5,41.669608
-92.0,3,41.671388
-96.0,2,41.673178
-56.0,12,41.678197
-84.0,5,41.680216
-76.0,7,41.680238
-88.0,4,41.68025
-84.0,5,41.688958
-76.0,7,41.692352
-20.0,21,41.694138
-60.0,11,41.697554
-80.0,6,41.699478
-88.0,4,41.6995
-32.0,18,41.710963
8.0,28,41.717635
-36.0,17,41.722703
-84.0,5,41.726116
-56.0,12,41.731131
-20.0,21,41.734762
-20.0,21,41.734784
-16.0,22,41.734796
-96.0,2,41.738179
-60.0,11,41.74344
-68.0,9,41.743463
-88.0,4,41.750112
-76.0,7,41.751896
-60.0,11,41.755338
-56.0,12,41.757105
-80.0,6,41.762237
-88.0,4,41.764062
-68.0,9,41.770754
-48.0,14,41.774397
-8.0,24,41.774419
-80.0,6,41.774432
-72.0,8,41.776284
-92.0,3,41.779678
-88.0,4,41.786681
-72.0,8,41.788617
-72.0,8,41.788639
-52.0,13,41.793788
12.0,29,41.793811
-60.0,11,41.795581
-84.0,5,41.797383
-88.0,4,41.80091
-76.0,7,41.800932
-84.0,5,41.804421
-60.0,11,41.806333
-92.0,3,41.806355
-68.0,9,41.809766
-76.0,7,41.813158
-80.0,6,41.814948
-96.0,2,41.816717
-52.0,13,41.820086
-84.0,5,41.823641
-96.0,2,41.823663
-60.0,11,41.828659
-44.0,15,41.83205
-80.0,6,41.833823
-24.0,20,41.840436
-80.0,6,41.845738
-76.0,7,41.845761
-92.0,3,41.847538
-88.0,4,41.852637
-20.0,21,41.854434
-84.0,5,41.856393
-20.0,21,41.866708
-8.0,24,41.866732
-76.0,7,41.866745
-16.0,22,41.883209
-36.0,17,41.885011
-44.0,15,41.89166
-8.0,24,41.893496
-36.0,17,41.895292
-24.0,20,41.900316
-76.0,7,41.905404
-52.0,13,41.907194
-92.0,3,41.912238
-92.0,3,41.917186
-44.0,15,41.920545
-48.0,14,41.924003
-24.0,20,41.925804
8.0,28,41.930877
-68.0,9,41.932663
-76.0,7,41.936067
-80.0,6,41.942956
-76.0,7,41.942978
-52.0,13,41.94299
-76.0,7,41.949811
8.0,28,41.95488
-92.0,3,41.96
-20.0,21,41.963634
-48.0,14,41.96892
-48.0,14,41.968942
-84.0,5,47.593372
-48.0,14,47.59521
-64.0,10,47.598567
-52.0,13,47.611525
-52.0,13,47.611547
-44.0,15,47.618211
28.0,33,47.6217
-72.0,8,47.625327
-40.0,16,47.625349
-32.0,18,47.625361
-80.0,6,47.628733
-44.0,15,47.636998
-80.0,6,47.638807
-68.0,9,47.640597
-56.0,12,47.645609
-80.0,6,47.648977
-72.0,8,47.650998
-36.0,17,47.65102
-80.0,6,47.651032
-92.0,3,47.656111
-76.0,7,47.659659
-76.0,7,47.6648
-72.0,8,47.664823
-72.0,8,47.671674
-56.0,12,47.673568
-84.0,5,47.67359
8.0,28,47.675497
-68.0,9,47.675519
-56.0,12,47.68581
-76.0,7,47.685834
-84.0,5,47.694153
-52.0,13,47.697527
-32.0,18,47.705659
-20.0,21,47.707445
-48.0,14,47.717177
-24.0,20,47.718918
8.0,28,47.720662
-84.0,5,47.728755
-12.0,23,47.735213
-24.0,20,47.738537
-76.0,7,47.740271
-20.0,21,47.742022
-68.0,9,47.750086
-72.0,8,47.751823
-12.0,23,47.756732
8.0,28,47.765014
-68.0,9,47.766757
-56.0,12,47.777901
-8.0,24,47.781769
4.0,27,47.788979
-48.0,14,47.78901
-20.0,21,47.789022
-80.0,6,47.789043
-84.0,5,47.797106
-28.0,19,47.798865
-76.0,7,47.800611
-64.0,10,47.805482
-92.0,3,47.810486
-80.0,6,47.810508
-32.0,18,47.812232
-88.0,4,47.817228
-92.0,3,47.81725
0.0,26,47.831431
-16.0,22,47.833174
-56.0,12,47.836643
-40.0,16,47.836665
8.0,28,47.844741
-64.0,10,47.848067
-16.0,22,47.852968
-84.0,5,47.861077
-28.0,19,47.866109
-56.0,12,47.869471
-40.0,16,47.872903
-88.0,4,47.872924
-96.0,2,47.876438
0.0,26,47.881935
4.0,27,47.883737
-56.0,12,47.890413
-76.0,7,47.895333
-20.0,21,47.898612
-60.0,11,47.900366
-40.0,16,47.903704
-24.0,20,47.907037
-84.0,5,47.9089
-72.0,8,47.908921
-76.0,7,47.910651
-68.0,9,47.918751
-80.0,6,47.920551
-68.0,9,47.922319
-88.0,4,47.927204
-72.0,8,47.932076
-40.0,16,47.935399
-88.0,4,47.938735
-68.0,9,47.942008
28.0,33,47.945335
-76.0,7,47.947069
-36.0,17,47.950426
0.0,26,47.952188
-64.0,10,47.958667
-80.0,6,47.960388
-64.0,10,47.963889
-36.0,17,47.968808
-44.0,15,47.972153
-84.0,5,47.974003
-56.0,12,47.974024
-88.0,4,47.981185
0.0,26,48.003215
0.0,26,48.004964
-12.0,23,48.006721
-32.0,18,48.01017
-16.0,22,48.010192
-76.0,7,48.016815
4.0,27,48.016838
-92.0,3,48.021797
-64.0,10,48.0268
-92.0,3,48.026822
-52.0,13,48.031678
-60.0,11,48.04448
-4.0,25,48.044508
0.0,26,48.049443
-20.0,21,48.051181
-76.0,7,48.060854
-28.0,19,48.062598
0.0,26,48.070832
-32.0,18,48.082668
-56.0,12,48.082696
-12.0,23,48.084553
-72.0,8,48.084575
-88.0,4,48.091434
4.0,27,48.091465
-80.0,6,48.094793
-64.0,10,48.099717
-88.0,4,48.106388
-68.0,9,48.10641
-4.0,25,48.106422
-96.0,2,48.109721
-92.0,3,48.114621
-52.0,13,48.116347
-76.0,7,48.118081
-36.0,17,48.119829
-8.0,24,48.123211
-92.0,3,48.124945
-88.0,4,48.129869
-20.0,21,48.14099
-40.0,16,48.144429
-68.0,9,48.144451
-24.0,20,48.14779
-88.0,4,48.151241
-88.0,4,48.151262
-36.0,17,48.152982
-84.0,5,48.15636
-84.0,5,48.159707
-80.0,6,48.171049
-32.0,18,48.172958
-68.0,9,48.172981
-80.0,6,48.182971
-76.0,7,48.184719
60.0,41,48.186487
-40.0,16,48.1981
8.0,28,48.199866
8.0,28,48.201595
-56.0,12,48.204889
-92.0,3,48.209893
-40.0,16,48.209915
-72.0,8,48.213235
-92.0,3,48.21495
-60.0,11,48.216697
-28.0,19,48.218439
-92.0,3,48.220167
-36.0,17,48.229749
-76.0,7,48.231475
-44.0,15,48.234925
-52.0,13,48.234946
-40.0,16,48.243004
-84.0,5,48.251004
-56.0,12,48.254315
-72.0,8,48.263935
8.0,28,48.263958
-96.0,2,48.267261
4.0,27,48.275474
4.0,27,48.277222
16.0,30,48.285457
-56.0,12,48.28548
-76.0,7,48.287344
-40.0,16,48.295856
-64.0,10,48.30248
12.0,29,48.304348
-64.0,10,48.30437
-76.0,7,48.315519
-52.0,13,48.317267
-4.0,25,48.319019
-56.0,12,48.323986
8.0,28,48.332045
-48.0,14,48.33854
-64.0,10,48.340402
-12.0,23,48.340424
-92.0,3,48.345338
-84.0,5,48.348663
-20.0,21,48.351996
-88.0,4,48.358544
-68.0,9,48.360274
-32.0,18,48.362021
4.0,27,48.363772
-40.0,16,48.365498
-76.0,7,48.37201
-60.0,11,48.384716
-12.0,23,48.388194
-48.0,14,48.396653
12.0,29,48.407909
4.0,27,48.409651
12.0,29,48.411475
-40.0,16,48.411497
-80.0,6,48.41795
-72.0,8,48.424377
-60.0,11,48.429253
0.0,26,48.431002
-16.0,22,48.432744
-32.0,18,48.439171
-68.0,9,48.447303
-60.0,11,48.447326
-52.0,13,48.452214
0.0,26,48.460233
-56.0,12,48.466683
-52.0,13,48.468556
4.0,27,48.468578
-24.0,20,48.471882
-32.0,18,48.484094
-72.0,8,48.484123
-40.0,16,48.490448
-40.0,16,48.503428
-36.0,17,48.514244
-60.0,11,48.514283
-64.0,10,48.521345
-84.0,5,48.532188
0.0,26,48.536155
-68.0,9,48.547179
-60.0,11,48.562181
-8.0,24,48.562209
-60.0,11,48.573105
-80.0,6,48.590385
-80.0,6,48.590423
-48.0,14,48.594399
4.0,27,48.603667
-72.0,8,48.61027
-12.0,23,48.616857
-80.0,6,48.620256
-16.0,22,48.626812
-88.0,4,48.633707
-12.0,23,48.63373
-32.0,18,48.633743
-48.0,14,48.640499
-84.0,5,48.642415
8.0,28,48.642437
-84.0,5,48.650682
-72.0,8,48.655657
-48.0,14,48.657408
-60.0,11,48.659203
-68.0,9,48.670593
-72.0,8,48.672486
20.0,31,48.672508
-84.0,5,48.679307
-52.0,13,48.679329
8.0,28,48.68117
-60.0,11,48.692917
-60.0,11,48.699739
-72.0,8,48.706333
-36.0,17,48.709834
-80.0,6,48.709856
-16.0,22,48.711601
52.0,39,48.71814
-16.0,22,48.720102
-80.0,6,48.720124
-84.0,5,48.720136
-76.0,7,48.721856
-96.0,2,48.723572
-56.0,12,48.726996
-84.0,5,48.727017
-84.0,5,48.728747
-96.0,2,48.730503
-52.0,13,48.741588
-92.0,3,48.746475
-56.0,12,48.748179
-56.0,12,48.749913
-32.0,18,48.753224
-88.0,4,48.759695
-4.0,25,48.763018
-92.0,3,48.768037
-4.0,25,48.768059
-36.0,17,48.77451
-72.0,8,48.780956
-56.0,12,48.789502
-36.0,17,48.789533
-68.0,9,48.797754
-44.0,15,48.801251
24.0,32,48.804589
36.0,35,48.807925
-76.0,7,48.819247
-44.0,15,48.82256
-16.0,22,48.825862
-48.0,14,48.827631
-32.0,18,48.831092
-4.0,25,48.831113
-88.0,4,48.834423
-60.0,11,48.837731
-72.0,8,48.839475
-80.0,6,48.841218
-92.0,3,48.842946
-36.0,17,48.851086
-56.0,12,48.851108
-68.0,9,48.857599
-64.0,10,48.867126
-76.0,7,48.86883
-88.0,4,48.873669
0.0,26,48.876958
-88.0,4,48.880328
0.0,26,48.882084
-16.0,22,48.88722
-84.0,5,48.891008
12.0,29,48.891032
-76.0,7,48.891044
-84.0,5,48.892828
-88.0,4,48.897794
-80.0,6,48.901514
-76.0,7,48.901536
-84.0,5,48.901548
-32.0,18,48.901557
-80.0,6,48.908113
-96.0,2,48.911494
-76.0,7,48.913338
-72.0,8,48.915236
-72.0,8,48.915257
-96.0,2,48.918639
-36.0,17,48.920376
-84.0,5,48.922138
-84.0,5,48.923974
-76.0,7,48.923996
-84.0,5,48.930594
-80.0,6,48.933954
-72.0,8,48.937352
-20.0,21,48.937374
-92.0,3,48.942282
-80.0,6,48.944012
-88.0,4,48.948829
-52.0,13,48.952136
-8.0,24,48.958708
-80.0,6,48.95873
-8.0,24,48.96047
-72.0,8,48.971634
-4.0,25,48.984353
12.0,29,48.984375
-16.0,22,48.98792
-92.0,3,48.989908
-20.0,21,48.994776
-48.0,14,48.996521
-80.0,6,48.999913
-48.0,14,49.009695
-48.0,14,49.01965
-28.0,19,49.023121
-72.0,8,49.023143
-12.0,23,49.032724
-20.0,21,49.034479
80.0,46,49.037825
-80.0,6,49.047412
-68.0,9,49.049129
-92.0,3,49.052442
-88.0,4,49.055714
-4.0,25,49.060561
-4.0,25,49.063905
-12.0,23,49.070377
24.0,32,49.075294
-36.0,17,49.083325
-72.0,8,49.08836
-84.0,5,49.093398
4.0,27,49.098644
-12.0,23,49.100385
-8.0,24,49.105428
-76.0,7,49.110415
-60.0,11,49.112347
-8.0,24,49.112369
-72.0,8,49.119023
-76.0,7,49.123911
-88.0,4,49.125765
-68.0,9,49.125787
-88.0,4,49.132209
-24.0,20,49.133941
-48.0,14,49.135677
12.0,29,49.139152
-92.0,3,49.144056
-80.0,6,49.145767
-40.0,16,49.150633
-56.0,12,49.152382
-36.0,17,49.154113
-80.0,6,49.155853
-44.0,15,49.159172
-88.0,4,49.165648
-68.0,9,49.170448
-28.0,19,49.175306
-44.0,15,49.178603
-32.0,18,49.180328
-56.0,12,49.18531
-20.0,21,49.187139
-80.0,6,49.189058
-84.0,5,49.18908
-84.0,5,49.19732
-76.0,7,49.1991
-92.0,3,49.203992
-16.0,22,49.213967
-64.0,10,49.213992
4.0,27,49.217409
-84.0,5,49.222379
-8.0,24,49.230516
-8.0,24,49.230538
-92.0,3,49.235429
-52.0,13,49.238722
-60.0,11,49.240476
-12.0,23,49.251604
16.0,30,49.253351
-64.0,10,49.256664
-88.0,4,49.258407
-20.0,21,49.264966
-76.0,7,49.264987
-76.0,7,49.269876
-20.0,21,49.273196
-80.0,6,49.274905
-68.0,9,49.279944
4.0,27,49.279966
-92.0,3,49.284881
-56.0,12,49.289912
-72.0,8,49.293254
0.0,26,49.301412
-84.0,5,49.30945
-12.0,23,49.3132
-32.0,18,49.316637
-80.0,6,49.326193
36.0,35,49.334132
-40.0,16,49.33589
0.0,26,49.337646
-92.0,3,49.340981
-84.0,5,49.345837
32.0,34,49.347556
-56.0,12,49.354048
8.0,28,49.35896
-56.0,12,49.360664
-76.0,7,49.370221
-44.0,15,49.372081
-76.0,7,49.372102
-52.0,13,49.375446
-88.0,4,49.377184
-88.0,4,49.383626
-76.0,7,49.387268
44.0,37,49.387295
-4.0,25,49.387331
-88.0,4,49.39077
-68.0,9,49.403717
-28.0,19,49.405579
-72.0,8,49.4056
-8.0,24,49.413842
-72.0,8,49.418943
-84.0,5,49.422292
-56.0,12,49.423995
-16.0,22,49.425738
4.0,27,49.434016
-84.0,5,49.434039
-68.0,9,49.438887
-80.0,6,49.443768
-48.0,14,49.445511
-32.0,18,49.448836
-92.0,3,49.450583
-60.0,11,49.45244
8.0,28,49.452461
-84.0,5,49.45735
-60.0,11,49.462355
-80.0,6,49.462377
-44.0,15,49.464106
-72.0,8,49.465854
-84.0,5,49.470744
-64.0,10,49.474041
-72.0,8,49.478941
-56.0,12,49.484704
-76.0,7,49.488382
-80.0,6,49.496092
-32.0,18,49.509048
12.0,29,49.523932
-60.0,11,49.533331
-4.0,25,49.541466
-44.0,15,49.543329
-68.0,9,49.543351
-8.0,24,49.553041
-72.0,8,49.554765
-60.0,11,49.561277
-4.0,25,49.563033
-84.0,5,49.569543
-88.0,4,49.575969
8.0,28,49.579242
-84.0,5,49.584168
-28.0,19,49.585966
8.0,28,49.589719
-40.0,16,49.589743
-12.0,23,49.591488
-60.0,11,49.59797
-76.0,7,49.601292
-72.0,8,49.604594
-32.0,18,49.617505
-60.0,11,49.617529
-64.0,10,49.619311
-32.0,18,49.621045
-4.0,25,49.627659
-80.0,6,49.627681
-72.0,8,49.632591
-52.0,13,49.639132
-76.0,7,49.644156
-12.0,23,49.644179
-52.0,13,49.649088
-76.0,7,49.650809
-84.0,5,49.652561
-12.0,23,49.665306
12.0,29,49.668642
-56.0,12,49.6705
-60.0,11,49.670521
-88.0,4,49.67704
0.0,26,49.686856
-60.0,11,49.686884
-48.0,14,49.688752
-92.0,3,49.69377
-52.0,13,49.698847
16.0,30,49.698869
-92.0,3,49.703791
-76.0,7,49.71213
-48.0,14,49.712153
-4.0,25,49.713887
-56.0,12,49.715656
-88.0,4,49.719053
-48.0,14,49.7289
-4.0,25,49.73071
-40.0,16,49.738811
-32.0,18,49.745219
-44.0,15,49.754699
-12.0,23,49.7566
-76.0,7,49.756622
-56.0,12,49.758352
-92.0,3,49.760091
-92.0,3,49.761837
20.0,31,49.76515
-80.0,6,49.768494
8.0,28,49.774925
-56.0,12,49.779795
-44.0,15,49.789458
-44.0,15,49.799063
-44.0,15,49.803921
-8.0,24,49.807237
28.0,33,49.810604
-68.0,9,49.815595
32.0,34,49.818924
-68.0,9,49.820635
-84.0,5,49.828823
-52.0,13,49.830637
-80.0,6,49.838727
-24.0,20,49.845251
28.0,33,49.845273
-28.0,19,49.846996
-84.0,5,49.854987
0.0,26,49.861388
-56.0,12,49.864694
-16.0,22,49.866431
-72.0,8,49.874404
4.0,27,49.882346
-32.0,18,49.884183
-80.0,6,49.884204
-56.0,12,49.886056
-4.0,25,49.886077
-40.0,16,49.891211
-84.0,5,49.894543
-64.0,10,49.900953
-56.0,12,49.905814
-36.0,17,49.910701
-88.0,4,49.912416
-32.0,18,49.915854
-76.0,7,49.923894
-68.0,9,49.928975
-92.0,3,49.928999
-60.0,11,49.934138
-4.0,25,49.934159
-84.0,5,49.937478
16.0,30,49.945746
-72.0,8,49.94749
-56.0,12,49.949216
20.0,31,49.954216
-88.0,4,49.954238
-60.0,11,49.955956
-40.0,16,49.960852
-52.0,13,49.967277
-52.0,13,49.975231
-92.0,3,49.980086
-24.0,20,49.988142
-4.0,25,49.989983
-12.0,23,49.991738
0.0,26,50.003146
0.0,26,50.009767
-56.0,12,50.009789
-56.0,12,50.011519
-80.0,6,50.013282
-88.0,4,50.018289
-28.0,19,50.021612
8.0,28,50.02815
-60.0,11,50.036356
-80.0,6,50.038104
-32.0,18,50.041397
-28.0,19,50.046285
-36.0,17,50.049618
-64.0,10,50.052959
-4.0,25,50.054705
-80.0,6,50.059606
-76.0,7,50.064498
-52.0,13,50.067891
-40.0,16,50.067913
-28.0,19,50.069652
-76.0,7,50.076115
-48.0,14,50.077873
-64.0,10,50.094123
-20.0,21,50.094154
-32.0,18,50.097507
-64.0,10,50.110435
-4.0,25,50.110457
-88.0,4,50.117019
-44.0,15,50.1207
-72.0,8,50.125883
-36.0,17,50.127627
40.0,36,50.129425
24.0,32,50.131557
-84.0,5,50.134955
-64.0,10,50.136764
-76.0,7,50.141788
-64.0,10,50.145128
-92.0,3,50.146832
-64.0,10,50.151693
-8.0,24,50.161319
-40.0,16,50.163105
-80.0,6,50.171121
0.0,26,50.174424
-24.0,20,50.179293
-84.0,5,50.182604
0.0,26,50.187558
-68.0,9,50.194156
12.0,29,50.199142
-72.0,8,50.200899
-72.0,8,50.212059
8.0,28,50.216919
-52.0,13,50.234476
40.0,36,50.242531
-96.0,2,50.246142
-76.0,7,50.246165
28.0,33,50.249643
108.0,53,50.251392
-88.0,4,50.253127
-16.0,22,50.254993
24.0,32,50.255014
-80.0,6,50.263081
-60.0,11,50.264812
-68.0,9,50.266567
-88.0,4,50.271458
-88.0,4,50.27319
-52.0,13,50.276493
-88.0,4,50.279854
-80.0,6,50.286253
-84.0,5,50.288256
-32.0,18,50.293333
0.0,26,50.293356
-88.0,4,50.295118
0.0,26,50.298494
-72.0,8,50.300334
-88.0,4,50.300356
-88.0,4,50.306813
4.0,27,50.316365
-60.0,11,50.318119
-76.0,7,50.329571
-28.0,19,50.331294
-60.0,11,50.337862
8.0,28,50.341223
12.0,29,50.3446
-84.0,5,50.349617
-84.0,5,50.357946
-72.0,8,50.357968
16.0,30,50.35798
-36.0,17,50.359752
-72.0,8,50.370854
4.0,27,50.374187
4.0,27,50.382245
-44.0,15,50.383984
-8.0,24,50.397029
-64.0,10,50.400495
-96.0,2,50.400517
-28.0,19,50.402307
8.0,28,50.404051
-48.0,14,50.405838
-68.0,9,50.418636
8.0,28,50.420356
-64.0,10,50.422101
-76.0,7,50.43347
-20.0,21,50.436782
-16.0,22,50.44019
-84.0,5,50.441937
-84.0,5,50.445315
4.0,27,50.447248
-44.0,15,50.449172
-56.0,12,50.461968
-68.0,9,50.461991
-92.0,3,50.466889
12.0,29,50.468736
-56.0,12,50.468757
-24.0,20,50.473601
-32.0,18,50.475335
-80.0,6,50.478714
-88.0,4,50.480442
-36.0,17,50.495688
-64.0,10,50.49931
-40.0,16,50.506837
-64.0,10,50.506861
-64.0,10,50.510857
-12.0,23,50.534523
-68.0,9,50.538143
-96.0,2,50.541557
-28.0,19,50.553339
-48.0,14,50.559896
-20.0,21,50.563303
-80.0,6,50.563325
-12.0,23,50.56508
-8.0,24,50.566844
-88.0,4,50.571752
-24.0,20,50.575057
-56.0,12,50.579944
-44.0,15,50.587936
-76.0,7,50.591413
-20.0,21,50.601085
-36.0,17,50.602858
0.0,26,50.606249
-88.0,4,50.609615
-80.0,6,50.611418
-96.0,2,50.614957
-84.0,5,50.61498
12.0,29,50.620115
-92.0,3,50.620137
-32.0,18,50.621891
-84.0,5,50.62366
-12.0,23,50.627057
-84.0,5,50.632202
-72.0,8,50.635855
-88.0,4,50.63588
-40.0,16,50.63941
-88.0,4,50.641198
-48.0,14,50.648086
-72.0,8,50.654708
-44.0,15,50.66128
-80.0,6,50.664676
-56.0,12,50.668182
4.0,27,50.668205
-96.0,2,50.671614
-92.0,3,50.673405
-72.0,8,50.675204
-4.0,25,50.678635
-60.0,11,50.683699
-76.0,7,50.811527
-64.0,10,50.814031
28.0,33,50.818032
-72.0,8,50.820554
-44.0,15,50.822863
-88.0,4,50.828658
-80.0,6,50.831069
-24.0,20,50.831094
-68.0,9,50.831106
-84.0,5,50.838036
-60.0,11,50.847005
-76.0,7,50.847049
-88.0,4,50.854569
-52.0,13,50.85875
-8.0,24,50.864517
-28.0,19,50.86992
-44.0,15,50.882573
-52.0,13,50.882616
-12.0,23,50.89002
0.0,26,50.890064
-60.0,11,50.890077
-88.0,4,50.897393
-64.0,10,50.900916
-76.0,7,50.902745
-92.0,3,50.908549
4.0,27,50.914105
-28.0,19,50.917564
-92.0,3,50.919464
-40.0,16,50.919487
-36.0,17,50.928339
-40.0,16,50.93102
-80.0,6,50.931062
-64.0,10,50.938266
-36.0,17,50.954069
12.0,29,50.968627
-68.0,9,50.972274
-44.0,15,50.972317
-88.0,4,50.980464
0.0,26,50.984072
0.0,26,50.985945
-96.0,2,50.989834
-84.0,5,50.989874
8.0,28,50.989887
-52.0,13,50.994206
-84.0,5,50.994246
-88.0,4,50.99807
-52.0,13,50.998106
-84.0,5,51.000085
-72.0,8,51.005309
-76.0,7,51.008944
-72.0,8,51.023215
-40.0,16,51.030423
-80.0,6,51.042363
-8.0,24,51.042405
-60.0,11,51.04935
-88.0,4,51.053113
-4.0,25,51.053147
4.0,27,51.054981
-88.0,4,51.061751
0.0,26,51.061793
-76.0,7,51.068908
-88.0,4,51.068947
-84.0,5,51.07072
-80.0,6,51.0797
-28.0,19,51.084716
-84.0,5,51.088154
-60.0,11,51.090134
-56.0,12,51.090166
0.0,26,51.093766
-92.0,3,51.095575
4.0,27,51.102253
-84.0,5,51.104034
-52.0,13,51.107449
-88.0,4,51.110858
-60.0,11,51.120556
-28.0,19,51.122313
-88.0,4,51.127463
-12.0,23,51.127485
-48.0,14,51.13101
-84.0,5,51.131032
-92.0,3,51.132812
-44.0,15,51.136219
-72.0,8,51.141367
20.0,31,51.146401
-60.0,11,51.151572
-56.0,12,51.153491
-80.0,6,51.153514
-84.0,5,51.162302
-80.0,6,51.162342
-72.0,8,51.167574
-60.0,11,51.167597
-24.0,20,51.17275
-76.0,7,51.17464
0.0,26,51.179991
-64.0,10,51.185092
-68.0,9,51.190657
-88.0,4,51.19273
-48.0,14,51.192754
-72.0,8,51.194539
-84.0,5,51.199955
