#{"t_start": 1732827226.3993359, "env_id": "None"}
r,l,t
-88.99652,9,13.188959
-82.15441,11,13.190912
-94.16089,3,13.190934
-99.290054,2,13.190947
-98.869255,2,13.194517
-89.88997,4,13.194539
-101.0,2,13.194551
-96.02824,4,13.196293
-101.0,2,13.19805
-87.4888,6,13.204711
-93.25841,4,13.204736
-82.68013,7,13.208056
-91.20299,11,13.20992
-75.079315,14,13.209943
-92.45326,4,13.211768
-91.384674,4,13.216789
-98.943474,2,13.220174
-77.389725,11,13.223553
-83.86148,10,13.225345
-89.17843,9,13.2271
-80.073006,12,13.230612
-96.59231,4,13.23066
-101.0,2,13.234295
-77.452835,13,13.242723
-34.228584,29,13.244601
-82.363464,10,13.244623
-97.04526,3,13.249655
-97.62927,3,13.249678
-94.14558,4,13.256207
-91.95276,10,13.259586
-64.41044,18,13.261345
-76.894424,9,13.266402
-58.09654,24,13.268162
-93.66089,4,13.269912
-95.15276,3,13.271659
-93.15375,7,13.273437
-96.49874,10,13.275207
-63.559994,24,13.277503
-99.6137,2,13.277526
-93.43804,4,13.279274
-95.090256,3,13.282758
-94.91596,7,13.282781
-79.567505,9,13.284625
-94.49068,3,13.284647
-96.08278,6,13.288005
-98.270874,3,13.289784
-95.85416,3,13.293369
-86.79097,10,13.293391
-98.70683,5,13.293404
-83.08233,7,13.295291
-84.18353,7,13.295314
-99.077484,2,13.298712
-89.84844,4,13.300477
-90.28221,6,13.30546
-79.6214,10,13.307291
-95.46704,6,13.310977
-84.67249,10,13.311001
-86.57798,10,13.311013
-92.82002,3,13.316456
-89.227715,5,13.316486
-91.27164,4,13.318253
-89.21581,12,13.320429
-97.98093,2,13.320451
-88.44451,8,13.320464
-97.39665,2,13.320474
-94.69857,3,13.325438
-92.33954,4,13.327382
-93.72324,5,13.327404
-82.13813,11,13.330856
-88.37382,6,13.330878
-99.62697,7,13.332617
-99.914474,2,13.334477
-101.94037,4,13.334499
-101.0,2,13.336342
-94.29621,5,13.336364
-88.29629,5,13.33983
-78.215034,8,13.339852
-103.0,4,13.341604
-92.88451,5,13.344985
-94.49874,4,13.346827
-101.0,2,13.348587
-93.04838,8,13.35033
-83.057274,8,13.353666
-73.08876,12,13.35543
-87.57723,6,13.357305
-97.29538,5,13.357328
-97.17205,3,13.362548
-76.49734,12,13.362571
-94.11326,6,13.364355
-86.52206,10,13.369446
-81.25044,8,13.371197
-91.5259,5,13.372942
-101.0,2,13.374737
-78.98195,11,13.378067
-95.02597,6,13.380112
-88.58969,8,13.380135
-99.649,4,13.380147
-100.05155,6,13.390181
-93.88153,9,13.390207
-65.971985,19,13.397408
-102.140625,4,13.397434
-75.82836,11,13.399611
-95.342926,5,13.414045
-67.6447,16,13.418368
-94.63384,5,13.418397
-90.68611,4,13.433283
-85.86621,12,13.440757
-76.475395,18,13.447025
-61.716324,25,13.447051
-93.488235,11,13.4505
-99.67446,2,13.450523
-96.659,5,13.452406
-87.91117,7,13.452428
-97.00011,3,13.455893
-98.19135,3,13.455915
-96.04481,5,13.460911
-97.31803,3,13.466001
-91.838394,6,13.466024
-95.88379,3,13.473154
-74.483864,11,13.473187
-89.61402,5,13.476544
-65.30507,25,13.47834
-101.0,2,13.480401
-100.01354,2,13.484042
-71.924774,15,13.484066
-63.58338,21,13.48585
-88.23489,8,13.487728
-92.120804,9,13.489466
-79.793304,7,13.49125
-85.36499,7,13.496218
-93.24909,6,13.498131
-91.73062,4,13.498153
-86.02956,7,13.501651
-83.17081,10,13.501673
-88.168564,5,13.50679
-97.4132,3,13.506813
-88.87517,7,13.508592
-68.03282,16,13.513794
-93.33685,9,13.513823
-87.383286,8,13.515634
-98.10549,2,13.517448
-89.13691,7,13.519352
-96.06104,6,13.519374
-97.72378,3,13.524396
-96.42677,4,13.526191
-98.047424,2,13.529597
-98.81843,9,13.53173
-90.83028,8,13.531753
-75.401596,14,13.531766
-93.07121,4,13.531777
-93.793564,3,13.53532
-101.0,2,13.535343
-95.933304,14,13.538762
-86.98331,5,13.540564
-89.79431,6,13.542361
-91.58919,7,13.547529
-92.00314,7,13.547552
-91.328125,5,13.549334
-91.3742,7,13.55114
-96.87097,3,13.552925
-90.85693,4,13.554733
-96.26911,3,13.556519
-93.76947,6,13.560067
-98.01789,3,13.56009
-89.895615,5,13.561998
-70.059204,11,13.562021
-97.0331,3,13.565482
-95.15257,6,13.572361
-89.315315,5,13.572387
-75.42575,10,13.57593
-96.315834,5,13.575953
-76.00427,25,13.577764
-93.33343,9,13.579759
-101.0,2,13.579781
-96.39785,4,13.579794
-91.73798,6,13.583505
-93.88255,3,13.588642
-84.03331,6,13.590436
-85.43015,8,13.593887
-68.62985,11,13.595703
-101.0,2,13.597505
-97.84403,2,13.599422
-80.92489,12,13.599444
-98.76053,2,13.603126
-74.41094,14,13.605004
-77.44452,9,13.60679
-94.95765,3,13.608917
-97.40543,3,13.610707
-85.26843,7,13.612585
-100.47978,2,13.612608
-74.84674,15,13.616183
-79.440445,10,13.616209
-100.24069,2,13.619825
-94.10793,6,13.62181
-83.6261,8,13.621832
-98.13106,2,13.623565
-91.201454,4,13.630218
-81.16763,10,13.630242
-82.62898,6,13.631983
-91.09062,4,13.636971
-75.94754,10,13.638844
-79.10539,13,13.638866
-97.17015,3,13.64242
-101.0,2,13.642442
-72.06027,17,13.642454
-97.00248,3,13.647424
-99.11325,7,13.650765
-97.01358,3,13.65261
-88.93589,12,13.652632
-87.795,7,13.654571
-101.0,2,13.656334
-99.83189,2,13.658208
-96.91327,3,13.65823
-101.0,2,13.659976
-57.858727,20,13.664942
-86.80525,5,13.666696
-70.325386,15,13.668461
-94.24422,3,13.670856
-97.99776,6,13.672437
-70.04137,13,13.675879
-94.46634,5,13.677645
-93.00106,4,13.679435
-97.23219,3,13.682827
-81.97737,14,13.68462
-97.96387,4,13.69154
-92.076904,8,13.696696
-75.031044,15,13.696721
-74.33354,10,13.696733
-70.720116,13,13.698477
-70.06154,16,13.70023
-93.8741,3,13.702007
-90.18878,4,13.703864
-96.181625,3,13.705769
-95.46283,5,13.705791
-90.83796,10,13.709117
-87.21001,8,13.716045
-87.0677,7,13.716076
-95.61469,4,13.716088
-75.55812,13,13.721327
-78.698364,9,13.72135
-78.90876,11,13.724852
-90.16125,5,13.724874
-91.312836,7,13.733137
-86.65258,6,13.734921
-83.09284,12,13.737138
-89.92563,12,13.737163
-101.0,2,13.738925
-94.429794,4,13.740691
-75.135376,13,13.744041
-97.347626,3,13.745907
-91.065384,5,13.745929
-88.83276,5,13.747714
-97.42149,3,13.751148
-93.89937,4,13.75117
-93.36453,4,13.753025
-56.509933,16,13.753047
-94.065414,3,13.758136
-97.144775,3,13.758159
-93.622604,3,13.763065
-86.40034,8,13.764825
-92.21303,5,13.766572
-94.03951,4,13.76988
-93.022545,4,13.773196
-73.0921,17,13.77863
-95.52854,4,13.778655
-57.926376,23,13.778668
-63.723637,17,13.782121
-99.78444,2,13.782143
-91.33057,5,13.784019
-78.69406,10,13.784055
-97.10062,3,13.787917
-90.84061,5,13.791221
-86.46674,5,13.792981
-86.0636,10,13.796422
-81.3082,7,13.796443
-92.43324,8,13.806203
-96.02184,6,13.806227
-83.06045,14,13.811355
-94.89891,4,13.813142
-75.68089,11,13.815046
-86.383766,22,13.816805
-94.79344,3,13.818599
-97.46538,3,13.822105
-75.252754,18,13.822128
-82.46028,11,13.825623
-92.46931,8,13.825646
-87.94138,8,13.82906
-99.16908,2,13.83253
-93.26374,4,13.832552
-97.30052,3,13.837655
-85.66233,11,13.837676
-94.96925,9,13.837689
-79.02901,10,13.839411
-93.64691,3,13.842888
-96.90332,3,13.842911
-97.23747,3,13.844664
-74.2653,12,13.846405
-85.38036,6,13.848149
-88.491455,11,13.851483
-89.45836,6,13.853308
-91.33975,5,13.853331
-81.98003,7,13.855187
-97.67663,5,13.85521
-101.0,2,13.856952
-96.82952,3,13.861937
-90.082085,5,13.861962
-89.574455,7,13.863747
-76.456955,9,13.870228
-73.7822,14,13.871977
-71.82025,11,13.873867
-88.52043,7,13.87389
-81.80626,8,13.877299
-101.0,2,13.879108
-98.32184,2,13.880835
-93.0777,6,13.882681
-91.94575,5,13.882703
-95.64093,3,13.887751
-97.331055,3,13.887773
-95.868126,6,13.889869
-90.612595,5,13.889892
-97.31765,3,13.893348
-97.55161,3,13.895173
-68.57174,18,13.896914
-87.63699,6,13.898878
-101.0883,5,13.8989
-85.493904,7,13.907188
-78.62557,8,13.907215
-81.738144,7,13.909082
-88.090004,6,13.909104
-95.67194,4,14.018153
-77.617615,9,14.018189
-101.0,2,14.022937
-53.891594,27,14.028115
-79.89781,9,14.028138
-90.21471,10,14.031532
-96.54967,3,14.033294
-76.81273,10,14.039983
-81.49991,7,14.040006
-88.00842,7,14.043354
-71.49355,18,14.045244
-97.31464,3,14.045266
-89.72346,7,14.052086
-99.96696,5,14.052109
-38.288284,19,14.052121
-72.788,12,14.054013
-94.59091,5,14.054035
-100.48652,2,14.05739
-97.009735,3,14.059258
-88.92396,8,14.059281
-89.86147,5,14.061037
-94.932434,4,14.064455
-90.51229,5,14.067792
-86.78294,5,14.069665
-80.52011,10,14.069687
-101.0,2,14.073055
-89.492195,5,14.076395
-83.90792,13,14.083024
-89.45793,8,14.084774
-85.6999,13,14.0881
-88.98465,7,14.089957
-96.886986,3,14.089979
-99.022194,5,14.091832
-69.79515,22,14.091854
-72.823395,11,14.094038
-97.002945,3,14.095797
-101.0,2,14.099152
-86.83197,5,14.100957
-86.624435,6,14.105069
-97.15212,3,14.106815
-81.04776,12,14.110177
-97.322754,3,14.111945
-95.36176,3,14.115481
-85.14344,6,14.11551
-78.21107,16,14.118908
-91.90736,6,14.122357
-94.81163,3,14.127465
-95.66851,5,14.127488
-99.01497,2,14.130842
-90.430954,10,14.132604
-97.62456,4,14.134397
-100.61361,4,14.138114
-70.44045,26,14.138136
-70.86547,13,14.138149
-93.747536,3,14.138158
-74.56647,24,14.141544
-95.36642,3,14.143326
-87.360466,7,14.146689
-101.0,2,14.150024
-97.33643,9,14.153369
-88.337135,7,14.155234
-84.054,8,14.155257
-67.66199,11,14.157016
-101.0,2,14.160378
-99.76469,2,14.1637
-90.05953,6,14.165439
-92.44552,8,14.167182
-88.34187,9,14.170512
-97.13671,3,14.172245
-72.13002,25,14.180332
-102.30648,11,14.183808
-54.89316,20,14.185571
-96.7075,3,19.893698
-79.36142,13,19.895613
-93.470184,3,19.897467
-79.416046,11,19.899361
-79.372055,12,19.899383
-96.01398,3,19.904506
-79.00459,9,19.906286
-83.2442,9,19.911525
-84.29149,8,19.911549
-90.85076,4,19.913414
-82.829475,8,19.913437
-97.83171,2,19.915217
-80.95453,8,19.918677
-90.576294,6,19.92368
-95.1267,4,19.925704
-95.89671,8,19.925736
-74.73625,8,19.927861
-55.22314,21,19.93126
-96.70465,5,19.934723
-97.00099,3,19.93671
-89.66523,7,19.936733
-88.86015,6,19.936746
-93.90194,6,19.938555
-97.16237,3,19.942144
-84.82408,15,19.942167
-94.21301,4,19.943937
-88.32946,5,19.950633
-91.82728,6,19.952439
-97.67039,3,19.955841
-90.24373,14,19.959342
-70.88811,12,19.959366
-93.472206,4,19.966
-94.71782,5,19.967791
-93.248375,4,19.97288
-101.0,2,19.976246
-63.082233,24,19.978036
-86.341835,8,19.981481
-50.557636,19,19.984891
-88.335365,7,19.988361
-88.3764,5,19.995064
-35.548813,30,19.996912
-82.63314,10,20.000334
-84.209885,13,20.002228
-96.02041,3,20.002252
-36.539795,29,20.007974
-75.3163,10,20.008001
-92.55003,4,20.008019
-88.96326,8,20.009792
-97.14999,3,20.0132
-85.42076,7,20.014992
-97.06731,6,20.018389
-91.64669,5,20.021807
-90.997314,9,20.023585
-82.37405,9,20.025456
-73.01391,13,20.025479
-94.13623,3,20.029342
-94.871864,4,20.029373
-89.90103,9,20.031276
-95.88673,3,20.031299
-94.42259,3,20.034786
-97.03338,3,20.036545
-97.31148,3,20.039912
-85.84287,9,20.0417
-94.47485,3,20.0453
-101.0,2,20.045324
-78.68764,8,20.045343
-85.76804,6,20.047133
-74.34329,11,20.048911
-97.66073,3,20.053917
-91.62138,6,20.05571
-84.78083,8,20.05918
-91.378235,6,20.064203
-39.221977,27,20.065988
-68.39973,16,20.072878
-92.62556,5,20.072902
-87.386215,8,20.072922
-92.05394,5,20.074718
-96.01049,4,20.07974
-82.64162,7,20.084758
-67.81523,18,20.086524
-91.47818,5,20.088337
-35.093094,25,20.090129
-79.07111,11,20.092049
-97.37948,3,20.092227
-97.03613,3,20.095618
-73.52611,12,20.097491
-77.75563,8,20.101014
-89.56737,4,20.101038
-94.162964,6,20.10858
-94.71486,4,20.108611
-78.883316,8,20.11038
-93.5188,6,20.112179
-91.583565,4,20.115575
-90.05887,4,20.119182
-62.58805,14,20.119207
-95.65962,3,20.12121
-90.40489,10,20.128081
-91.87813,6,20.129996
-84.867836,12,20.13002
-54.446312,23,20.133465
-96.68806,3,20.13527
-88.29716,6,20.13879
-95.120476,5,20.142328
-101.0,2,20.142351
-75.319756,9,20.145863
-95.377365,3,20.150918
-85.616646,10,20.159288
-57.399876,23,20.159312
-89.27951,15,20.161269
-96.91672,6,20.161293
-101.0,2,20.164774
-99.78982,4,20.166687
-96.43933,14,20.166711
-98.14576,2,20.168544
-96.441315,3,20.171963
-85.55495,8,20.173747
-91.01038,8,20.175671
-93.17005,5,20.175694
-88.348404,5,20.180723
-17.145973,35,20.182626
-91.07429,4,20.182649
-84.823715,7,20.187614
-66.0876,12,20.189383
-91.68181,7,20.192858
-83.78051,7,20.194823
-99.76758,5,20.199749
-84.890594,6,20.206327
-71.76029,12,20.209951
-99.70348,2,20.209977
-75.965096,11,20.213483
-86.29396,8,20.213506
-96.87619,3,20.21854
-89.67915,6,20.220401
-88.44193,7,20.222325
-35.14884,27,20.222349
-101.0,2,20.225941
-76.94406,10,20.231314
-45.765533,27,20.23134
-94.01193,8,20.233085
-97.65157,2,20.234983
-79.84854,8,20.235006
-96.95349,3,20.239942
-84.701515,10,20.243342
-91.28529,8,20.246718
-76.01256,15,20.248504
-83.83324,11,20.250302
-80.35839,10,20.252096
-82.61498,8,20.257193
-88.96457,6,20.257216
-91.509155,6,20.262217
-83.084236,8,20.263995
-64.49867,15,20.265778
-81.78583,7,20.269169
-87.35149,5,20.271073
-81.16595,13,20.271096
-94.661514,4,20.272874
-97.676414,3,20.27629
-90.033035,5,20.285502
-80.16656,10,20.28558
-82.279526,7,20.285634
-97.0401,3,20.296523
-70.424065,17,20.298499
-95.076706,4,20.302421
-94.35994,4,20.313491
-98.012245,4,20.317081
-87.48261,5,20.330395
-68.021645,19,20.333882
-80.90181,9,20.345919
-83.36547,6,20.35205
-53.670933,23,20.354953
-82.9088,8,20.354995
-63.040367,18,20.357095
-60.162518,23,20.361132
-85.39516,7,20.363712
-99.25949,5,20.365961
-80.97334,7,20.370089
-96.984314,4,20.370131
-93.40707,4,20.379573
-83.234985,11,20.381757
-90.61269,7,20.381799
-59.915974,14,20.384001
-101.0,2,20.386703
-88.75316,7,20.386747
-97.8336,2,20.389053
-91.76449,5,20.392086
-99.31202,4,20.392129
-79.512794,13,20.394404
-90.381996,8,20.417996
-96.34355,9,20.433646
-95.98135,6,20.447512
-81.958244,7,20.464508
-61.810696,19,20.46662
-63.23186,19,20.470726
-93.52506,4,20.47293
-86.97702,5,20.47745
-95.08565,3,20.479414
-87.668755,12,20.481389
-57.716846,27,20.485203
-97.533066,3,20.485237
-101.22625,4,20.493714
-97.023926,7,20.495657
-101.0,2,20.497579
-91.466545,4,20.506868
-65.357414,17,20.506912
-72.7349,16,20.510717
-83.41922,8,20.521496
-93.35182,10,20.525871
-92.39249,4,20.529924
-58.19354,17,20.529965
-93.39249,4,20.533547
-94.95609,3,20.535694
-25.724152,28,20.542136
-75.877815,16,20.54218
-96.684715,3,20.542194
-97.62267,3,20.547777
-82.99793,7,20.547817
-85.300156,6,20.55374
-97.426735,3,20.553781
-42.231678,20,20.568919
-64.35686,15,20.571207
-89.502335,9,20.571238
-57.534092,18,20.582617
76.89731,75,20.584549
-89.33546,8,20.586663
-100.63582,2,20.588697
-94.478874,3,20.594608
-48.424843,25,20.601649
-96.78666,6,20.607646
-58.359985,19,20.607687
-59.49727,20,20.611885
-90.575935,4,20.615739
-94.4422,4,20.615775
-91.14766,4,20.619705
-70.1001,16,20.619743
-65.259514,22,20.628747
-91.13606,5,20.630868
-75.88536,9,20.635086
-64.12301,17,20.639048
-73.33838,11,20.643435
-81.41271,7,20.645521
-93.377815,6,20.647463
-66.43375,18,20.653079
-90.72054,4,20.655252
-96.59889,6,20.655283
-75.36885,14,20.657327
-101.0,2,20.661832
-93.611374,4,20.664009
-89.70473,6,20.667697
-94.18171,4,20.66984
-64.62538,15,20.66987
-79.560074,10,20.673632
-92.8028,3,20.673665
-74.77182,15,20.675684
-96.700294,3,20.679397
-80.75991,8,20.679421
-89.00804,5,20.682871
-80.31141,10,20.688245
-75.25625,10,20.69365
-76.701584,8,20.693679
-65.3727,14,20.695621
-94.00473,4,20.695644
-96.19151,3,20.69913
-89.840225,4,20.702679
-90.598976,5,20.704571
-94.38266,3,20.711428
-99.04004,5,20.713376
-86.92867,7,20.7134
-101.0,2,20.716956
-59.593246,20,20.716979
-87.00276,5,20.726015
-87.83984,9,20.727918
-58.57871,20,20.731424
-94.04414,3,20.736811
-90.144905,6,20.736837
-79.50095,14,20.738674
-62.45934,13,20.740665
-33.077774,31,20.740689
-86.60004,6,20.74741
-99.88123,7,20.749222
-100.66104,2,20.751033
-82.2117,9,20.754636
-96.42785,3,20.754659
-80.632095,9,20.756489
-98.22627,2,20.75829
-97.35045,3,20.761733
-68.94493,13,20.763558
-94.58317,10,20.768695
-58.098186,24,20.770643
-76.71686,9,20.770667
-91.609474,7,20.775899
-92.80205,4,20.778063
-94.5644,5,20.778095
-101.0,2,20.780009
-76.73877,15,20.785298
-89.997314,4,20.785322
-64.76954,14,20.787114
-81.2831,11,20.791701
-85.68944,7,20.793716
-94.70917,3,20.793742
-89.882195,5,20.795568
-85.50639,13,20.802353
-85.12749,7,20.808125
-86.610176,8,20.808157
-74.937965,14,20.813644
-86.02834,6,20.815468
-88.30179,5,20.81892
-65.742325,15,20.822391
-98.273865,12,20.831361
-89.83697,9,20.835008
-79.64669,7,20.835033
-65.62916,13,20.838664
-41.399384,25,20.838688
-88.213974,6,20.842114
-90.601685,5,20.843895
-87.83484,6,20.848924
-62.18117,22,20.852309
-69.48887,10,20.855719
-77.9639,9,20.857491
-81.884285,14,20.859277
-94.543884,3,20.861058
-86.52121,6,20.862817
-101.0,2,20.864934
-93.32566,4,20.864962
-70.76539,11,20.868738
-97.00233,3,20.870545
-55.33056,17,20.874012
-85.10095,7,20.875916
-96.380646,4,20.875939
-88.23161,7,20.882558
-91.33716,5,20.884457
-85.213356,11,20.884479
-79.26604,8,20.887924
-80.24581,8,20.88971
-86.39761,6,20.89471
-80.33019,8,20.898087
-97.021545,3,20.899976
-44.284153,24,20.901962
-76.97729,11,20.901987
-87.34775,9,20.904211
-82.960335,7,20.911112
-97.041626,3,20.917859
-62.740402,16,20.919948
-72.66758,9,20.919972
-94.4427,3,20.923485
-97.38584,3,20.925401
-72.99377,14,20.927505
-89.84782,5,20.929342
-85.46362,5,20.932734
-100.81315,4,20.934508
-50.76913,20,20.941386
-83.23178,10,20.943393
-91.006,6,20.943416
-70.10901,22,20.943429
-84.483574,6,20.945199
-88.79472,5,20.950627
-82.493515,6,20.954604
-73.09853,17,20.95977
-88.11795,9,20.959795
-95.25203,6,20.961576
-75.40202,10,20.963558
-89.11673,5,20.96358
-101.0,2,20.963593
-100.7126,2,20.966972
-86.102066,5,20.96885
-99.923195,4,20.97102
-93.618126,3,20.97499
-87.161606,7,20.975017
-74.34846,11,20.983371
-90.79828,9,20.983396
-74.06367,23,20.98519
-92.194084,9,20.987033
-91.34169,5,20.992258
-98.107605,3,20.992288
-85.491646,11,20.994184
-99.057236,5,20.994206
-85.20654,8,20.997617
-90.48584,4,20.999388
-92.0554,6,21.002747
-86.28172,7,21.006325
-62.475826,18,21.006348
-86.594246,8,21.00812
-97.76931,3,21.013143
-97.94682,5,21.01494
-97.542206,3,21.021626
-86.08568,9,21.023406
-77.0694,16,21.027358
-84.6013,7,21.027397
-79.52389,19,21.034558
-62.210724,17,21.034584
-91.59098,8,21.03637
-94.193436,8,21.038207
-93.11596,3,21.041649
-82.68971,9,21.043453
-98.65601,2,21.045475
-92.04696,4,21.045498
-82.90319,6,21.045511
-95.64494,3,21.050662
-75.71414,9,21.050685
-94.08304,4,21.052472
-98.136665,2,21.054365
-90.058395,5,21.054389
-86.99775,8,21.05785
-90.73942,6,21.061244
-93.90575,5,21.062986
-40.018208,21,21.064772
-88.04017,9,21.069928
-94.058,4,21.069952
-88.6157,9,21.073371
-95.363266,3,21.075158
-90.25291,4,21.076917
-79.8233,8,21.078691
-91.01897,5,21.08223
-69.5781,17,21.082253
-97.91334,4,21.085751
-88.537735,5,21.085773
-101.0,2,21.089198
-84.42562,9,21.091044
-91.19519,4,21.092798
-76.79903,8,21.096183
-85.48653,10,21.108066
-75.24899,16,21.109876
-31.967728,30,21.113405
-97.93805,3,21.113428
-73.127625,13,21.120352
-72.93613,15,21.120376
-91.58182,4,21.12216
-99.6164,2,21.123926
-68.92724,11,21.131455
-63.85013,23,21.131492
-87.04465,11,21.134871
-79.195404,10,21.138402
-85.579216,7,21.143413
-80.339874,12,21.145196
-89.47177,5,21.147091
-82.39108,9,21.147114
-69.87779,17,21.152216
-99.75889,4,21.152238
-92.228905,6,21.153999
-90.15905,5,21.16059
-68.20189,13,21.168756
-96.84581,10,21.170521
-81.050255,7,21.1723
-97.02336,3,21.174092
-38.53906,24,21.175877
-97.121086,4,21.180874
-88.23671,6,21.182639
-53.30583,19,21.184558
-55.969635,22,21.18458
-95.8157,3,21.189687
-103.0,4,21.189709
-97.66766,5,21.193155
-87.621994,8,21.194928
-64.70244,16,21.198311
-87.19112,8,21.203316
-92.05639,4,21.205083
-87.021866,8,21.206977
-84.163086,7,21.207
-82.076836,15,21.215214
-52.156326,26,21.22218
-97.041046,3,21.222206
-93.86552,10,21.22222
-83.149765,9,21.224024
-97.95337,3,21.227725
-73.482956,14,21.233076
-84.976166,7,21.234895
-86.3857,8,21.241646
-75.37122,11,21.243421
-95.84861,4,21.248432
-48.51401,25,21.250313
-93.12666,4,21.250335
-97.61206,3,21.253723
-51.239075,19,21.255497
-95.38705,4,21.257256
-65.459236,16,21.260742
-67.15249,15,21.260765
-99.472015,4,21.262507
-78.313065,7,21.265896
-88.056816,5,21.26927
-97.93279,3,21.271042
-89.83894,6,21.272929
-69.09064,13,21.272952
-97.51881,3,21.274727
-99.24125,2,21.276489
-74.45851,13,21.279999
-98.67825,3,21.280021
-86.790634,6,21.281793
-101.0,2,21.283561
-64.3334,16,21.28857
-80.856125,10,21.293724
-73.58003,12,21.293747
-87.245865,8,21.295513
-79.88948,9,21.29892
-93.63801,4,21.300706
-92.431015,4,21.302492
-92.952286,7,21.305869
-95.608116,3,21.311341
-88.520004,5,21.311372
-44.200768,19,21.313288
-88.947784,8,21.313311
-93.910995,3,21.316686
-73.198715,11,21.320202
-91.63384,4,21.320224
-97.35276,3,21.323668
-83.69299,8,21.328975
-91.494705,6,21.332392
-59.534203,26,21.336237
-82.589836,9,21.338033
-101.0,2,21.341474
-84.865715,9,21.344881
-48.799126,19,21.346789
-80.313965,8,21.346812
-96.66731,4,21.348582
-61.383343,15,21.350364
-87.92156,5,21.353779
-95.01284,5,21.355561
-86.32943,5,21.359078
-89.15171,7,21.3591
-90.08049,10,21.365691
-93.905685,7,21.367466
-84.34035,7,21.370868
-61.08079,13,21.3762
-53.865387,25,21.379604
-63.90586,15,21.385188
-87.387634,10,21.385211
-72.99376,12,21.386974
-98.23917,2,21.393064
-96.773994,4,21.396327
-65.68724,15,21.406014
-92.012726,8,21.409719
-86.22588,5,21.409745
-91.52876,6,21.416597
-94.67129,3,21.416623
-86.05668,13,21.416636
-48.505207,20,21.436843
-84.070595,7,21.436885
-84.80395,8,21.440268
-97.03041,3,21.446121
-94.58816,5,21.449681
-86.80347,10,21.449705
-83.68467,11,21.451713
-93.70037,3,21.451737
-95.78912,6,21.453619
-96.328476,3,21.457047
-69.50385,15,21.458851
-91.44034,4,21.460808
-83.2799,7,21.464236
-75.74689,9,21.466002
-95.004555,3,21.469427
-83.940506,9,21.472944
-85.484474,9,21.474815
-84.83905,9,21.476685
-67.86348,15,21.476708
-94.626495,6,21.480146
-87.10667,8,21.486725
-94.35895,8,21.488487
-93.584206,6,21.490251
-80.81723,10,21.493631
-63.67432,18,21.497159
-82.95019,12,21.497182
-86.72512,9,21.503809
-91.107895,5,21.505629
-61.12781,13,21.5092
-96.670235,3,21.509223
-100.10497,4,21.5128
-78.455086,9,21.512823
-96.79809,3,21.514633
-67.650314,17,21.519992
-81.93144,6,21.520015
-93.27263,4,21.520028
-92.26346,5,21.521834
-37.526173,23,21.535659
-78.63315,8,21.535692
-79.62822,9,21.537517
-97.936646,3,21.541575
-80.33242,14,21.541601
-78.54094,11,21.541614
-68.43148,13,21.546728
-87.82086,9,21.553503
-73.98024,12,21.557194
-83.74928,9,21.557216
-90.24452,9,21.557229
-97.049675,3,21.559048
-95.44061,3,21.562508
-96.513245,4,21.564326
-69.07012,14,21.571033
-94.27183,10,21.574499
-90.50467,8,21.576301
-90.30826,4,21.578105
-97.01325,3,21.58156
-71.454315,15,21.585022
-86.70507,5,21.586837
-82.67208,8,21.588664
-94.69979,3,21.59049
-87.17465,6,21.592311
-91.694954,5,21.595765
-99.60249,7,21.600834
-38.472076,24,21.606273
-28.145073,37,21.606297
-93.87779,4,21.612862
-89.84708,5,21.614618
-67.8491,14,21.616376
-67.578445,18,21.621558
-92.19181,4,21.623315
-80.297554,7,21.625199
-69.007484,14,21.625221
-86.70086,8,21.628745
-90.79616,6,21.633896
-99.08111,5,21.635959
-101.76136,6,21.635982
-96.155106,3,21.635995
-91.17384,6,21.637875
-101.0,2,21.639644
-49.86684,25,21.641503
-98.406746,3,21.646855
-82.19014,6,21.646878
-88.26947,6,21.646891
-82.32189,9,21.650298
-82.44298,9,21.653811
-97.19761,3,21.655586
-76.74322,10,21.657367
-86.422295,9,21.662332
-85.85915,5,21.664101
-79.03399,11,21.665873
-81.90416,6,21.667795
-94.86647,4,21.669585
-83.42639,6,21.678284
-92.78515,4,21.684931
-79.64601,9,21.684955
-67.40955,14,21.688875
-40.172966,25,21.690763
-97.467995,3,21.690786
-87.14422,5,21.699252
-47.310467,26,21.699275
-81.189896,8,21.699288
-85.13108,8,21.704696
-95.7003,4,21.706482
-84.45024,7,21.711631
-74.59854,13,21.711654
-101.0,2,21.715177
-77.77861,9,21.715199
-32.78871,29,21.716979
-85.77021,10,21.722121
-89.97763,7,21.723904
-92.480896,6,21.725686
-90.92514,6,21.727568
-89.08233,4,21.729415
-95.70377,4,21.734692
-78.43408,15,21.734715
-92.49568,8,21.748904
-87.162025,8,21.74894
-80.350266,10,21.748953
-99.127365,2,21.752454
-81.02677,21,21.754362
-80.99614,8,21.762883
-91.92052,4,21.769973
-78.87797,11,21.771829
-71.34356,14,21.773603
-46.91235,26,21.775432
-34.196655,30,21.778827
-86.12372,6,21.780725
-67.66608,15,21.780748
-93.5237,4,21.782513
-94.64881,3,21.786046
-90.77449,5,21.791253
-90.492615,6,21.791276
-88.52949,5,21.794646
-94.65037,3,21.796386
-64.53434,14,21.798127
-72.30814,13,21.801513
-80.65059,8,21.804963
-63.989437,20,21.806731
-79.107635,11,21.813739
-91.53567,9,21.81377
-93.08928,4,21.820362
-61.66614,15,21.822157
-75.82864,11,21.823935
-82.01055,14,21.82572
