#{"t_start": 1732833305.2233725, "env_id": "None"}
r,l,t
-79.570656,8,1.032491
-76.76144,11,1.032504
-97.066246,4,1.035812
-68.420975,15,1.039113
-93.61256,5,1.040952
-95.83699,3,1.040974
-98.24951,2,1.044269
-91.2069,6,1.049265
-88.99308,5,1.049288
-78.86203,11,1.051023
-98.118965,2,1.052873
-97.306046,2,1.052895
-84.72189,8,1.059511
-98.24951,2,1.062913
-62.918335,20,1.062935
-89.4567,6,1.064768
-84.52372,6,1.06479
-58.55961,19,1.066503
-75.03173,11,1.071643
-91.491806,5,1.071666
-94.75147,5,1.073496
-92.886826,4,1.073518
-82.51485,7,1.077081
-79.4355,9,1.079037
-96.622795,3,1.07906
-96.509186,3,1.083935
-78.943634,10,1.088948
-97.33694,3,1.088971
-81.22017,10,1.090702
-98.23126,2,1.092567
-81.643555,8,1.092592
-67.70923,11,1.096086
-94.63142,3,1.096109
-62.817924,15,1.097932
-95.59073,3,1.097955
-85.93325,6,1.09968
-97.496086,3,1.10142
-97.46708,3,1.10314
-83.68677,6,1.106421
-90.47155,9,1.108136
-85.66134,7,1.109986
-83.93338,6,1.110008
-97.128555,3,1.113297
-86.50381,7,1.115016
-89.658226,6,1.116699
-89.621056,6,1.119924
-91.88165,4,1.121618
-90.30042,4,1.12639
-88.57547,5,1.129731
-72.12995,12,1.129753
-63.070377,18,1.131435
-98.24951,2,1.133348
-92.449715,4,1.133369
-75.04675,10,1.133381
-96.806885,3,1.136638
-90.78165,5,1.138535
-94.047874,3,1.138556
-97.41072,3,1.138569
-98.118965,2,1.140249
-98.24951,2,1.141936
-89.97177,6,1.143635
-94.733475,4,1.145428
-97.14539,3,1.14545
-98.24951,2,1.148801
-58.688747,21,1.148823
-88.09758,7,1.150607
-97.499405,3,1.150628
-96.08722,5,1.152303
-93.7505,3,1.153996
-77.41422,10,1.166678
-86.08673,9,1.168405
-98.24951,2,1.170117
-67.698265,12,1.171932
-62.791363,17,1.171956
-79.480415,11,1.173733
-95.82974,3,1.175704
-98.118965,2,1.175727
-61.949734,15,1.177642
-97.60751,3,1.177664
-98.118965,2,1.179447
-98.24951,2,1.181127
-97.49408,3,1.184355
-88.119736,7,1.186359
-73.459045,10,1.186381
-87.2853,5,1.186392
-91.26368,6,1.186401
-98.24951,2,1.188074
-95.19144,4,1.193057
-93.70634,4,1.193081
-79.9992,8,1.194889
-88.395096,5,1.196679
-88.876785,8,1.199899
-98.118965,2,1.203338
-90.69774,6,1.20336
-78.15523,11,1.205161
-92.032005,5,1.205183
-98.24951,2,1.208563
-97.09813,3,1.208585
-93.8115,6,1.213443
-97.78207,3,1.213465
-86.29294,6,1.218211
-58.576626,16,1.220014
-92.27544,4,1.220036
-79.67911,11,1.223377
-89.82492,6,1.223398
-97.92737,3,1.225079
-90.717575,5,1.228346
-94.41313,3,1.23027
-92.79727,4,1.230292
-93.860825,4,1.230304
-51.284584,22,1.23208
-98.24951,2,1.232101
-97.55325,2,1.233765
-98.24951,2,1.236986
-91.94836,5,1.238784
-92.567795,5,1.238806
-83.11428,7,1.24369
-70.196465,15,1.243711
-92.854225,5,1.251603
-80.6565,10,1.25485
-67.284256,12,1.256545
-91.946655,4,1.263062
-48.284058,19,1.264891
-72.432915,12,1.264914
-64.31265,16,1.266606
-95.954414,3,1.269861
-96.53162,3,1.271553
-83.711975,7,1.275052
-94.10133,3,1.275075
-97.1993,3,1.276999
-87.89031,7,1.277021
-97.85014,2,1.278943
-69.012825,12,1.278964
-59.63984,18,1.283832
-96.53493,3,1.283854
-91.81807,5,1.285539
-94.14764,5,1.287241
-84.29604,7,1.288941
-90.920166,5,1.292287
-96.88993,4,1.292309
-98.24951,2,1.295826
-84.608444,7,1.295854
-74.85941,13,1.297571
-86.9783,7,1.299514
-87.22066,6,1.299536
-97.30765,2,1.299547
-90.695076,4,1.306053
-92.40718,4,1.306075
-87.091,9,1.307746
-84.06009,6,1.309476
-98.118965,2,1.311259
-83.26835,9,1.31128
-91.23204,4,1.312973
-80.34403,10,1.314761
-98.24951,2,1.314783
-86.457146,7,1.318269
-94.31712,3,1.31829
-97.480705,2,1.318302
-89.87713,4,1.321515
-91.56242,7,1.323309
-94.73276,3,1.32333
-94.00127,3,1.328313
-86.2404,6,1.328335
-96.607376,4,1.328347
-86.103615,8,1.331685
-97.28078,2,1.331707
-85.21988,6,1.333402
-95.203316,4,1.335109
-66.54274,16,1.336957
-98.24951,2,1.336978
-98.24951,2,1.338657
-92.480385,5,1.340351
-94.32561,3,1.343587
-81.00702,8,1.345291
-89.25427,7,1.348649
-92.60668,7,1.34867
-90.44,5,1.353475
-79.961105,9,1.35517
-66.486084,17,1.356956
-85.22026,8,1.356978
-91.31459,6,1.358669
-91.74383,4,1.36037
-81.25702,9,1.365254
-88.6161,5,1.367172
-87.405174,6,1.367193
-97.21923,4,1.367205
-86.51861,6,1.368901
-95.85849,3,1.372261
-96.673195,3,1.372283
-92.23789,5,1.374012
-97.72206,2,1.375932
-96.875114,4,1.375955
-94.8914,3,1.377793
-97.80257,2,1.379557
-96.87279,3,1.38305
-86.528465,12,1.383071
-91.99036,4,1.383083
-71.9461,11,1.386329
-91.445724,8,1.388238
-91.26395,5,1.38826
-97.4482,3,1.388272
-87.27334,6,1.393076
-85.73716,7,1.395007
-89.713425,5,1.39681
-87.116425,6,1.39858
-90.83275,4,1.400451
-86.055916,8,1.400473
-98.21463,2,1.403893
-77.23786,9,1.403915
-96.466324,3,1.405711
-95.7278,4,1.405732
-98.24951,2,1.40744
-95.603676,3,1.409264
-84.24401,8,1.409286
-98.24951,2,1.412687
-77.53797,9,1.412722
-93.44474,4,1.41441
-87.31478,6,1.416126
-87.508385,5,1.418054
-98.118965,2,1.418075
-95.42179,7,1.418087
-94.83811,4,1.419777
-98.24951,2,1.421679
-98.24951,2,1.421701
-89.58769,5,1.421713
-91.11775,4,1.42345
-90.869896,4,1.425159
-96.62898,3,1.426868
-95.3754,5,1.430213
-89.674385,6,1.430234
-85.02678,6,1.431926
-95.81638,4,1.43363
-92.6581,4,1.436877
-90.5734,5,1.440131
-94.32382,5,1.441829
-86.03466,8,1.443534
-97.81305,2,1.445234
-66.41806,15,1.448698
-94.045425,3,1.44872
-89.12915,5,1.448732
-84.688286,8,1.450421
-98.118965,2,1.45222
-98.118965,2,1.452242
-92.11878,4,1.45561
-84.1749,7,1.457415
-96.498344,4,1.459126
-91.797165,4,1.464057
-81.158005,8,1.464218
-43.625107,24,1.467685
-90.59571,8,1.467707
-94.01251,4,1.467719
-85.66667,7,1.46946
-98.24951,2,1.471163
-97.17773,3,1.472904
-90.56781,4,1.474713
-89.98234,5,1.474735
-91.2229,5,1.478328
-90.99232,5,1.480145
-95.38317,3,1.480166
-91.87374,5,1.481859
-89.46953,5,1.483551
-68.931404,11,1.485234
-95.5245,3,1.487032
-92.01521,4,1.487053
-92.38016,4,1.490399
-98.24951,2,1.49042
-83.06424,9,1.493677
-97.60737,2,1.497392
-96.10721,4,1.497424
-97.70814,3,1.502453
-81.08153,9,1.502474
-77.70556,10,1.502486
-98.118965,2,1.50607
-98.24951,2,1.506092
-79.89454,9,1.506104
-92.58969,5,1.506113
-93.917046,4,1.509551
-98.18545,2,1.509573
-98.118965,2,1.509585
-91.12504,4,1.512837
-94.013405,3,1.514652
-96.22722,3,1.514674
-57.008324,21,1.516465
-85.61943,6,1.516487
-95.064255,4,1.519717
-98.24951,2,1.52307
-80.69938,8,1.523092
-88.01903,5,1.524787
-88.54696,7,1.526487
-98.24951,2,1.528194
-81.39561,9,1.529886
-93.96078,4,1.533132
-94.577385,4,1.534833
-96.59148,4,1.536539
-96.874405,3,1.538239
-66.91183,15,1.541454
-90.27611,5,1.544688
-69.905136,14,1.546365
-95.72124,3,1.549802
-67.8979,16,1.549823
-90.08104,5,1.549835
-96.77586,3,1.5515
-86.49104,5,1.557949
-90.43361,4,1.557971
-98.24951,2,1.561318
-98.118965,2,1.561339
-56.126217,17,1.56304
-98.24951,2,1.564749
-91.53223,5,1.572852
-68.746796,14,1.574544
-78.73434,18,1.580986
-90.121765,5,1.582801
-74.75168,12,1.582823
-38.125652,28,1.586093
-96.27528,3,1.587789
-73.968506,14,1.589485
-97.38904,3,1.591199
-82.465294,7,1.593246
-65.331024,15,1.598396
-90.32902,6,1.601885
-98.031815,2,1.601908
-73.77733,12,1.603708
-79.007416,9,1.603729
-98.24951,2,1.605433
-97.899124,2,1.608868
-94.15444,4,1.60889
-92.59592,4,1.610708
-92.63559,4,1.610729
-98.24951,2,1.612534
-70.45006,11,1.612555
-63.85252,14,1.614268
-97.91605,2,1.61607
-94.42546,4,1.616091
-89.92321,6,1.620915
-89.99773,5,1.622722
-84.172844,6,1.622743
-87.549835,6,1.626004
-86.454765,8,1.629359
-93.602394,5,1.629381
-75.181625,12,1.631188
-90.85042,5,1.631211
-97.157455,3,1.634453
-91.54282,4,1.636184
-91.95108,9,1.637882
-88.305046,5,1.639585
-97.729294,2,1.641395
-77.71008,9,1.641417
-92.15026,4,1.647883
-81.12991,8,1.647904
-72.60362,12,1.651261
-90.95532,7,1.651283
-80.71278,10,1.653086
-94.94146,3,1.653108
-95.85698,3,1.656354
-91.4412,4,1.658253
-98.04443,3,1.658275
-94.50407,6,1.658286
-98.24951,2,1.659986
-96.1695,3,1.664898
-93.79693,4,1.66492
-91.47761,5,1.666628
-96.61076,3,1.671669
-84.81392,7,1.671691
-96.34642,4,1.673381
-68.5331,12,1.675417
-52.9619,19,1.675439
-98.24951,2,1.675451
-85.011955,6,1.678894
-96.899025,3,1.678916
-98.24951,2,1.678928
-91.5889,5,1.683746
-83.32312,8,1.685451
-95.75612,3,1.68874
-86.46221,7,1.690542
-80.6012,9,1.690564
-97.31634,2,1.694255
-80.34305,10,1.696337
-88.792435,5,1.698073
-89.15486,5,1.699944
-74.342804,12,1.699966
-92.46593,4,1.701697
-98.118965,2,1.703416
-98.118965,2,1.705226
-89.16026,5,1.705248
-74.73515,12,1.706985
-93.31793,6,1.708774
-95.69467,3,1.708796
-94.63051,3,1.710504
-92.96219,4,1.712202
-82.36593,8,1.713922
-87.64478,5,1.715627
-93.009865,4,1.717334
-84.61041,9,1.723901
-85.55262,9,1.723923
-91.59741,7,1.723935
-98.118965,2,1.727175
-83.0698,9,1.729022
-86.31385,7,1.729044
-79.29446,9,1.730847
-98.24951,2,1.730869
-97.99697,2,1.73256
-94.351776,3,1.734373
-83.824554,6,1.734395
-98.24951,2,1.736209
-94.004364,3,1.736231
-91.23613,5,1.739505
-91.12835,5,1.742968
-90.06123,4,1.74299
-98.24951,2,1.743002
-65.627815,12,1.744691
-98.118965,2,1.746408
-97.49984,2,1.74812
-93.83872,4,1.749818
-79.77166,10,1.751528
-81.707054,8,1.756553
-96.52195,3,1.756574
-92.168274,4,1.756587
-84.95232,7,1.758386
-86.78857,6,1.758408
-98.118965,2,1.76012
-91.384026,4,1.763495
-96.20121,4,1.763518
-92.485725,5,1.766759
-96.10169,3,1.768609
-97.87277,3,1.768631
-93.92181,3,1.775192
-59.516697,22,1.775214
-75.38745,11,1.77845
-91.377846,6,1.780156
-62.934483,12,1.781848
-96.03306,5,1.783556
-97.32872,3,1.785425
-78.83914,10,1.785447
-88.65949,6,1.788807
-85.22101,8,1.788829
-88.427475,6,1.792449
-95.40153,3,1.794307
-86.21704,6,1.794328
-91.934685,6,1.796184
-88.59407,8,1.799699
-95.044395,3,1.799722
-96.37297,4,1.799734
-98.118965,2,1.803206
-91.456055,4,1.803228
-80.683624,8,1.80324
-97.393486,3,1.804931
-93.82258,4,1.80996
-95.815315,3,1.809981
-94.70813,4,1.809994
-86.726875,5,1.811691
-86.533195,8,1.813503
-73.20204,11,1.813524
-98.24951,2,1.815207
-94.91792,3,1.818561
-89.7854,5,1.818583
-97.95715,4,1.820269
-85.70572,6,1.825043
-85.042305,6,1.828393
-87.10048,6,1.828414
-96.60303,3,1.830111
-66.367645,13,1.831801
-82.00806,8,1.833489
-69.13937,15,1.835182
-92.493744,6,1.838544
-91.163666,6,1.838565
-95.23898,4,1.844883
-74.72055,10,1.849663
-74.6792,13,1.851922
-85.78027,8,1.851943
-71.03377,11,1.853634
-88.70754,7,1.860092
-92.97196,4,1.860116
-58.09043,16,1.864475
-94.107704,4,1.864498
-98.24951,2,1.868752
-94.154015,5,1.888925
-78.47317,9,1.888955
-82.99785,7,1.894186
-80.82879,7,1.899105
-93.26079,5,1.907432
-92.94503,5,1.909421
-96.02653,4,1.909443
-83.548546,10,1.909455
-98.118965,2,1.911142
-98.118965,2,1.91301
-79.90756,8,1.913032
-94.856636,3,1.914748
-97.10562,3,1.918184
-97.659485,2,1.918206
-98.24951,2,1.921512
-50.197296,23,1.925177
-87.06838,9,1.9252
-92.61088,4,1.925213
-98.24951,2,1.925222
-98.118965,2,1.928584
-72.037674,11,1.930343
-91.48025,5,1.933772
-91.7104,5,1.933795
-68.97312,13,1.935671
-92.53633,4,1.935694
-98.118965,2,1.937548
-98.24951,2,1.93757
-87.43027,9,1.940983
-97.959114,2,1.941006
-83.551956,8,1.944325
-91.22955,5,1.946169
-95.272575,3,1.946191
-94.32541,4,1.94792
-77.961945,9,1.951468
-87.27655,9,1.95149
-97.45896,2,1.951502
-92.71279,4,1.953231
-85.89379,7,1.956726
-94.454384,3,1.956753
-90.64699,4,1.963384
-92.952354,4,1.963407
-82.08247,7,1.965124
-67.27779,12,1.96699
-97.94237,2,1.967013
-96.7919,3,1.968873
-75.17929,10,1.968896
-70.34157,11,1.970661
-98.24951,2,1.972616
-94.9401,3,1.972641
-94.27863,4,1.972654
-95.1234,3,1.974385
-91.48466,5,1.981097
-87.7643,6,1.984423
-87.310486,7,1.98616
-98.15761,2,1.987883
-77.56645,9,1.989646
-67.81205,14,1.993545
-85.84457,10,1.993567
-97.6701,3,1.99541
-94.95089,4,1.995436
-86.83001,7,1.999048
-97.37907,3,1.999072
-98.04798,2,1.999085
-95.32085,3,2.00083
-85.26091,6,2.004181
-96.814255,4,2.005918
-98.118965,2,2.009358
-89.08701,5,2.00938
-90.7747,4,2.015773
-74.93088,11,2.017469
-98.118965,2,2.019412
-87.85842,6,2.019433
-89.501755,9,2.019445
-77.97817,14,2.022688
-47.62082,25,2.024498
-95.41759,3,2.02452
-89.61151,5,2.026222
-89.11584,5,2.027925
-94.48548,3,2.029646
-82.03639,7,2.031337
-98.118965,2,2.033031
-92.15321,4,2.038054
-94.01318,3,2.038075
-82.23256,9,2.038087
-98.118965,2,2.041309
-95.05772,3,2.043116
-73.21392,11,2.043138
-73.02232,11,2.046591
-69.79245,12,2.046613
-91.47093,5,2.046624
-92.062096,4,2.049936
-91.181046,5,2.049958
-94.39859,3,2.051635
-97.29345,3,2.054891
-98.24951,2,2.05814
-70.95921,11,2.061485
-84.9019,9,2.061506
-97.1606,3,2.063198
-70.57087,11,2.064892
-96.47935,3,2.066711
-80.56042,9,2.066733
-97.99235,2,2.068459
-98.24951,2,2.071719
-97.00686,4,2.073638
-82.20563,7,2.073659
-75.37216,14,2.073672
-88.64276,5,2.075365
-98.24951,2,2.077058
-97.65805,3,2.078747
-92.7862,4,2.082168
-86.43052,6,2.083974
-82.65048,11,2.083996
-93.9875,3,2.08725
-93.791,5,2.08893
-97.28646,4,2.090665
-86.693405,8,2.092545
-94.206894,4,2.094382
-71.734314,11,2.096259
-96.58613,4,2.099788
-88.205536,9,2.099811
-93.59922,5,2.099824
-93.80982,4,2.101549
-97.62891,2,2.103294
-82.92199,9,2.10499
-93.047195,4,2.109776
-78.17538,8,2.113039
-90.13271,4,2.119582
-73.62371,11,2.119603
-82.92478,9,2.119616
-87.633965,7,2.121298
-94.044586,4,2.126062
-71.29584,17,2.127855
-89.56186,5,2.127877
-98.118965,2,2.129556
-98.24951,2,2.131275
-98.118965,2,2.13297
-79.26411,10,2.136247
-88.01664,5,2.141073
-66.60558,13,2.142901
-50.72772,28,2.142923
-80.785,9,2.146306
-91.94042,6,2.146328
-68.23575,13,2.14958
-92.13619,5,2.151282
-95.48336,3,2.156059
-80.50093,8,2.159397
-77.90662,11,2.159419
-77.26849,12,2.162753
-97.81273,2,2.162774
-83.62613,11,2.164457
-93.282135,4,2.169226
-93.38755,4,2.171072
-91.318565,5,2.171094
-75.89923,10,2.172883
-83.04014,8,2.172904
-98.118965,2,2.176147
-69.23971,17,2.178077
-93.47084,4,2.178098
-94.615005,5,2.178111
-88.73065,5,2.181615
-98.118965,2,2.181638
-97.46024,3,2.185026
-93.62611,4,2.18505
-98.24951,2,2.186753
-98.118965,2,2.188566
-90.69411,5,2.188588
-97.8102,3,2.190403
-90.837906,4,2.190424
-96.39725,3,2.192217
-97.5034,2,2.192239
-98.118965,2,2.193924
-70.47467,13,2.195792
-93.42472,4,2.197591
-89.32856,6,2.199299
-98.24951,2,2.201118
-88.7689,5,2.201141
-84.572044,8,2.206054
-96.21321,3,2.206076
-92.25595,4,2.207944
-89.803825,5,2.207967
-80.633125,8,2.209852
-81.24354,9,2.209874
-97.8063,2,2.211633
-96.08393,3,2.213476
-98.118965,2,2.213497
-87.24787,5,2.215176
-97.61877,2,2.218638
-92.99585,5,2.21866
-95.19536,3,2.218672
-91.76586,6,2.222035
-90.32194,5,2.222057
-96.666405,3,2.223785
-95.51155,3,2.22723
-96.22498,3,2.227252
-96.54156,5,2.227264
-97.36446,3,2.228946
-96.49652,3,2.232442
-87.21286,8,2.232464
-96.82164,3,2.232476
-95.0376,3,2.234168
-97.14923,2,2.235881
-92.620804,4,2.239228
-85.24228,7,2.239249
-57.2765,20,2.241051
-91.361244,5,2.241073
-92.47233,5,2.244343
-96.66548,3,2.246056
-84.14343,7,2.250841
-80.28927,11,2.252674
-93.91755,4,2.252725
-97.742485,2,2.255955
-77.3574,12,2.259199
-96.47798,3,2.261012
-89.47227,6,2.261033
-91.150276,6,2.262728
-94.38319,3,2.264414
-95.5928,3,2.266222
-79.954956,13,2.266244
-90.08848,4,2.267927
-98.118965,2,2.269882
-50.664986,17,2.269903
-97.21876,3,2.269916
-91.99173,5,2.276447
-91.925354,4,2.276469
-92.13941,6,2.276482
-89.86223,5,2.278277
-78.454285,9,2.278299
-98.118965,2,2.279989
-98.118965,2,2.28335
-92.51247,4,2.285038
-94.00627,5,2.28685
-91.72417,5,2.288661
-98.24951,2,2.288683
-89.16818,5,2.2936
-82.42932,8,2.293621
-94.39952,4,2.295528
-94.92975,4,2.29555
-71.544365,14,2.295563
-92.2626,6,2.297513
-91.32025,4,2.300941
-95.76719,3,2.300963
-97.05915,3,2.302726
-88.922226,5,2.30442
-86.747574,6,2.306157
-92.982895,4,2.309887
-80.9729,9,2.309909
-91.0094,5,2.309922
-98.118965,2,2.309931
-82.895584,6,2.311751
-98.24951,2,2.313559
-98.24951,2,2.31358
-98.118965,2,2.316956
-97.84493,3,2.316977
-89.90275,6,2.320213
-92.8933,7,2.321908
-90.27039,4,2.323728
-82.39092,11,2.32375
-97.64301,2,2.32699
-92.677864,5,2.330225
-91.56822,5,2.332031
-88.47169,7,2.332052
-76.55671,10,2.333802
-98.24951,2,2.337075
-93.28858,4,2.338888
-88.36962,7,2.33891
-97.20879,2,2.340726
-92.397995,5,2.340748
-92.86449,4,2.347157
-76.36306,10,2.347179
-91.512375,5,2.34887
-84.78314,7,2.350587
-82.68594,8,2.352391
-96.777695,3,2.352413
-98.118965,2,2.354273
-93.81351,3,2.354295
-98.24951,2,2.355997
-34.270134,26,2.357932
-97.57053,2,2.357954
-95.31907,3,2.357966
-91.348816,4,2.362768
-96.16371,4,2.364572
-84.52052,10,2.364594
-96.38593,3,2.369391
-77.702805,10,2.371326
-79.98139,8,2.371348
-83.33436,8,2.37136
-88.49796,7,2.374723
-97.93322,2,2.374745
-96.94212,3,2.376549
-95.63273,3,2.37657
-98.118965,2,2.378265
-93.79213,3,2.380073
-98.118965,2,2.380094
-93.01852,4,2.383545
-83.89001,8,2.383566
-72.40248,11,2.383578
-93.683136,3,2.38527
-92.611885,4,2.388659
-91.38962,4,2.392009
-97.97092,2,2.392031
-96.00467,5,2.393725
-74.523544,10,2.397143
-85.94515,7,2.399237
-91.13546,5,2.400986
-88.33285,6,2.403036
-72.446594,10,2.403058
-98.118965,2,2.40634
-81.953445,9,2.409819
-86.22376,6,2.413181
-91.55245,4,2.416844
-88.54183,6,2.416866
-75.04779,11,2.416878
-98.118965,2,2.416887
-88.02617,10,2.416895
-98.118965,2,2.420146
-71.98278,12,2.421838
-94.35226,4,2.423652
-93.148575,4,2.423674
-85.32932,8,2.430084
-83.57752,6,2.431765
-98.24951,2,2.433574
-88.15748,6,2.433595
-79.0753,9,2.435362
-98.24951,2,2.43718
-98.24951,2,2.437202
-82.35509,9,2.438887
-97.413704,2,2.440705
-98.06883,3,2.440727
-70.845795,15,2.442415
-98.118965,2,2.444226
-84.43154,7,2.444248
-93.43627,3,2.449032
-90.64031,5,2.45074
-79.39622,9,2.452549
-85.60756,8,2.452571
-93.32458,4,2.455999
-98.118965,2,2.456023
-80.86993,10,2.457802
-95.56706,3,2.462635
-81.37703,8,2.464347
-90.31009,8,2.466049
-96.23902,3,2.46785
-88.373634,7,2.467872
-98.0851,2,2.469592
-90.93118,4,2.471502
-78.198715,9,2.471524
-97.59642,2,2.471536
-56.277813,17,2.473231
-95.850204,3,2.475139
-98.24951,2,2.475162
-95.84616,4,2.475174
-89.91452,4,2.478537
-97.19973,2,2.478559
-97.71135,3,2.480268
-97.42151,2,2.481977
-93.814445,4,2.485228
-79.09221,9,2.487191
-93.79919,4,2.487212
-84.3871,7,2.488893
-98.118965,2,2.490677
-98.24951,2,2.492393
-93.79669,3,2.494098
-93.636536,4,2.495796
-92.146996,8,2.497903
-98.091835,2,2.49793
-76.34311,13,2.497942
-97.66306,5,2.501386
-95.96303,3,2.503154
-98.111626,2,2.50486
-90.5613,5,2.506595
-81.74317,8,2.510148
-91.59654,4,2.512199
-86.27896,8,2.51222
-71.62313,12,2.512233
-94.97494,3,2.512243
-98.24951,2,2.513947
-96.40874,3,2.517348
-84.075806,8,2.51737
-93.084946,4,2.519175
-93.70639,4,2.519196
-89.71626,5,2.527323
-84.484795,9,2.527344
-91.12742,5,2.527357
-84.55324,10,2.530605
-81.58304,9,2.532304
-83.052246,10,2.534107
-95.07325,4,2.534128
-95.108734,5,2.535877
-96.42251,3,2.537608
-98.18424,2,2.539318
-98.24951,2,2.541085
-97.510544,2,2.542783
-82.157,8,2.544583
-76.64507,10,2.544605
-97.875565,3,2.546314
-97.4004,2,2.548138
-98.24951,2,2.54816
-98.24951,2,2.549876
-98.118965,2,2.551665
-80.520645,10,2.551687
-98.24951,2,2.55339
-91.07412,5,2.556677
-97.5683,2,2.560133
-77.667244,10,2.560155
-66.13896,15,2.560167
-98.24951,2,2.563636
-98.118965,2,2.563658
-82.470184,7,2.56367
