#{"t_start": 1732828023.837874, "env_id": "None"}
r,l,t
-92.0,3,29.39031
-84.0,5,29.392156
-84.0,5,29.394013
-48.0,14,29.397689
-96.0,2,29.403365
-76.0,7,29.410524
-96.0,2,29.41923
-68.0,9,29.422976
-40.0,16,29.434679
-12.0,23,29.439507
-84.0,5,29.439548
-80.0,6,29.450551
-96.0,2,29.459877
-24.0,20,29.463063
-84.0,5,29.463093
-28.0,19,29.472645
-52.0,13,29.476208
-68.0,9,29.47986
-64.0,10,29.479883
-52.0,13,29.486797
-28.0,19,29.488795
-84.0,5,29.488818
-68.0,9,29.49572
-80.0,6,29.497568
-48.0,14,29.502903
-72.0,8,29.504884
-88.0,4,29.504906
-84.0,5,29.512033
-76.0,7,29.512056
-56.0,12,29.512069
-80.0,6,29.516165
-72.0,8,29.519779
-80.0,6,29.523494
-80.0,6,29.523517
12.0,29,29.527112
-68.0,9,29.528982
-88.0,4,29.530822
-72.0,8,29.542887
-68.0,9,29.54291
-68.0,9,29.546561
-44.0,15,29.546585
-32.0,18,29.548438
-76.0,7,29.555508
-32.0,18,29.555531
-92.0,3,29.560766
-60.0,11,29.565948
-76.0,7,29.5678
-84.0,5,29.574529
-64.0,10,29.577965
-12.0,23,29.583078
-84.0,5,29.58665
-12.0,23,29.586673
-12.0,23,29.588478
-48.0,14,29.592119
-92.0,3,29.592142
-92.0,3,29.593956
-72.0,8,29.59745
-68.0,9,29.604358
-80.0,6,29.604381
-76.0,7,29.606191
-84.0,5,29.608014
-84.0,5,29.614736
-76.0,7,29.617222
-76.0,7,29.62079
-92.0,3,29.622651
-84.0,5,29.624468
8.0,28,29.626526
-88.0,4,29.630229
-84.0,5,29.630252
-24.0,20,29.632214
-44.0,15,29.632236
-80.0,6,29.635694
-88.0,4,29.639112
-76.0,7,29.642542
-72.0,8,29.644455
-92.0,3,29.644478
-72.0,8,29.649842
-52.0,13,29.649867
-80.0,6,29.6533
-44.0,15,29.658511
-84.0,5,29.658533
-72.0,8,29.663802
-92.0,3,29.663825
-76.0,7,29.665641
-48.0,14,29.66908
-84.0,5,29.673264
-88.0,4,29.680018
-60.0,11,29.68348
-8.0,24,29.687104
-96.0,2,29.687127
-32.0,18,29.690677
-44.0,15,29.692514
-88.0,4,29.699466
-76.0,7,29.699489
-84.0,5,29.699501
-68.0,9,29.703095
-52.0,13,29.704801
-72.0,8,29.715041
-4.0,25,29.715064
-76.0,7,29.717696
-68.0,9,29.717725
-64.0,10,29.722943
-84.0,5,29.726624
-84.0,5,29.726648
-44.0,15,29.728527
-64.0,10,29.733756
-80.0,6,29.737246
-72.0,8,29.740716
-92.0,3,29.742543
-56.0,12,29.744356
-72.0,8,29.747801
-24.0,20,29.751253
-72.0,8,29.756369
-76.0,7,29.759829
-56.0,12,29.761642
-20.0,21,29.765118
-72.0,8,29.770214
-96.0,2,29.773675
-68.0,9,29.77714
-40.0,16,29.787149
8.0,28,29.792589
-68.0,9,29.792611
-8.0,24,29.792623
-20.0,21,29.801151
-84.0,5,29.801173
-60.0,11,29.812905
-56.0,12,29.814735
-96.0,2,29.817096
0.0,26,29.820946
-60.0,11,29.822833
-60.0,11,29.83482
4.0,27,29.836801
-68.0,9,29.836824
-68.0,9,29.838624
-48.0,14,29.842202
-80.0,6,29.84571
4.0,27,29.85095
-72.0,8,29.850972
-84.0,5,29.854444
-72.0,8,29.856262
-84.0,5,29.859822
-84.0,5,29.859844
-96.0,2,29.863315
-88.0,4,29.866762
-72.0,8,29.868684
-36.0,17,29.868707
-68.0,9,29.872164
-92.0,3,29.873961
-96.0,2,29.875906
-84.0,5,29.875929
-96.0,2,29.879512
-68.0,9,29.879534
0.0,26,29.883006
-88.0,4,29.886517
-76.0,7,29.888331
-60.0,11,29.893477
-68.0,9,29.895276
-76.0,7,29.900568
-76.0,7,29.9091
-68.0,9,29.911066
-44.0,15,29.911088
-80.0,6,29.922024
-72.0,8,29.925724
20.0,31,29.925749
-92.0,3,29.927733
-16.0,22,29.927756
-88.0,4,29.933051
-84.0,5,29.936645
-44.0,15,29.936667
-92.0,3,29.941787
-56.0,12,29.946888
0.0,26,29.948716
-68.0,9,29.952332
-92.0,3,29.952354
-52.0,13,29.955812
-72.0,8,29.96259
-52.0,13,29.964392
4.0,27,29.974627
-52.0,13,29.974649
-52.0,13,29.984674
-72.0,8,29.988133
-88.0,4,29.991627
-4.0,25,29.995252
-12.0,23,29.995275
-76.0,7,30.000453
-36.0,17,30.003931
-72.0,8,30.00575
4.0,27,30.012744
-68.0,9,30.012768
-84.0,5,30.017038
-80.0,6,30.017065
-80.0,6,30.024013
-32.0,18,30.029748
-92.0,3,30.029773
-76.0,7,30.029785
-72.0,8,30.031672
-36.0,17,30.033545
-56.0,12,30.035376
-84.0,5,30.038844
-88.0,4,30.040649
-84.0,5,30.044126
-88.0,4,30.047694
-84.0,5,30.047716
-56.0,12,30.051273
-60.0,11,30.051295
-44.0,15,30.056486
-84.0,5,30.056508
-92.0,3,30.061638
-60.0,11,30.063451
-64.0,10,30.065273
-92.0,3,30.067082
-52.0,13,30.0738
-44.0,15,30.077271
-72.0,8,30.079092
-48.0,14,30.080893
-64.0,10,30.084352
-72.0,8,30.087961
-96.0,2,30.087984
-76.0,7,30.089796
-40.0,16,30.091621
-84.0,5,30.096767
-84.0,5,30.100353
-56.0,12,30.100375
-76.0,7,30.102192
-88.0,4,30.104137
-52.0,13,30.104159
-72.0,8,30.118215
-68.0,9,30.118246
-36.0,17,30.120121
-64.0,10,30.123657
-72.0,8,30.134269
-64.0,10,30.136092
-96.0,2,30.137899
-68.0,9,30.139714
-88.0,4,30.144807
-12.0,23,30.146633
0.0,26,30.148706
-36.0,17,30.148728
-80.0,6,30.155509
-80.0,6,30.159009
-48.0,14,30.160825
-84.0,5,30.169187
-64.0,10,30.173392
-40.0,16,30.175199
-60.0,11,30.178756
-84.0,5,30.183896
4.0,27,30.187383
-4.0,25,30.192533
-56.0,12,30.199409
-76.0,7,30.199432
-32.0,18,30.201229
-60.0,11,30.203022
-20.0,21,30.20978
-76.0,7,30.211597
-44.0,15,30.220751
-84.0,5,30.222709
-60.0,11,30.222732
-92.0,3,30.228214
-92.0,3,30.228238
-80.0,6,30.238306
-76.0,7,30.240142
-48.0,14,30.245493
-4.0,25,30.245517
-88.0,4,30.245529
-8.0,24,30.247328
-92.0,3,30.250782
-72.0,8,30.254268
-80.0,6,30.257727
8.0,28,30.261217
-96.0,2,30.264718
-76.0,7,30.266543
-44.0,15,30.271636
-40.0,16,30.273571
-68.0,9,30.273594
-80.0,6,30.275403
-44.0,15,30.277338
-96.0,2,30.27736
-88.0,4,30.279212
-68.0,9,30.283028
-92.0,3,30.28305
-96.0,2,30.283062
-88.0,4,30.283071
-76.0,7,30.289774
-84.0,5,30.291593
-44.0,15,30.299985
-60.0,11,30.301785
-88.0,4,30.307021
-64.0,10,30.307044
-44.0,15,30.308867
-60.0,11,30.310673
-92.0,3,30.31249
-76.0,7,30.314305
-20.0,21,30.321548
-84.0,5,30.323391
-72.0,8,30.325218
-68.0,9,30.328721
-84.0,5,30.334007
-44.0,15,30.335799
-72.0,8,30.337625
-52.0,13,30.339572
-92.0,3,30.339594
-88.0,4,30.344815
-84.0,5,30.348403
-52.0,13,30.35187
-32.0,18,30.353683
-52.0,13,30.358829
-68.0,9,30.360647
-84.0,5,30.362515
-76.0,7,30.364324
-44.0,15,30.366139
-88.0,4,30.367951
-28.0,19,30.381169
-68.0,9,30.382995
-52.0,13,30.386451
-88.0,4,30.388274
-88.0,4,30.390118
-32.0,18,30.393695
-92.0,3,30.393717
-24.0,20,30.40151
-80.0,6,30.401538
-84.0,5,30.417457
-68.0,9,30.417511
-44.0,15,30.431822
20.0,31,30.431857
-84.0,5,30.443584
-36.0,17,30.455496
-80.0,6,30.455525
-52.0,13,30.464555
-80.0,6,30.466443
-44.0,15,30.471765
-84.0,5,30.473665
-84.0,5,30.475525
-92.0,3,30.477416
4.0,27,30.480978
-84.0,5,30.482854
-92.0,3,30.486532
-84.0,5,30.486555
-12.0,23,30.491806
-88.0,4,30.493783
-64.0,10,30.493806
-8.0,24,30.499213
-68.0,9,30.499238
-88.0,4,30.501081
-88.0,4,30.506424
-76.0,7,30.506447
-76.0,7,30.5118
-92.0,3,30.511823
-44.0,15,30.513679
-68.0,9,30.518095
-92.0,3,30.518123
-80.0,6,30.518136
-92.0,3,30.523459
-80.0,6,30.527156
-76.0,7,30.52718
-80.0,6,30.530744
-72.0,8,30.534313
-80.0,6,30.536198
-88.0,4,30.538181
-68.0,9,30.543414
-88.0,4,30.545344
12.0,29,30.547257
-56.0,12,30.5491
-68.0,9,30.552644
-60.0,11,30.554506
-80.0,6,30.558053
-88.0,4,30.560013
-80.0,6,30.560035
-80.0,6,30.56528
-84.0,5,30.567122
-60.0,11,30.578753
-60.0,11,30.583966
-64.0,10,30.583989
-12.0,23,30.586046
-88.0,4,30.586068
-8.0,24,30.586081
-96.0,2,30.588011
-40.0,16,30.588033
-92.0,3,30.591472
-84.0,5,30.594931
-92.0,3,30.596765
-72.0,8,30.598959
-80.0,6,30.598982
-96.0,2,30.598994
-76.0,7,30.599003
-84.0,5,30.607366
-84.0,5,30.615775
-56.0,12,30.620066
-52.0,13,30.620093
-52.0,13,30.622053
-28.0,19,30.622076
-96.0,2,30.623886
-76.0,7,30.631044
-92.0,3,30.631068
-84.0,5,30.63108
-88.0,4,30.637989
-88.0,4,30.638012
-68.0,9,30.639974
-96.0,2,30.641807
-76.0,7,30.644109
-88.0,4,30.645987
-92.0,3,30.651375
-80.0,6,30.6514
-80.0,6,30.653224
-76.0,7,30.65671
-28.0,19,30.658652
-88.0,4,30.658679
-96.0,2,30.662153
36.0,35,30.663963
-84.0,5,30.665934
-72.0,8,30.665956
-72.0,8,30.667764
-88.0,4,30.669584
-92.0,3,30.672115
-80.0,6,30.677342
-84.0,5,30.679176
-48.0,14,30.684374
-72.0,8,30.68623
-80.0,6,30.688171
-84.0,5,30.688193
-96.0,2,30.69167
-88.0,4,30.693538
-76.0,7,30.700303
-20.0,21,30.702099
-72.0,8,30.70557
-64.0,10,30.710714
-4.0,25,30.712548
-32.0,18,30.716033
-76.0,7,30.718344
-60.0,11,30.720323
-88.0,4,30.720346
-60.0,11,30.722233
-68.0,9,30.727561
-72.0,8,30.736002
-72.0,8,30.737788
-88.0,4,30.743268
-52.0,13,30.743294
-92.0,3,30.748518
-40.0,16,30.750336
-96.0,2,30.75226
-72.0,8,30.752282
-12.0,23,30.759069
-76.0,7,30.762545
-88.0,4,30.766019
-8.0,24,30.771113
-48.0,14,30.7762
-24.0,20,30.778014
-52.0,13,30.784755
-56.0,12,30.786575
-80.0,6,30.788517
-76.0,7,30.788539
-56.0,12,30.792026
-96.0,2,30.795615
-84.0,5,30.795638
4.0,27,30.799107
-68.0,9,30.801035
-76.0,7,30.801057
-72.0,8,30.802983
-96.0,2,30.803005
-84.0,5,30.804808
-80.0,6,30.806623
-84.0,5,30.811746
-84.0,5,30.813793
-88.0,4,30.813816
-76.0,7,30.813828
-72.0,8,30.817882
-88.0,4,30.821579
-68.0,9,30.830063
-80.0,6,30.833578
-52.0,13,30.838824
-60.0,11,30.838847
-92.0,3,30.844506
-72.0,8,30.846338
-72.0,8,30.848224
-72.0,8,30.853359
-76.0,7,30.858464
24.0,32,30.860423
0.0,26,30.860445
-84.0,5,30.862262
-64.0,10,30.865796
-88.0,4,30.869309
-80.0,6,30.871117
-84.0,5,30.874689
-68.0,9,30.874712
-64.0,10,30.878177
-80.0,6,30.880038
-80.0,6,30.881855
-84.0,5,30.883819
-16.0,22,30.883841
-88.0,4,30.887333
-88.0,4,30.889166
-64.0,10,30.904213
-48.0,14,30.907671
-20.0,21,30.914428
-8.0,24,30.916517
-72.0,8,30.918944
-36.0,17,30.918969
-84.0,5,30.924157
-84.0,5,30.927663
-88.0,4,30.931278
4.0,27,30.9313
-96.0,2,30.936449
-92.0,3,30.941561
-24.0,20,30.945213
-68.0,9,30.945236
-44.0,15,30.947494
-72.0,8,30.947516
-40.0,16,30.947529
-88.0,4,30.952672
-72.0,8,30.956132
-80.0,6,30.957957
-88.0,4,30.959913
-76.0,7,30.959935
-72.0,8,30.961716
-64.0,10,30.963538
-92.0,3,30.966998
-80.0,6,30.970592
-72.0,8,30.970614
-84.0,5,30.972401
-64.0,10,30.977758
-88.0,4,30.977781
-68.0,9,30.98777
-64.0,10,30.994588
-64.0,10,30.99461
-28.0,19,30.999691
-84.0,5,31.003179
4.0,27,31.005001
-60.0,11,31.006828
-8.0,24,31.011969
-80.0,6,31.015455
-52.0,13,31.022864
-52.0,13,31.026457
-72.0,8,31.026486
-28.0,19,31.0283
-88.0,4,31.030147
-56.0,12,31.03882
-36.0,17,31.038845
-76.0,7,31.040652
-96.0,2,31.042509
-96.0,2,31.046026
-64.0,10,31.04794
-52.0,13,31.051425
-56.0,12,31.061826
-68.0,9,31.063776
-60.0,11,31.065594
-68.0,9,31.067404
-88.0,4,31.069233
-88.0,4,31.072711
-4.0,25,31.076147
-68.0,9,31.07964
-68.0,9,31.084793
-56.0,12,31.088419
8.0,28,31.088442
-72.0,8,31.093583
-48.0,14,31.100298
-96.0,2,31.103749
-20.0,21,31.108824
-44.0,15,31.110632
-32.0,18,31.119818
-56.0,12,31.124913
-84.0,5,31.128521
-64.0,10,31.128544
-56.0,12,31.130499
-8.0,24,31.130522
-88.0,4,31.132365
-88.0,4,31.135893
-88.0,4,31.139631
-88.0,4,31.139655
-4.0,25,31.139668
-96.0,2,31.141477
-84.0,5,31.143292
-76.0,7,31.151985
-48.0,14,31.155515
-96.0,2,31.158988
-64.0,10,31.160999
-48.0,14,31.164539
-48.0,14,31.166376
-44.0,15,31.178844
-12.0,23,31.180694
-68.0,9,31.182523
-92.0,3,31.184434
-52.0,13,31.184456
-52.0,13,31.188076
-96.0,2,31.188098
-28.0,19,31.193211
-68.0,9,31.199934
-80.0,6,31.203406
-48.0,14,31.205225
-36.0,17,31.21211
-76.0,7,31.212132
-84.0,5,31.214073
-44.0,15,31.214095
-88.0,4,31.219776
-88.0,4,31.221602
-24.0,20,31.223423
-84.0,5,31.228555
-80.0,6,31.232048
-36.0,17,31.233968
-92.0,3,31.233991
-76.0,7,31.235931
-56.0,12,31.235953
-48.0,14,31.23776
-76.0,7,31.247988
-76.0,7,31.251513
-60.0,11,31.253336
-88.0,4,31.255261
-60.0,11,31.255284
-88.0,4,31.260617
-44.0,15,31.264159
-80.0,6,31.265981
-64.0,10,31.269458
-68.0,9,31.271276
-80.0,6,31.276646
-16.0,22,31.276668
-68.0,9,31.276681
-76.0,7,31.28181
-88.0,4,31.283859
-60.0,11,31.283882
-76.0,7,31.283894
-84.0,5,31.290689
-56.0,12,31.303909
-64.0,10,31.307351
-28.0,19,31.315719
-4.0,25,31.320099
-68.0,9,31.323784
-60.0,11,31.323808
8.0,28,31.33244
-76.0,7,31.332463
28.0,33,31.334291
-72.0,8,31.347745
-64.0,10,31.352849
-36.0,17,31.354714
-80.0,6,31.358211
0.0,26,31.363827
-88.0,4,31.365644
0.0,26,31.370775
-96.0,2,31.374264
-4.0,25,31.37773
-40.0,16,31.381215
-56.0,12,31.386307
-48.0,14,31.388136
-96.0,2,31.389949
-60.0,11,31.393384
-12.0,23,31.39521
-68.0,9,31.397063
-56.0,12,31.398906
-96.0,2,31.401015
-88.0,4,31.402963
-72.0,8,31.402985
-84.0,5,31.41107
-88.0,4,31.411095
-72.0,8,31.411123
-88.0,4,31.41478
-96.0,2,31.419782
-52.0,13,31.42443
-84.0,5,31.432367
-84.0,5,31.432397
-84.0,5,31.436037
-84.0,5,31.440145
-64.0,10,31.440596
-92.0,3,31.455964
-84.0,5,31.456415
-92.0,3,31.463459
-64.0,10,31.470392
-52.0,13,31.474075
-40.0,16,31.474098
-44.0,15,31.476088
-92.0,3,31.47611
-60.0,11,31.477942
-92.0,3,31.481487
-88.0,4,31.483579
-84.0,5,31.483602
-92.0,3,31.483614
-92.0,3,31.488849
-88.0,4,31.49068
-84.0,5,31.499237
-92.0,3,31.504451
-44.0,15,31.508211
-28.0,19,31.508233
-48.0,14,31.508245
-88.0,4,31.515333
12.0,29,31.515356
-80.0,6,31.519465
-80.0,6,31.526415
-52.0,13,31.528268
-92.0,3,31.531842
-92.0,3,31.533824
-72.0,8,31.533847
-52.0,13,31.539115
-80.0,6,31.544377
24.0,32,31.548063
-72.0,8,31.550067
-96.0,2,31.550089
-64.0,10,31.551942
4.0,27,31.558948
-68.0,9,31.564634
-92.0,3,31.564658
-68.0,9,31.566497
-92.0,3,31.57027
-40.0,16,31.570292
-60.0,11,31.570304
-76.0,7,31.582207
-64.0,10,31.582229
-68.0,9,31.582242
-88.0,4,31.588998
-52.0,13,31.592586
-52.0,13,31.592608
-80.0,6,31.599409
-84.0,5,31.601348
-60.0,11,31.60137
-52.0,13,31.604986
-76.0,7,31.605008
-80.0,6,31.615053
-64.0,10,31.616994
44.0,37,31.617016
-68.0,9,31.621139
-84.0,5,31.624661
-80.0,6,31.628182
-60.0,11,31.636555
-20.0,21,31.638371
-92.0,3,31.643527
-76.0,7,31.650411
4.0,27,31.650435
-32.0,18,31.654339
-40.0,16,31.654363
-96.0,2,31.654376
-88.0,4,31.657853
-36.0,17,31.659698
-88.0,4,31.661916
-92.0,3,31.664238
-56.0,12,31.667881
-80.0,6,31.672212
-68.0,9,31.672239
-84.0,5,31.674106
-92.0,3,31.679299
-60.0,11,31.682763
-76.0,7,31.694385
-40.0,16,31.699672
-4.0,25,31.699695
-24.0,20,31.703199
-28.0,19,31.705029
-72.0,8,31.717044
-64.0,10,31.717067
-64.0,10,31.7171
-48.0,14,31.719485
-92.0,3,31.724872
-84.0,5,31.72684
4.0,27,31.726863
-72.0,8,31.732001
-84.0,5,31.735558
-76.0,7,31.739156
-88.0,4,31.739178
-28.0,19,31.752805
-44.0,15,31.752829
0.0,26,31.752842
-96.0,2,31.756305
-64.0,10,31.773552
-28.0,19,31.773578
-56.0,12,31.773591
-52.0,13,31.775417
-96.0,2,31.777241
-8.0,24,31.779118
-84.0,5,31.784441
-92.0,3,31.784463
-88.0,4,31.791366
-64.0,10,31.791388
28.0,33,31.798111
-76.0,7,31.803251
-80.0,6,31.813479
-68.0,9,31.813503
8.0,28,31.82595
-12.0,23,31.831155
-56.0,12,31.834789
36.0,35,31.834812
16.0,30,31.836673
-76.0,7,31.838488
-36.0,17,31.843631
-72.0,8,31.850436
-84.0,5,31.854091
-60.0,11,31.855938
-36.0,17,31.86282
-84.0,5,31.862842
-60.0,11,31.871555
-84.0,5,31.871578
-56.0,12,31.877172
-12.0,23,31.877196
-88.0,4,31.879117
-88.0,4,31.884509
-4.0,25,31.884532
-36.0,17,31.892926
-48.0,14,31.902959
-56.0,12,31.904783
-32.0,18,31.908378
-20.0,21,31.908401
-44.0,15,31.910325
-88.0,4,31.910347
-88.0,4,31.912143
-84.0,5,31.91721
-80.0,6,31.919033
-96.0,2,31.92097
-64.0,10,31.92783
-16.0,22,31.931296
-72.0,8,31.933106
-88.0,4,31.934909
-60.0,11,31.940053
-68.0,9,31.946784
-68.0,9,31.950395
-12.0,23,31.950418
-68.0,9,31.957439
-48.0,14,31.959281
-76.0,7,31.961227
4.0,27,31.96125
-88.0,4,31.964687
-76.0,7,31.971464
-52.0,13,31.974939
-76.0,7,31.977079
-88.0,4,31.983863
-28.0,19,31.985671
-68.0,9,31.987509
-40.0,16,31.98944
-92.0,3,31.989461
-84.0,5,31.994667
-92.0,3,31.994689
-16.0,22,31.999785
-64.0,10,32.006538
-24.0,20,32.010031
-60.0,11,32.013724
-60.0,11,32.013746
-88.0,4,32.013758
-92.0,3,32.018813
-72.0,8,32.024377
-88.0,4,32.026234
-72.0,8,32.028056
-92.0,3,32.02992
-84.0,5,32.035026
0.0,26,32.045087
-64.0,10,32.046908
-24.0,20,32.048854
-56.0,12,32.048876
40.0,36,32.050701
-84.0,5,32.054383
-92.0,3,32.056049
-88.0,4,32.057972
-48.0,14,32.061425
-56.0,12,32.069921
-72.0,8,32.071719
-72.0,8,32.075142
-56.0,12,32.077187
-92.0,3,32.07721
-80.0,6,32.08076
-88.0,4,32.082548
-72.0,8,32.090954
-4.0,25,32.096174
-60.0,11,32.096196
-64.0,10,32.098228
-8.0,24,32.098251
-68.0,9,32.098263
-84.0,5,32.10502
-72.0,8,32.110157
-48.0,14,32.115356
-64.0,10,32.115379
-76.0,7,32.117179
-48.0,14,32.12274
-48.0,14,32.122774
-92.0,3,32.127906
-56.0,12,32.131378
-80.0,6,32.133232
-60.0,11,32.13503
-52.0,13,32.138613
-96.0,2,32.138635
-88.0,4,32.140442
-96.0,2,32.143923
-40.0,16,32.145852
-64.0,10,32.145874
-92.0,3,32.149342
-92.0,3,32.151143
-56.0,12,32.152964
-68.0,9,32.154823
-84.0,5,32.160064
-84.0,5,32.161883
-68.0,9,32.163814
-52.0,13,32.163836
-96.0,2,32.167305
-88.0,4,32.170812
-80.0,6,32.172996
-64.0,10,32.173024
-60.0,11,32.177079
-92.0,3,32.177102
-92.0,3,32.179002
-72.0,8,32.182662
-84.0,5,32.182685
-84.0,5,32.191114
-80.0,6,32.192941
-24.0,20,32.196412
-48.0,14,32.201552
-64.0,10,32.20832
-28.0,19,32.210165
-56.0,12,32.213642
-60.0,11,32.21546
-84.0,5,32.217284
-96.0,2,32.220891
-56.0,12,32.22304
-4.0,25,32.223065
-92.0,3,32.228236
-80.0,6,32.231725
-76.0,7,32.235246
-56.0,12,32.248519
-12.0,23,32.363749
4.0,27,32.366309
8.0,28,32.371461
-80.0,6,32.374939
-28.0,19,32.377127
-84.0,5,32.384155
-76.0,7,32.384178
-40.0,16,32.39427
-60.0,11,32.396346
-16.0,22,32.396369
24.0,32,32.396381
-92.0,3,32.401501
-88.0,4,32.403788
-56.0,12,32.405619
-76.0,7,32.411805
-88.0,4,32.415478
-36.0,17,32.423438
-72.0,8,32.427587
-76.0,7,32.431712
-96.0,2,32.439239
-72.0,8,32.443342
-96.0,2,32.450908
-64.0,10,32.454086
-84.0,5,32.456088
-24.0,20,32.456111
-60.0,11,32.459682
-92.0,3,32.461482
-88.0,4,32.46505
-72.0,8,32.470311
-80.0,6,32.472185
-80.0,6,32.475996
-76.0,7,32.476022
-28.0,19,32.478141
-92.0,3,32.481967
-80.0,6,32.48199
-32.0,18,32.48726
-92.0,3,32.492536
-72.0,8,32.496087
-92.0,3,32.497932
-44.0,15,32.499892
-52.0,13,32.499915
-40.0,16,32.506833
-72.0,8,32.510588
-40.0,16,32.510613
-76.0,7,32.51259
-76.0,7,32.512613
-84.0,5,32.519761
-88.0,4,32.519785
-84.0,5,32.519797
-40.0,16,32.526865
-84.0,5,32.528753
-64.0,10,32.537463
-80.0,6,32.537486
-80.0,6,32.539348
-28.0,19,32.541207
-88.0,4,32.544764
-36.0,17,32.550134
-92.0,3,32.550157
-72.0,8,32.552119
-16.0,22,32.552142
-88.0,4,32.557536
-68.0,9,32.557559
-60.0,11,32.559417
-76.0,7,32.562993
-88.0,4,32.566561
-72.0,8,32.568427
-76.0,7,32.576864
-44.0,15,32.580865
-96.0,2,32.580888
-44.0,15,32.587676
-52.0,13,32.589497
-32.0,18,32.59132
-92.0,3,32.594777
-32.0,18,32.599861
-56.0,12,32.601679
-76.0,7,32.603509
-48.0,14,32.605323
-80.0,6,32.610436
-44.0,15,32.614032
-60.0,11,32.614054
-80.0,6,32.616001
-76.0,7,32.616023
-92.0,3,32.619493
-92.0,3,32.624809
-80.0,6,32.627231
-80.0,6,32.627256
-64.0,10,32.629111
-92.0,3,32.632708
-80.0,6,32.642672
-56.0,12,32.647768
4.0,27,32.649591
-44.0,15,32.651531
-84.0,5,32.651554
0.0,26,32.660053
-80.0,6,32.661976
-80.0,6,32.662001
-84.0,5,32.670504
-4.0,25,32.674134
-32.0,18,32.681529
-64.0,10,32.681557
-92.0,3,32.686804
-24.0,20,32.686826
-64.0,10,32.688668
-36.0,17,32.693933
-88.0,4,32.693955
-80.0,6,32.699182
-88.0,4,32.700997
-64.0,10,32.704462
-84.0,5,32.707917
-84.0,5,32.713026
-12.0,23,32.714819
-20.0,21,32.71839
-96.0,2,32.718412
-60.0,11,32.720227
-76.0,7,32.725481
-56.0,12,32.729061
-80.0,6,32.729083
-88.0,4,32.732591
-72.0,8,38.267257
-4.0,25,38.270796
-88.0,4,38.274327
-52.0,13,38.290719
-8.0,24,38.294161
-28.0,19,38.29597
-8.0,24,38.304293
-24.0,20,38.30774
-60.0,11,38.314454
0.0,26,38.316401
-84.0,5,38.316423
-84.0,5,38.323107
-72.0,8,38.329755
-12.0,23,38.333518
-4.0,25,38.333546
-80.0,6,38.333564
-60.0,11,38.335544
-28.0,19,38.337341
-92.0,3,38.340822
-72.0,8,38.344288
-92.0,3,38.346278
-76.0,7,38.346301
-64.0,10,38.351388
-68.0,9,38.353182
-76.0,7,38.356676
-88.0,4,38.358477
-24.0,20,38.368368
-32.0,18,38.378444
-48.0,14,38.381896
-20.0,21,38.383709
-92.0,3,38.387257
-12.0,23,38.399347
4.0,27,38.401148
-96.0,2,38.403079
-28.0,19,38.403102
-64.0,10,38.405022
-44.0,15,38.405045
-92.0,3,38.410085
-36.0,17,38.414035
-68.0,9,38.417453
-60.0,11,38.428701
-60.0,11,38.42873
-56.0,12,38.453874
-40.0,16,38.461746
-68.0,9,38.461775
-56.0,12,38.461792
-96.0,2,38.468971
-80.0,6,38.476218
-28.0,19,38.484845
-64.0,10,38.484872
-84.0,5,38.486756
-60.0,11,38.490452
-80.0,6,38.49623
36.0,35,38.496256
-84.0,5,38.496275
-84.0,5,38.504896
0.0,26,38.510221
-72.0,8,38.510244
-68.0,9,38.512219
-44.0,15,38.512242
-88.0,4,38.519102
-32.0,18,38.522606
-52.0,13,38.527949
-64.0,10,38.527973
-60.0,11,38.529823
-56.0,12,38.533347
-56.0,12,38.540395
-76.0,7,38.545627
-80.0,6,38.550772
-88.0,4,38.552604
-48.0,14,38.554446
-92.0,3,38.556308
-24.0,20,38.558127
-32.0,18,38.56001
-80.0,6,38.563547
-84.0,5,38.571992
-60.0,11,38.575536
4.0,27,38.575559
-88.0,4,38.579168
-44.0,15,38.582544
-88.0,4,38.587628
-28.0,19,38.59308
-76.0,7,38.595071
-48.0,14,38.601865
-84.0,5,38.60381
-8.0,24,38.603833
-76.0,7,38.615452
-36.0,17,38.617273
-68.0,9,38.619093
-92.0,3,38.620908
0.0,26,38.622733
-88.0,4,38.629455
0.0,26,38.637748
-52.0,13,38.639849
-68.0,9,38.645161
-64.0,10,38.655134
-76.0,7,38.656945
-16.0,22,38.658823
-4.0,25,38.662421
-80.0,6,38.667559
-32.0,18,38.671196
-96.0,2,38.671219
-60.0,11,38.675002
-60.0,11,38.678644
-88.0,4,38.678672
-96.0,2,38.683913
84.0,47,38.685746
-72.0,8,38.694209
-52.0,13,38.696199
-68.0,9,38.701367
-12.0,23,38.704847
-76.0,7,38.706653
-88.0,4,38.70846
-76.0,7,38.7169
-80.0,6,38.718727
-20.0,21,38.720536
-36.0,17,38.725774
-84.0,5,38.725797
24.0,32,38.732583
-36.0,17,38.736219
-64.0,10,38.736242
-40.0,16,38.748204
-64.0,10,38.75004
-68.0,9,38.751865
-40.0,16,38.763723
-76.0,7,38.763746
-12.0,23,38.765568
-56.0,12,38.769018
-88.0,4,38.770828
-84.0,5,38.772655
-44.0,15,38.776119
16.0,30,38.777929
-76.0,7,38.786349
-88.0,4,38.793024
-64.0,10,38.794795
-36.0,17,38.796911
-48.0,14,38.796937
-60.0,11,38.799065
-92.0,3,38.799088
-40.0,16,38.799108
-88.0,4,38.804203
-88.0,4,38.806018
-88.0,4,38.811208
-76.0,7,38.811243
